"Plot","Entry","Name","Rep","Expt","ExptShort","T_mean","P_mean","RDTF","DTF","Predicted_RDTF","Predicted_DTF"
2720,194,"PI 299351 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.007812,128,0.00762517032382443,131.144611534191
2812,194,"PI 299351 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.007812,128,0.00762517032382443,131.144611534191
3357,194,"PI 299351 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.008772,114,0.0108646170307285,92.0419005264232
3596,194,"PI 299351 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.00813,123,0.0108646170307285,92.0419005264232
6147,194,"PI 299351 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.021739,46,0.0220775068038432,45.2949696215663
6537,194,"PI 299351 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0220775068038432,45.2949696215663
6839,194,"PI 299351 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0220775068038432,45.2949696215663
5658,194,"PI 299351 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.0207179264518994,48.2673786067197
5853,194,"PI 299351 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.02,50,0.0207179264518994,48.2673786067197
41,194,"PI 299351 LSP AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011236,89,0.0118367252830653,84.4828257888767
468,194,"PI 299351 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011494,87,0.0118367252830653,84.4828257888767
844,194,"PI 299351 LSP AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011628,86,0.0118367252830653,84.4828257888767
2179,194,"PI 299351 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008065,124,0.00816817974380533,122.426297090045
2604,194,"PI 299351 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007874,127,0.00816817974380533,122.426297090045
2817,194,"PI 299351 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007812,128,0.00816817974380533,122.426297090045
2255,194,"PI 299351 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008197,122,0.0105026107507413,95.214420845733
2637,194,"PI 299351 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007937,126,0.0105026107507413,95.214420845733
2843,194,"PI 299351 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008264,121,0.0105026107507413,95.214420845733
1260,194,"PI 299351 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008333,120,0.00908661395424722,110.051995719768
1409,194,"PI 299351 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008333,120,0.00908661395424722,110.051995719768
1841,194,"PI 299351 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008547,117,0.00908661395424722,110.051995719768
219,194,"PI 299351 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.006944,144,0.00731409568307667,136.722302158802
515,194,"PI 299351 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.006944,144,0.00731409568307667,136.722302158802
849,194,"PI 299351 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.006849,146,0.00731409568307667,136.722302158802
2049,194,"PI 299351 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.018182,55,0.016798836320425,59.5279328237839
2802,194,"PI 299351 LSP AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.016129,62,0.016798836320425,59.5279328237839
304,194,"PI 299351 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011765,85,0.0101915361099935,98.1206355163114
547,194,"PI 299351 LSP AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011905,84,0.0101915361099935,98.1206355163114
1005,194,"PI 299351 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011628,86,0.0101915361099935,98.1206355163114
3872,194,"PI 299351 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.008264,121,0.0108646170307285,92.0419005264232
5274,194,"PI 299351 LSP AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.015873,63,0.0100225802791459,99.7747059288426
5538,194,"PI 299351 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.013333,75,0.0100225802791459,99.7747059288426
1317,194,"PI 299351 LSP AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0107493352417758,93.0290085393966
1407,194,"PI 299351 LSP AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0107493352417758,93.0290085393966
1904,194,"PI 299351 LSP AGL","3","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0107493352417758,93.0290085393966
5065,195,"PI 299366 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.021277,47,0.0208400870240855,47.9844445392321
5554,195,"PI 299366 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.021277,47,0.0208400870240855,47.9844445392321
5878,195,"PI 299366 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.021277,47,0.0208400870240855,47.9844445392321
1423,195,"PI 299366 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.8,0.008264,121,0.00803996343972572,124.378675039611
1723,195,"PI 299366 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.8,0.008065,124,0.00803996343972572,124.378675039611
1971,195,"PI 299366 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.8,0.007874,127,0.00803996343972572,124.378675039611
1387,195,"PI 299366 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.2,0.019608,51,0.0209812854006543,47.6615222043935
1624,195,"PI 299366 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.2,0.02,50,0.0209812854006543,47.6615222043935
1893,195,"PI 299366 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.2,0.020408,49,0.0209812854006543,47.6615222043935
249,195,"PI 299366 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.019608,51,0.0202371854353251,49.4139861096715
559,195,"PI 299366 LSP AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.018519,54,0.0202371854353251,49.4139861096715
852,195,"PI 299366 LSP AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.018868,53,0.0202371854353251,49.4139861096715
4383,195,"PI 299366 LSP AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.010309,97,0.00861478600566656,116.079493947061
4548,195,"PI 299366 LSP AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.010309,97,0.00861478600566656,116.079493947061
5012,195,"PI 299366 LSP AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008772,114,0.00861478600566656,116.079493947061
2175,195,"PI 299366 LSP AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.009901,101,0.00830390859847392,120.425217611834
2575,195,"PI 299366 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.009901,101,0.00830390859847392,120.425217611834
2874,195,"PI 299366 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.009901,101,0.00830390859847392,120.425217611834
3893,195,"PI 299366 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.008772,114,0.0100945634016012,99.0632244522212
6813,195,"PI 299366 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0214710676356654,46.5743025437127
5473,195,"PI 299366 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.022222,45,0.0204818757372129,48.8236533035463
5997,195,"PI 299366 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.019608,51,0.0204818757372129,48.8236533035463
2264,195,"PI 299366 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008333,120,0.00889718275880414,112.395128560269
2622,195,"PI 299366 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008065,124,0.00889718275880414,112.395128560269
2682,195,"PI 299366 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00889718275880414,112.395128560269
2076,195,"PI 299366 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007143,140,0.00969904729471442,103.102909967761
2419,195,"PI 299366 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007692,130,0.00969904729471442,103.102909967761
2698,195,"PI 299366 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008065,124,0.00969904729471442,103.102909967761
1065,195,"PI 299366 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008547,117,0.00978248110070213,102.223555528078
1521,195,"PI 299366 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008333,120,0.00978248110070213,102.223555528078
1851,195,"PI 299366 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008333,120,0.00978248110070213,102.223555528078
289,195,"PI 299366 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.007194,139,0.00815308279347495,122.652992166388
422,195,"PI 299366 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.007194,139,0.00815308279347495,122.652992166388
929,195,"PI 299366 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.007246,138,0.00815308279347495,122.652992166388
2134,195,"PI 299366 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.016949,59,0.0166017259396088,60.2347011170795
2550,195,"PI 299366 LSP AGL","2","Central Ferry, USA 2018","Us18",15.8,14.3,0.016667,60,0.0166017259396088,60.2347011170795
2685,195,"PI 299366 LSP AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.016949,59,0.0166017259396088,60.2347011170795
3168,195,"PI 299366 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.010204,98,0.0100945634016012,99.0632244522212
3627,195,"PI 299366 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.007752,129,0.0100945634016012,99.0632244522212
6301,195,"PI 299366 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.023256,43,0.0214710676356654,46.5743025437127
6580,195,"PI 299366 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0214710676356654,46.5743025437127
5298,195,"PI 299366 LSP AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.021739,46,0.0204818757372129,48.8236533035463
5626,195,"PI 299366 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00957630051253501,104.424458974636
6041,195,"PI 299366 LSP AGL","3","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00957630051253501,104.424458974636
1958,195,"PI 299366 LSP AGL","3","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0097086747231446,103.000669866515
2,195,"PI 299366 LSP AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.009662,NA,0.010565894042223,94.6441442630258
449,195,"PI 299366 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.009662,NA,0.010565894042223,94.6441442630258
971,195,"PI 299366 LSP AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.009662,NA,0.010565894042223,94.6441442630258
5377,195,"PI 299366 LSP AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00957630051253501,104.424458974636
255,195,"PI 299366 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.00954822148971545,104.731546191834
688,195,"PI 299366 LSP AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.00954822148971545,104.731546191834
810,195,"PI 299366 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.00954822148971545,104.731546191834
1078,195,"PI 299366 LSP AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0097086747231446,103.000669866515
1342,195,"PI 299366 LSP AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.0097086747231446,103.000669866515
5211,196,"PI 299375 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.021277,47,0.0214888401512305,46.5357828976515
5379,196,"PI 299375 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.022727,44,0.0214888401512305,46.5357828976515
5723,196,"PI 299375 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.022727,44,0.0214888401512305,46.5357828976515
1145,196,"PI 299375 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.8,0.007519,133,0.00728144432488129,137.335390532743
1615,196,"PI 299375 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.8,0.006993,143,0.00728144432488129,137.335390532743
1776,196,"PI 299375 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.8,0.007407,135,0.00728144432488129,137.335390532743
102,196,"PI 299375 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.019608,51,0.0207710078194508,48.1440288642884
1174,196,"PI 299375 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.2,0.020408,49,0.021604855022109,46.2858926374032
1616,196,"PI 299375 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.2,0.022222,45,0.021604855022109,46.2858926374032
1801,196,"PI 299375 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.2,0.022727,44,0.021604855022109,46.2858926374032
449,196,"PI 299375 LSP AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.020408,49,0.0207710078194508,48.1440288642884
843,196,"PI 299375 LSP AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.02,50,0.0207710078194508,48.1440288642884
4338,196,"PI 299375 LSP AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008772,114,0.00805472152343758,124.150784988681
4557,196,"PI 299375 LSP AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008772,114,0.00805472152343758,124.150784988681
4991,196,"PI 299375 LSP AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008772,114,0.00805472152343758,124.150784988681
2267,196,"PI 299375 LSP AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.007812,128,0.00768151704607647,130.182618095051
2614,196,"PI 299375 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.007812,128,0.00768151704607647,130.182618095051
2933,196,"PI 299375 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.007937,126,0.00768151704607647,130.182618095051
3570,196,"PI 299375 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.007937,126,0.0101996766232345,98.0423239813346
2217,196,"PI 299375 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008403,119,0.00828675126519459,120.674552426851
2332,196,"PI 299375 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008065,124,0.00828675126519459,120.674552426851
2709,196,"PI 299375 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00828675126519459,120.674552426851
2035,196,"PI 299375 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007634,131,0.0097961871438224,102.080532488664
2598,196,"PI 299375 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007463,134,0.0097961871438224,102.080532488664
2746,196,"PI 299375 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008,125,0.0097961871438224,102.080532488664
1043,196,"PI 299375 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008547,117,0.00923661333873131,108.264789628766
1553,196,"PI 299375 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008547,117,0.00923661333873131,108.264789628766
1816,196,"PI 299375 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008475,118,0.00923661333873131,108.264789628766
170,196,"PI 299375 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.007194,139,0.00745290406253636,134.175885213217
346,196,"PI 299375 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.007194,139,0.00745290406253636,134.175885213217
807,196,"PI 299375 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.007246,138,0.00745290406253636,134.175885213217
2105,196,"PI 299375 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.019608,51,0.0168286764105913,59.4223797286065
2553,196,"PI 299375 LSP AGL","2","Central Ferry, USA 2018","Us18",15.8,14.3,0.017857,56,0.0168286764105913,59.4223797286065
2698,196,"PI 299375 LSP AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.017857,56,0.0168286764105913,59.4223797286065
136,196,"PI 299375 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.0095675741602823,104.519701990007
510,196,"PI 299375 LSP AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.0095675741602823,104.519701990007
958,196,"PI 299375 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.0095675741602823,104.519701990007
3133,196,"PI 299375 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.007874,127,0.0101996766232345,98.0423239813346
6374,196,"PI 299375 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0221512276162337,45.1442248404844
6465,196,"PI 299375 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.021277,47,0.0221512276162337,45.1442248404844
6995,196,"PI 299375 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022727,44,0.0221512276162337,45.1442248404844
5274,196,"PI 299375 LSP AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.018868,53,0.0209458843153228,47.7420759584955
5432,196,"PI 299375 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.0209458843153228,47.7420759584955
5811,196,"PI 299375 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.02,50,0.0209458843153228,47.7420759584955
562,196,"PI 299375 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011364,88,0.0109140921967973,91.6246612149241
906,196,"PI 299375 LSP AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.012048,83,0.0109140921967973,91.6246612149241
3903,196,"PI 299375 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.007812,128,0.0101996766232345,98.0423239813346
1417,196,"PI 299375 LSP AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.013699,73,0.009908785256484,100.92054415506
5260,196,"PI 299375 LSP AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00951212929350573,105.128932665238
5735,196,"PI 299375 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00951212929350573,105.128932665238
5800,196,"PI 299375 LSP AGL","3","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00951212929350573,105.128932665238
5046,197,"PI 300250 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.021739,46,0.0215770375367657,46.3455652007869
5521,197,"PI 300250 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.021277,47,0.0215770375367657,46.3455652007869
5835,197,"PI 300250 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.021739,46,0.0215770375367657,46.3455652007869
1315,197,"PI 300250 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.8,0.007519,133,0.00755435395044304,132.373993403017
1550,197,"PI 300250 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.8,0.007519,133,0.00755435395044304,132.373993403017
1964,197,"PI 300250 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.8,0.007463,134,0.00755435395044304,132.373993403017
1983,197,"PI 300250 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.2,0.022727,44,0.0217001731359576,46.0825816335529
1187,197,"PI 300250 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.2,0.021277,47,0.0217001731359576,46.0825816335529
1432,197,"PI 300250 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.2,0.021739,46,0.0217001731359576,46.0825816335529
280,197,"PI 300250 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.02,50,0.0208788498628657,47.8953585359393
644,197,"PI 300250 LSP AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.019608,51,0.0208788498628657,47.8953585359393
777,197,"PI 300250 LSP AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.020408,49,0.0208788498628657,47.8953585359393
4389,197,"PI 300250 LSP AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008772,114,0.00828890595768612,120.643183202329
4434,197,"PI 300250 LSP AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008772,114,0.00828890595768612,120.643183202329
4910,197,"PI 300250 LSP AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008772,114,0.00828890595768612,120.643183202329
2315,197,"PI 300250 LSP AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.008264,121,0.00792652045969154,126.158760970247
2715,197,"PI 300250 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.008264,121,0.00792652045969154,126.158760970247
2889,197,"PI 300250 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.007937,126,0.00792652045969154,126.158760970247
3167,197,"PI 300250 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.008547,117,0.0102994574252098,97.0924931979737
6121,197,"PI 300250 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.021739,46,0.0222388608773225,44.9663319320336
6724,197,"PI 300250 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.021739,46,0.0222388608773225,44.9663319320336
6937,197,"PI 300250 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0222388608773225,44.9663319320336
5510,197,"PI 300250 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.0210719544170713,47.4564428247746
5867,197,"PI 300250 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.0210719544170713,47.4564428247746
2060,197,"PI 300250 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008403,119,0.00853517715607005,117.162184418026
2391,197,"PI 300250 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008403,119,0.00853517715607005,117.162184418026
2815,197,"PI 300250 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008403,119,0.00853517715607005,117.162184418026
2540,197,"PI 300250 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007576,132,0.00989368629429078,101.074561114502
2669,197,"PI 300250 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007634,131,0.00989368629429078,101.074561114502
1111,197,"PI 300250 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.009009,111,0.00947963602835395,105.489282184354
1332,197,"PI 300250 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008772,114,0.00947963602835395,105.489282184354
1662,197,"PI 300250 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.009009,111,0.00947963602835395,105.489282184354
240,197,"PI 300250 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.007042,142,0.00771385388297811,129.636886460432
348,197,"PI 300250 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.007194,139,0.00771385388297811,129.636886460432
912,197,"PI 300250 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.007246,138,0.00771385388297811,129.636886460432
2182,197,"PI 300250 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.019231,52,0.0169680977632842,58.9341253186208
2617,197,"PI 300250 LSP AGL","2","Central Ferry, USA 2018","Us18",15.8,14.3,0.018868,53,0.0169680977632842,58.9341253186208
2692,197,"PI 300250 LSP AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.018519,54,0.0169680977632842,58.9341253186208
3680,197,"PI 300250 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.007812,128,0.0102994574252098,97.0924931979737
2248,197,"PI 300250 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007519,133,0.00989368629429078,101.074561114502
5644,197,"PI 300250 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00964465538423424,103.684368197817
5751,197,"PI 300250 LSP AGL","3","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00964465538423424,103.684368197817
472,197,"PI 300250 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.010526,95,0.0109640404774392,91.207251747903
5313,197,"PI 300250 LSP AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00964465538423424,103.684368197817
176,197,"PI 300250 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.00968101971757735,103.294903757334
720,197,"PI 300250 LSP AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.00968101971757735,103.294903757334
996,197,"PI 300250 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.00968101971757735,103.294903757334
1141,197,"PI 300250 LSP AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.00998321727181224,100.16810941534
1468,197,"PI 300250 LSP AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.00998321727181224,100.16810941534
1680,197,"PI 300250 LSP AGL","3","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.00998321727181224,100.16810941534
5088,198,"PI 302398 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.023256,43,0.0229521961793393,43.5688154713561
5352,198,"PI 302398 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.023256,43,0.0229521961793393,43.5688154713561
5874,198,"PI 302398 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.023256,43,0.0229521961793393,43.5688154713561
1420,198,"PI 302398 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.8,0.008264,121,0.00808535113403318,123.680466490906
1519,198,"PI 302398 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.8,0.008264,121,0.00808535113403318,123.680466490906
1790,198,"PI 302398 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.8,0.008264,121,0.00808535113403318,123.680466490906
1166,198,"PI 302398 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.2,0.021739,46,0.0230227148703062,43.4353639713343
1599,198,"PI 302398 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.2,0.022727,44,0.0230227148703062,43.4353639713343
1833,198,"PI 302398 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.2,0.022727,44,0.0230227148703062,43.4353639713343
283,198,"PI 302398 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.022727,44,0.0221402402682954,45.1666281793693
