"Entry","Name","Expt","ExptShort","DTF","RDTF","T_mean","P_mean","Predicted_RDTF","Predicted_DTF"
8,"CDC Imax AGL","Bardiya, Nepal 2016","Ne16",123.333333333333,0.00811633333333333,19.2,11,0.010029658128745,99.7042957161225
8,"CDC Imax AGL","Bardiya, Nepal 2017","Ne17",128.666666666667,0.00777666666666667,19.4,10.8,0.0096479093298123,103.649398622557
8,"CDC Imax AGL","Cordoba, Spain 2016","Sp16",118.666666666667,0.008427,12.5,10.9,0.00793642423954361,126.001328787019
8,"CDC Imax AGL","Cordoba, Spain 2017","Sp17",126.666666666667,0.00789533333333333,11.7,11.1,0.00815031778938201,122.694602326154
8,"CDC Imax AGL","Marchouch, Morocco 2016","Mo16",127.333333333333,0.00785366666666667,12,10.8,0.00757769459098301,131.96625807405
8,"CDC Imax AGL","Marchouch, Morocco 2017","Mo17",120.666666666667,0.00828766666666667,11.8,11.5,0.00905369476149257,110.452144272991
8,"CDC Imax AGL","Metaponto, Italy 2016","It16",129.333333333333,0.007735,10.6,10.8,0.00718603234309638,139.158850427482
8,"CDC Imax AGL","Metaponto, Italy 2017","It17",138.666666666667,0.00721133333333333,11.2,10.8,0.00735388759219065,135.982497347653
9,"CDC Impower AGL","Rosthern, Canada 2016","Ro16",48.3333333333333,0.0206913333333333,17.2,16.2,0.0198580146933181,50.3575012630284
9,"CDC Impower AGL","Rosthern, Canada 2017","Ro17",48.6666666666667,0.0205496666666667,17.5,16.4,0.0203528598628789,49.1331442724606
9,"CDC Impower AGL","Sutherland, Canada 2016","Su16",54.3333333333333,0.0184066666666667,16.7,15.9,0.0190966075368009,52.3653218548326
9,"CDC Impower AGL","Sutherland, Canada 2017","Su17",57,0.0175546666666667,15.7,16.1,0.0190938282497855,52.3729441219434
9,"CDC Impower AGL","Sutherland, Canada 2018","Su18",48.3333333333333,0.0206976666666667,17.6,16.1,0.0198211255324737,50.4512217715215
9,"CDC Impower AGL","Central Ferry, USA 2018","Us18",61,0.0163963333333333,15.8,14.3,0.0157120282455947,63.6455067651993
9,"CDC Impower AGL","Bhopal, India 2016","In16",NA,0.011628,17.6,10.9,0.00994089786335005,100.594535196542
9,"CDC Impower AGL","Bhopal, India 2017","In17",70,0.014286,20.6,10.7,0.0107092532374057,93.377192399108
9,"CDC Impower AGL","Jessore, Bangladesh 2016","Ba16",84,0.011906,18.6,10.8,0.0101336815286178,98.6808197174908
9,"CDC Impower AGL","Jessore, Bangladesh 2017","Ba17",87.6666666666667,0.0114453333333333,21.7,11,0.0117003332200349,85.4676513219008
9,"CDC Impower AGL","Bardiya, Nepal 2016","Ne16",118,0.00852266666666667,19.2,11,0.0107433631112346,93.08072245592
9,"CDC Impower AGL","Bardiya, Nepal 2017","Ne17",123.333333333333,0.008114,19.4,10.8,0.0104399119634339,95.7862483421824
9,"CDC Impower AGL","Cordoba, Spain 2016","Sp16",116.666666666667,0.008574,12.5,10.9,0.0079886788413974,125.17714378728
9,"CDC Impower AGL","Cordoba, Spain 2017","Sp17",129.333333333333,0.007732,11.7,11.1,0.00806245716308605,124.031666745282
9,"CDC Impower AGL","Marchouch, Morocco 2016","Mo16",128.333333333333,0.007792,12,10.8,0.00760728044138496,131.453021576518
9,"CDC Impower AGL","Marchouch, Morocco 2017","Mo17",122.333333333333,0.00817466666666667,11.8,11.5,0.00886075348044758,112.857219446025
9,"CDC Impower AGL","Metaponto, Italy 2016","It16",134.666666666667,0.00742566666666667,10.6,10.8,0.00707137718045678,141.415169136177
9,"CDC Impower AGL","Metaponto, Italy 2017","It17",143.333333333333,0.00698133333333333,11.2,10.8,0.00730105000656886,136.96660057119
10,"CDC KR-1 AGL","Rosthern, Canada 2016","Ro16",50.3333333333333,0.0198796666666667,17.2,16.2,0.0192370259673923,51.9830872867278
10,"CDC KR-1 AGL","Rosthern, Canada 2017","Ro17",49.6666666666667,0.0201413333333333,17.5,16.4,0.0197121065033083,50.7302453866192
10,"CDC KR-1 AGL","Sutherland, Canada 2016","Su16",55.6666666666667,0.0179653333333333,16.7,15.9,0.0184949981452631,54.0686726295303
10,"CDC KR-1 AGL","Sutherland, Canada 2017","Su17",57,0.0175546666666667,15.7,16.1,0.0182054962065449,54.9284671318377
10,"CDC KR-1 AGL","Sutherland, Canada 2018","Su18",49.6666666666667,0.020136,17.6,16.1,0.019322962900241,51.7518977375632
10,"CDC KR-1 AGL","Central Ferry, USA 2018","Us18",67.3333333333333,0.0148633333333333,15.8,14.3,0.0155765644055898,64.1990090986391
10,"CDC KR-1 AGL","Bhopal, India 2016","In16",68.3333333333333,0.0150626666666667,17.6,10.9,0.0115583638142298,86.5174358648304
10,"CDC KR-1 AGL","Bhopal, India 2017","In17",58.3333333333333,0.0172496666666667,20.6,10.7,0.0130241464831543,76.7804632183323
10,"CDC KR-1 AGL","Jessore, Bangladesh 2016","Ba16",73,0.0137006666666667,18.6,10.8,0.0119971849661404,83.3528867665451
10,"CDC KR-1 AGL","Jessore, Bangladesh 2017","Ba17",75,0.0133626666666667,21.7,11,0.0141190585243454,70.8262522090767
10,"CDC KR-1 AGL","Bardiya, Nepal 2016","Ne16",120.666666666667,0.008317,19.2,11,0.0126487076115874,79.0594605162592
10,"CDC KR-1 AGL","Bardiya, Nepal 2017","Ne17",121.666666666667,0.00822233333333333,19.4,10.8,0.012467697258223,80.2072731867512
10,"CDC KR-1 AGL","Cordoba, Spain 2016","Sp16",111.666666666667,0.00895833333333333,12.5,10.9,0.00855884795220347,116.838154572258
10,"CDC KR-1 AGL","Cordoba, Spain 2017","Sp17",125.333333333333,0.00797966666666667,11.7,11.1,0.00838697408650596,119.232513381546
10,"CDC KR-1 AGL","Marchouch, Morocco 2016","Mo16",119,0.008403,12,10.8,0.00811545855645935,123.221626115516
10,"CDC KR-1 AGL","Marchouch, Morocco 2017","Mo17",117.333333333333,0.008523,11.8,11.5,0.00904306497578638,110.581976650349
10,"CDC KR-1 AGL","Metaponto, Italy 2016","It16",130.666666666667,0.00765833333333333,10.6,10.8,0.00729206204531488,137.135421199892
10,"CDC KR-1 AGL","Metaponto, Italy 2017","It17",134.666666666667,0.007428,11.2,10.8,0.0076449462643768,130.805366763623
11,"CDC LeMay AGL","Rosthern, Canada 2016","Ro16",49.6666666666667,0.0201413333333333,17.2,16.2,0.0197678667655274,50.587147913394
11,"CDC LeMay AGL","Rosthern, Canada 2017","Ro17",48.6666666666667,0.0205496666666667,17.5,16.4,0.0202533459686269,49.3745577421643
11,"CDC LeMay AGL","Sutherland, Canada 2016","Su16",53.6666666666667,0.0186353333333333,16.7,15.9,0.0190219105571206,52.5709547943209
11,"CDC LeMay AGL","Sutherland, Canada 2017","Su17",55.6666666666667,0.0179653333333333,15.7,16.1,0.0190462172625221,52.5038639545364
11,"CDC LeMay AGL","Sutherland, Canada 2018","Su18",48,0.0208513333333333,17.6,16.1,0.0197202386053114,50.7093255824329
11,"CDC LeMay AGL","Central Ferry, USA 2018","Us18",65.6666666666667,0.0152926666666667,15.8,14.3,0.0156701990450532,63.815398714778
11,"CDC LeMay AGL","Bhopal, India 2016","In16",81,0.012393,17.6,10.9,0.00986481431091284,101.370382501145
11,"CDC LeMay AGL","Bhopal, India 2017","In17",76,0.013158,20.6,10.7,0.010550003755816,94.7866961136126
11,"CDC LeMay AGL","Jessore, Bangladesh 2016","Ba16",84.6666666666667,0.0118116666666667,18.6,10.8,0.0100300349957883,99.7005494417431
11,"CDC LeMay AGL","Jessore, Bangladesh 2017","Ba17",86,0.0116353333333333,21.7,11,0.0115088088093142,86.8899654663382
11,"CDC LeMay AGL","Bardiya, Nepal 2016","Ne16",117,0.008586,19.2,11,0.0106219386214334,94.1447729684819
11,"CDC LeMay AGL","Bardiya, Nepal 2017","Ne17",126.666666666667,0.00789533333333333,19.4,10.8,0.0103138334559101,96.9571599420168
11,"CDC LeMay AGL","Cordoba, Spain 2016","Sp16",117,0.00855,12.5,10.9,0.00805559912763606,124.13725958251
11,"CDC LeMay AGL","Cordoba, Spain 2017","Sp17",128.666666666667,0.00777366666666667,11.7,11.1,0.008150855448068,122.686508964777
11,"CDC LeMay AGL","Marchouch, Morocco 2016","Mo16",127.333333333333,0.00785366666666667,12,10.8,0.00768869769978301,130.061037518515
11,"CDC LeMay AGL","Marchouch, Morocco 2017","Mo17",120,0.008333,11.8,11.5,0.00894443981669082,111.801300080743
11,"CDC LeMay AGL","Metaponto, Italy 2016","It16",129.666666666667,0.00771433333333333,10.6,10.8,0.00719205039456977,139.042407260526
11,"CDC LeMay AGL","Metaponto, Italy 2017","It17",142,0.00704366666666667,11.2,10.8,0.00740489923966116,135.045726840404
12,"CDC Maxim AGL","Rosthern, Canada 2016","Ro16",48.6666666666667,0.0205496666666667,17.2,16.2,0.0204807841382109,48.8262555403972
12,"CDC Maxim AGL","Rosthern, Canada 2017","Ro17",47,0.021283,17.5,16.4,0.0209864948661558,47.6496912122598
12,"CDC Maxim AGL","Sutherland, Canada 2016","Su16",50.6666666666667,0.0197386666666667,16.7,15.9,0.0197036080269565,50.7521261401416
12,"CDC Maxim AGL","Sutherland, Canada 2017","Su17",54.3333333333333,0.0184106666666667,15.7,16.1,0.019725458252134,50.6959071479019
12,"CDC Maxim AGL","Sutherland, Canada 2018","Su18",47,0.021277,17.6,16.1,0.0204326389869478,48.9413041868352
