"Plot","Entry","Name","Rep","Expt","Location","Year","PlantingDate","DTE","DTF","DTF2","DTS","DTM","ExptShort","DTF2_scaled","RDTF","VEG","REP","T_mean","P_mean","Predicted_DTF"
1236,120,"ILL 9888 AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,105,105,123,146,"Mo17",2.67164179104478,0.009524,93,41,11.8,11.5,101.461449321366
1426,120,"ILL 9888 AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,11,101,101,120,146,"Mo17",2.43283582089552,0.009901,90,45,11.8,11.5,101.461449321366
1815,120,"ILL 9888 AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,105,105,123,146,"Mo17",2.67164179104478,0.009524,93,41,11.8,11.5,101.461449321366
55,120,"ILL 9888 AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,23,126,126,149,154,"It17",3.10526315789474,0.007937,103,28,11.2,10.8,124.812191963725
642,120,"ILL 9888 AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,133,133,149,163,"It17",3.59649122807018,0.007519,114,30,11.2,10.8,124.812191963725
674,120,"ILL 9888 AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,22,132,132,148,162,"It17",3.52631578947368,0.007576,110,30,11.2,10.8,124.812191963725
2263,120,"ILL 9888 AGL","1","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,21,51,51,69,82,"Us18",1.66666666666667,0.019608,30,31,15.8,14.3,55.8810654287775
2878,120,"ILL 9888 AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,55,55,74,84,"Us18",2.2,0.018182,37,29,15.8,14.3,55.8810654287775
127,120,"ILL 9888 AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,82,82,NA,NA,"Ba16",3.72222222222222,0.012195,76,NA,18.6,10.8,90.2468129384529
445,120,"ILL 9888 AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,83,83,NA,NA,"Ba16",3.77777777777778,0.012048,77,NA,18.6,10.8,90.2468129384529
3835,120,"ILL 9888 AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,9,130,130,142,NA,"Ne16",4.15789473684211,0.007692,121,NA,19.2,11,84.8515986361928
5501,120,"ILL 9888 AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,58,58,NA,NA,"In16",2.92592592592593,0.017241,51,NA,17.6,10.9,91.7944123132457
1082,120,"ILL 9888 AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,64,64,NA,NA,"In17",3.21276595744681,0.015625,56,NA,20.6,10.7,85.600128676702
1492,120,"ILL 9888 AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,66,66,NA,NA,"In17",3.38297872340426,0.015152,58,NA,20.6,10.7,85.600128676702
1898,120,"ILL 9888 AGL","3","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,5,73,73,NA,NA,"In17",3.97872340425532,0.013699,68,NA,20.6,10.7,85.600128676702
5049,121,"ILL 9932 AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,13,41,41,62,84,"Su18",1.72727272727273,0.02439,28,43,17.6,16.1,44.5899004794794
5489,121,"ILL 9932 AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,42,42,57,81,"Su18",1.90909090909091,0.02381,30,39,17.6,16.1,44.5899004794794
5869,121,"ILL 9932 AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,41,41,58,NA,"Su18",1.72727272727273,0.02439,29,NA,17.6,16.1,44.5899004794794
1169,121,"ILL 9932 AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,121,121,NA,164,"It16",2.54385964912281,0.008264,97,43,10.6,10.8,119.464380832741
1529,121,"ILL 9932 AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,31,121,121,146,171,"It16",2.54385964912281,0.008264,90,50,10.6,10.8,119.464380832741
2024,121,"ILL 9932 AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-30,23,120,120,134,163,"It16",2.47368421052632,0.008333,97,43,10.6,10.8,119.464380832741
1176,121,"ILL 9932 AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,10,46,46,61,89,"Ro16",2.75,0.021739,36,43,17.2,16.2,44.5687161154275
1474,121,"ILL 9932 AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,44,44,62,89,"Ro16",2.25,0.022727,35,45,17.2,16.2,44.5687161154275
1804,121,"ILL 9932 AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,45,45,58,88,"Ro16",2.5,0.022222,36,43,17.2,16.2,44.5687161154275
402,121,"ILL 9932 AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,47,47,65,89,"Su16",2,0.021277,30,42,16.7,15.9,46.3134494257133
555,121,"ILL 9932 AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,45,45,61,92,"Su16",1.6,0.022222,28,47,16.7,15.9,46.3134494257133
782,121,"ILL 9932 AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,47,47,65,94,"Su16",2,0.021277,30,47,16.7,15.9,46.3134494257133
4393,121,"ILL 9932 AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,109,109,114,134,"Sp16",2.7,0.009174,84,25,12.5,10.9,105.466537207398
4442,121,"ILL 9932 AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,109,109,114,134,"Sp16",2.7,0.009174,84,25,12.5,10.9,105.466537207398
4837,121,"ILL 9932 AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,114,134,"Sp16",1.5,0.010309,72,37,12.5,10.9,105.466537207398
2214,121,"ILL 9932 AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,108,108,130,145,"Mo16",2.91304347826087,0.009259,98,37,12,10.8,110.613855582778
2537,121,"ILL 9932 AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,11,108,108,128,153,"Mo16",2.91304347826087,0.009259,97,45,12,10.8,110.613855582778
2890,121,"ILL 9932 AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,11,108,108,128,151,"Mo16",2.91304347826087,0.009259,97,43,12,10.8,110.613855582778
151,121,"ILL 9932 AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,7,82,82,100,110,"Ba16",3.72222222222222,0.012195,75,28,18.6,10.8,81.9812415087084
482,121,"ILL 9932 AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,81,81,99,109,"Ba16",3.66666666666667,0.012346,76,28,18.6,10.8,81.9812415087084
3366,121,"ILL 9932 AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-14,30,109,109,132,139,"Ne16",3.27368421052632,0.009174,79,30,19.2,11,77.5855690841504
3642,121,"ILL 9932 AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,10,107,107,127,134,"Ne16",3.18947368421053,0.009346,97,27,19.2,11,77.5855690841504
3830,121,"ILL 9932 AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,21,109,109,132,138,"Ne16",3.27368421052632,0.009174,88,29,19.2,11,77.5855690841504
6179,121,"ILL 9932 AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,38,38,56,75,"Ro17",1.8695652173913,0.026316,28,37,17.5,16.4,43.5069664969447
6496,121,"ILL 9932 AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,40,40,57,77,"Ro17",2.21739130434783,0.025,30,37,17.5,16.4,43.5069664969447
6928,121,"ILL 9932 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,40,40,57,75,"Ro17",2.21739130434783,0.025,30,35,17.5,16.4,43.5069664969447
5314,121,"ILL 9932 AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,47,47,65,83,"Su17",2.6,0.021277,32,36,15.7,16.1,46.4734998042843
5553,121,"ILL 9932 AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,10,44,44,63,80,"Su17",2.12,0.022727,34,36,15.7,16.1,46.4734998042843
5812,121,"ILL 9932 AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,13,44,44,65,81,"Su17",2.12,0.022727,31,37,15.7,16.1,46.4734998042843
1001,121,"ILL 9932 AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,6,73,73,102,NA,"In17",3.97872340425532,0.013699,67,NA,20.6,10.7,77.2040052164439
1458,121,"ILL 9932 AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,7,75,75,91,102,"In17",4.14893617021277,0.013333,68,27,20.6,10.7,77.2040052164439
1766,121,"ILL 9932 AGL","3","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,5,73,73,99,106,"In17",3.97872340425532,0.013699,68,33,20.6,10.7,77.2040052164439
63,121,"ILL 9932 AGL","1","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,71,71,83,96,"Ba17",2.70491803278689,0.014085,64,25,21.7,11,70.997515086972
333,121,"ILL 9932 AGL","2","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,71,71,85,99,"Ba17",2.70491803278689,0.014085,64,28,21.7,11,70.997515086972
778,121,"ILL 9932 AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,71,71,86,100,"Ba17",2.70491803278689,0.014085,65,29,21.7,11,70.997515086972
2298,121,"ILL 9932 AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,110,110,117,124,"Sp17",2.55102040816327,0.009091,89,14,11.7,11.1,105.22992739135
2644,121,"ILL 9932 AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,103,103,113,126,"Sp17",1.97959183673469,0.009709,82,23,11.7,11.1,105.22992739135
2926,121,"ILL 9932 AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,103,103,113,126,"Sp17",1.97959183673469,0.009709,82,23,11.7,11.1,105.22992739135
2252,121,"ILL 9932 AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,10,110,110,135,143,"Ne17",3.45871559633028,0.009091,100,33,19.4,10.8,79.4872498763646
2391,121,"ILL 9932 AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,8,107,107,127,140,"Ne17",3.34862385321101,0.009346,99,33,19.4,10.8,79.4872498763646
2838,121,"ILL 9932 AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,9,108,108,134,144,"Ne17",3.38532110091743,0.009259,99,36,19.4,10.8,79.4872498763646
1151,121,"ILL 9932 AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,13,97,97,115,146,"Mo17",2.19402985074627,0.010309,84,49,11.8,11.5,96.5351350571324
1459,121,"ILL 9932 AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,97,97,115,146,"Mo17",2.19402985074627,0.010309,85,49,11.8,11.5,96.5351350571324
1969,121,"ILL 9932 AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,98,98,114,146,"Mo17",2.25373134328358,0.010204,86,48,11.8,11.5,96.5351350571324
151,121,"ILL 9932 AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,25,128,128,146,161,"It17",3.24561403508772,0.007812,103,33,11.2,10.8,115.503622586555
625,121,"ILL 9932 AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,25,128,128,146,160,"It17",3.24561403508772,0.007812,103,32,11.2,10.8,115.503622586555
972,121,"ILL 9932 AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,34,127,127,145,159,"It17",3.17543859649123,0.007874,93,32,11.2,10.8,115.503622586555
2575,121,"ILL 9932 AGL","2","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,51,51,70,92,"Us18",1.66666666666667,0.019608,33,41,15.8,14.3,55.7752224036994
2718,121,"ILL 9932 AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,51,51,70,89,"Us18",1.66666666666667,0.019608,33,38,15.8,14.3,55.7752224036994
5385,121,"ILL 9932 AGL","1","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,58,58,NA,NA,"In16",2.92592592592593,0.017241,52,NA,17.6,10.9,83.881844207202
5622,121,"ILL 9932 AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,53,53,NA,NA,"In16",2.55555555555556,0.018868,46,NA,17.6,10.9,83.881844207202
5819,121,"ILL 9932 AGL","3","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,72,72,NA,NA,"In16",3.96296296296296,0.013889,65,NA,17.6,10.9,83.881844207202
5153,122,"ILL 9945 AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,41,41,60,79,"Su18",1.72727272727273,0.02439,29,38,17.6,16.1,43.4187248649226
5607,122,"ILL 9945 AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,42,42,61,81,"Su18",1.90909090909091,0.02381,30,39,17.6,16.1,43.4187248649226
5972,122,"ILL 9945 AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,13,42,42,60,81,"Su18",1.90909090909091,0.02381,29,39,17.6,16.1,43.4187248649226
1183,122,"ILL 9945 AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,118,118,133,164,"It16",2.33333333333333,0.008475,94,46,10.6,10.8,113.299002671318
1570,122,"ILL 9945 AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,31,114,114,135,171,"It16",2.05263157894737,0.008772,83,57,10.6,10.8,113.299002671318
1894,122,"ILL 9945 AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,114,114,135,164,"It16",2.05263157894737,0.008772,90,50,10.6,10.8,113.299002671318
1963,122,"ILL 9945 AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,42,42,58,88,"Ro16",1.75,0.02381,34,46,17.2,16.2,43.3109665183011
337,122,"ILL 9945 AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,47,47,66,91,"Su16",2,0.021277,30,44,16.7,15.9,44.9566168647256
1230,122,"ILL 9945 AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,44,44,63,89,"Ro16",2.25,0.022727,35,45,17.2,16.2,43.3109665183011
1558,122,"ILL 9945 AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,44,44,64,89,"Ro16",2.25,0.022727,36,45,17.2,16.2,43.3109665183011
526,122,"ILL 9945 AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,15,44,44,62,90,"Su16",1.4,0.022727,29,46,16.7,15.9,44.9566168647256
1027,122,"ILL 9945 AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,44,44,63,90,"Su16",1.4,0.022727,31,46,16.7,15.9,44.9566168647256
4189,122,"ILL 9945 AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,112,132,"Sp16",1.5,0.010309,72,35,12.5,10.9,102.09921745125
4513,122,"ILL 9945 AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,109,127,"Sp16",1.5,0.010309,72,30,12.5,10.9,102.09921745125
4902,122,"ILL 9945 AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,109,134,"Sp16",1.5,0.010309,72,37,12.5,10.9,102.09921745125
2325,122,"ILL 9945 AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,108,108,123,146,"Mo16",2.91304347826087,0.009259,98,38,12,10.8,106.602342446903
2448,122,"ILL 9945 AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,108,108,123,146,"Mo16",2.91304347826087,0.009259,98,38,12,10.8,106.602342446903
3022,122,"ILL 9945 AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,108,108,123,143,"Mo16",2.91304347826087,0.009259,98,35,12,10.8,106.602342446903
417,122,"ILL 9945 AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,84,84,100,121,"Ba16",3.83333333333333,0.011905,78,37,18.6,10.8,83.3714693343062
496,122,"ILL 9945 AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,7,85,85,105,122,"Ba16",3.88888888888889,0.011765,78,37,18.6,10.8,83.3714693343062
905,122,"ILL 9945 AGL","3","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,86,86,108,123,"Ba16",3.94444444444444,0.011628,80,37,18.6,10.8,83.3714693343062
3244,122,"ILL 9945 AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,26,98,98,124,132,"Ne16",2.81052631578947,0.010204,72,34,19.2,11,78.966670908977
3710,122,"ILL 9945 AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,10,99,99,122,132,"Ne16",2.85263157894737,0.010101,89,33,19.2,11,78.966670908977
3827,122,"ILL 9945 AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,14,105,105,130,137,"Ne16",3.10526315789474,0.009524,91,32,19.2,11,78.966670908977
6391,122,"ILL 9945 AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,39,39,56,73,"Ro17",2.04347826086957,0.025641,30,34,17.5,16.4,42.3028154852541
6681,122,"ILL 9945 AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,38,38,57,75,"Ro17",1.8695652173913,0.026316,29,37,17.5,16.4,42.3028154852541
6957,122,"ILL 9945 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,38,38,58,75,"Ro17",1.8695652173913,0.026316,29,37,17.5,16.4,42.3028154852541
5260,122,"ILL 9945 AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,45,45,65,83,"Su17",2.28,0.022222,30,38,15.7,16.1,44.8851878540744
5472,122,"ILL 9945 AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,11,42,42,64,83,"Su17",1.8,0.02381,31,41,15.7,16.1,44.8851878540744
5938,122,"ILL 9945 AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,11,41,41,65,82,"Su17",1.64,0.02439,30,41,15.7,16.1,44.8851878540744
261,122,"ILL 9945 AGL","1","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,77,77,88,105,"Ba17",3.09836065573771,0.012987,70,28,21.7,11,73.2403994043115
454,122,"ILL 9945 AGL","2","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,71,71,NA,105,"Ba17",2.70491803278689,0.014085,64,34,21.7,11,73.2403994043115
861,122,"ILL 9945 AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,72,72,86,98,"Ba17",2.77049180327869,0.013889,66,26,21.7,11,73.2403994043115
2100,122,"ILL 9945 AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,103,103,113,126,"Sp17",1.97959183673469,0.009709,82,23,11.7,11.1,100.918357049147
2527,122,"ILL 9945 AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,103,103,113,124,"Sp17",1.97959183673469,0.009709,82,21,11.7,11.1,100.918357049147
2916,122,"ILL 9945 AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,97,97,113,126,"Sp17",1.48979591836735,0.010309,76,29,11.7,11.1,100.918357049147
2108,122,"ILL 9945 AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,26,112,112,132,141,"Ne17",3.53211009174312,0.008929,86,29,19.4,10.8,81.2259153298156
2596,122,"ILL 9945 AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,15,107,107,134,142,"Ne17",3.34862385321101,0.009346,92,35,19.4,10.8,81.2259153298156
2911,122,"ILL 9945 AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,9,106,106,131,142,"Ne17",3.31192660550459,0.009434,97,36,19.4,10.8,81.2259153298156
1053,122,"ILL 9945 AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,14,92,92,115,137,"Mo17",1.8955223880597,0.01087,78,45,11.8,11.5,92.4943028277206
1436,122,"ILL 9945 AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,14,92,92,115,140,"Mo17",1.8955223880597,0.01087,78,48,11.8,11.5,92.4943028277206
1699,122,"ILL 9945 AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,13,92,92,113,137,"Mo17",1.8955223880597,0.01087,79,45,11.8,11.5,92.4943028277206
47,122,"ILL 9945 AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,25,128,128,149,160,"It17",3.24561403508772,0.007812,103,32,11.2,10.8,110.328683175225
459,122,"ILL 9945 AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,23,125,125,146,160,"It17",3.03508771929825,0.008,102,35,11.2,10.8,110.328683175225
967,122,"ILL 9945 AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,18,120,120,145,159,"It17",2.68421052631579,0.008333,102,39,11.2,10.8,110.328683175225
2214,122,"ILL 9945 AGL","1","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,21,56,56,NA,NA,"Us18",2.33333333333333,0.017857,35,NA,15.8,14.3,54.2424641727406
5261,122,"ILL 9945 AGL","1","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,8,NA,86,NA,NA,"In16",5,0.011628,NA,NA,17.6,10.9,84.6439700677049
1345,122,"ILL 9945 AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,5,72,72,NA,NA,"In17",3.8936170212766,0.013889,67,NA,20.6,10.7,79.548991008799
1930,122,"ILL 9945 AGL","3","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,6,75,75,NA,NA,"In17",4.14893617021277,0.013333,69,NA,20.6,10.7,79.548991008799
5720,122,"ILL 9945 AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,NA,86,NA,NA,"In16",5,0.011628,NA,NA,17.6,10.9,84.6439700677049
5950,122,"ILL 9945 AGL","3","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,NA,86,NA,NA,"In16",5,0.011628,NA,NA,17.6,10.9,84.6439700677049
5203,123,"ILL 9977 AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,13,41,41,63,86,"Su18",1.72727272727273,0.02439,28,45,17.6,16.1,43.0038634257119
5332,123,"ILL 9977 AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,13,41,41,59,81,"Su18",1.72727272727273,0.02439,28,40,17.6,16.1,43.0038634257119
5685,123,"ILL 9977 AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,14,43,43,63,88,"Su18",2.09090909090909,0.023256,29,45,17.6,16.1,43.0038634257119
1240,123,"ILL 9977 AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,121,121,133,164,"It16",2.54385964912281,0.008264,97,43,10.6,10.8,117.164640816212
1724,123,"ILL 9977 AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,31,121,121,135,164,"It16",2.54385964912281,0.008264,90,43,10.6,10.8,117.164640816212
1981,123,"ILL 9977 AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-30,23,120,120,134,163,"It16",2.47368421052632,0.008333,97,43,10.6,10.8,117.164640816212
109,123,"ILL 9977 AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,19,44,44,62,91,"Su16",1.4,0.022727,25,47,16.7,15.9,44.6621309791428
1185,123,"ILL 9977 AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,44,44,62,88,"Ro16",2.25,0.022727,35,44,17.2,16.2,42.9668976523773
7051,123,"ILL 9977 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,39,39,57,75,"Ro17",2.04347826086957,0.025641,29,36,17.5,16.4,41.9348445609907
1657,123,"ILL 9977 AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,44,44,60,89,"Ro16",2.25,0.022727,35,45,17.2,16.2,42.9668976523773
1935,123,"ILL 9977 AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,10,44,44,59,91,"Ro16",2.25,0.022727,34,47,17.2,16.2,42.9668976523773
564,123,"ILL 9977 AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,45,45,64,90,"Su16",1.6,0.022222,28,45,16.7,15.9,44.6621309791428
1052,123,"ILL 9977 AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,45,45,61,94,"Su16",1.6,0.022222,28,49,16.7,15.9,44.6621309791428
4391,123,"ILL 9977 AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,92,92,114,127,"Sp16",1,0.01087,67,35,12.5,10.9,103.423438059788
4546,123,"ILL 9977 AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,109,134,"Sp16",1.5,0.010309,72,37,12.5,10.9,103.423438059788
4903,123,"ILL 9977 AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,112,134,"Sp16",1.5,0.010309,72,37,12.5,10.9,103.423438059788
5245,123,"ILL 9977 AGL","1","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,52,52,92,102,"In16",2.48148148148148,0.019231,46,50,17.6,10.9,82.3782486003879
2188,123,"ILL 9977 AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,11,108,108,128,146,"Mo16",2.91304347826087,0.009259,97,38,12,10.8,108.541388151703
2606,123,"ILL 9977 AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,12,108,108,128,148,"Mo16",2.91304347826087,0.009259,96,40,12,10.8,108.541388151703
2926,123,"ILL 9977 AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,11,108,108,128,151,"Mo16",2.91304347826087,0.009259,97,43,12,10.8,108.541388151703
272,123,"ILL 9977 AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,8,75,75,96,115,"Ba16",3.33333333333333,0.013333,67,40,18.6,10.8,80.5819605933278
541,123,"ILL 9977 AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,7,75,75,96,116,"Ba16",3.33333333333333,0.013333,68,41,18.6,10.8,80.5819605933278
