"Plot","Entry","Name","Rep","Expt","Location","Year","PlantingDate","DTE","DTF","DTF2","DTS","DTM","ExptShort","DTF2_scaled","RDTF","VEG","REP","T_mean","P_mean","Predicted_DTF"
673,117,"ILL 8595 AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,22,138,138,162,177,"It17",3.94736842105263,0.007246,116,39,11.2,10.8,152.205746509211
2469,117,"ILL 8595 AGL","2","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,56,56,78,93,"Us18",2.33333333333333,0.017857,38,37,15.8,14.3,54.6216484871183
2888,117,"ILL 8595 AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,54,54,75,96,"Us18",2.06666666666667,0.018519,36,42,15.8,14.3,54.6216484871183
3171,117,"ILL 8595 AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,8,104,104,144,NA,"Ne16",3.06315789473684,0.009615,96,NA,19.2,11,51.0217741962636
3990,117,"ILL 8595 AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,27,111,111,NA,NA,"Ne16",3.35789473684211,0.009009,84,NA,19.2,11,51.0217741962636
6918,117,"ILL 8595 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,44,44,60,NA,"Ro17",2.91304347826087,0.022727,35,NA,17.5,16.4,42.2703880200067
5269,117,"ILL 8595 AGL","1","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,50,50,NA,NA,"In16",2.33333333333333,0.02,44,NA,17.6,10.9,59.1074770958526
5521,117,"ILL 8595 AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,58,58,NA,NA,"In16",2.92592592592593,0.017241,52,NA,17.6,10.9,59.1074770958526
5936,117,"ILL 8595 AGL","3","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,74,74,NA,NA,"In16",4.11111111111111,0.013514,68,NA,17.6,10.9,59.1074770958526
5039,118,"ILL 9 AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,13,43,43,63,88,"Su18",2.09090909090909,0.023256,30,45,17.6,16.1,42.6609027047013
5495,118,"ILL 9 AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,42,42,63,83,"Su18",1.90909090909091,0.02381,30,41,17.6,16.1,42.6609027047013
5670,118,"ILL 9 AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,13,43,43,61,84,"Su18",2.09090909090909,0.023256,30,41,17.6,16.1,42.6609027047013
1233,118,"ILL 9 AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,121,121,133,168,"It16",2.54385964912281,0.008264,97,47,10.6,10.8,167.407184646716
1633,118,"ILL 9 AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,121,121,133,171,"It16",2.54385964912281,0.008264,97,50,10.6,10.8,167.407184646716
1978,118,"ILL 9 AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-30,23,120,120,134,170,"It16",2.47368421052632,0.008333,97,50,10.6,10.8,167.407184646716
1365,118,"ILL 9 AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,42,42,59,89,"Ro16",1.75,0.02381,34,47,17.2,16.2,43.6563259448459
1727,118,"ILL 9 AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,44,44,59,92,"Ro16",2.25,0.022727,35,48,17.2,16.2,43.6563259448459
1749,118,"ILL 9 AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,44,44,60,92,"Ro16",2.25,0.022727,35,48,17.2,16.2,43.6563259448459
335,118,"ILL 9 AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,15,47,47,64,89,"Su16",2,0.021277,32,42,16.7,15.9,45.9792147596192
540,118,"ILL 9 AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,47,47,61,97,"Su16",2,0.021277,30,50,16.7,15.9,45.9792147596192
1071,118,"ILL 9 AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,45,45,65,92,"Su16",1.6,0.022222,32,47,16.7,15.9,45.9792147596192
4307,118,"ILL 9 AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,109,109,118,134,"Sp16",2.7,0.009174,84,25,12.5,10.9,109.003706126008
4569,118,"ILL 9 AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,109,109,114,134,"Sp16",2.7,0.009174,84,25,12.5,10.9,109.003706126008
4927,118,"ILL 9 AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,109,109,114,134,"Sp16",2.7,0.009174,84,25,12.5,10.9,109.003706126008
2352,118,"ILL 9 AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,14,108,108,128,142,"Mo16",2.91304347826087,0.009259,94,34,12,10.8,121.256957300816
2674,118,"ILL 9 AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,13,108,108,130,142,"Mo16",2.91304347826087,0.009259,95,34,12,10.8,121.256957300816
2945,118,"ILL 9 AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,14,108,108,130,143,"Mo16",2.91304347826087,0.009259,94,35,12,10.8,121.256957300816
3290,118,"ILL 9 AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-14,32,103,103,127,140,"Ne16",3.02105263157895,0.009709,71,37,19.2,11,49.5801447897269
6418,118,"ILL 9 AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,38,38,57,77,"Ro17",1.8695652173913,0.026316,29,39,17.5,16.4,42.3306516152576
6695,118,"ILL 9 AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,39,39,58,76,"Ro17",2.04347826086957,0.025641,30,37,17.5,16.4,42.3306516152576
6749,118,"ILL 9 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,40,40,57,80,"Ro17",2.21739130434783,0.025,30,40,17.5,16.4,42.3306516152576
5655,118,"ILL 9 AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,12,41,41,65,83,"Su17",1.64,0.02439,29,42,15.7,16.1,49.1274578178162
20,118,"ILL 9 AGL","1","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,69,69,82,104,"Ba17",2.57377049180328,0.014493,62,35,21.7,11,41.2725683679628
624,118,"ILL 9 AGL","2","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,5,71,71,86,105,"Ba17",2.70491803278689,0.014085,66,34,21.7,11,41.2725683679628
718,118,"ILL 9 AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,71,71,87,103,"Ba17",2.70491803278689,0.014085,64,32,21.7,11,41.2725683679628
2055,118,"ILL 9 AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,109,109,119,126,"Sp17",2.46938775510204,0.009174,88,17,11.7,11.1,123.379986351903
2627,118,"ILL 9 AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,111,111,119,135,"Sp17",2.63265306122449,0.009009,90,24,11.7,11.1,123.379986351903
2739,118,"ILL 9 AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,103,103,124,140,"Sp17",1.97959183673469,0.009709,82,37,11.7,11.1,123.379986351903
2081,118,"ILL 9 AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,31,112,112,139,147,"Ne17",3.53211009174312,0.008929,81,35,19.4,10.8,49.3486737990511
2583,118,"ILL 9 AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,24,113,113,134,144,"Ne17",3.56880733944954,0.00885,89,31,19.4,10.8,49.3486737990511
2944,118,"ILL 9 AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,10,103,103,121,142,"Ne17",3.20183486238532,0.009709,93,39,19.4,10.8,49.3486737990511
1132,118,"ILL 9 AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,99,99,117,148,"Mo17",2.3134328358209,0.010101,87,49,11.8,11.5,114.576498130917
1356,118,"ILL 9 AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,99,99,117,152,"Mo17",2.3134328358209,0.010101,87,53,11.8,11.5,114.576498130917
1709,118,"ILL 9 AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,11,99,99,115,152,"Mo17",2.3134328358209,0.010101,88,53,11.8,11.5,114.576498130917
94,118,"ILL 9 AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,23,128,128,146,164,"It17",3.24561403508772,0.007812,105,36,11.2,10.8,143.930199714549
616,118,"ILL 9 AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,25,133,133,146,163,"It17",3.59649122807018,0.007519,108,30,11.2,10.8,143.930199714549
763,118,"ILL 9 AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,24,127,127,145,169,"It17",3.17543859649123,0.007874,103,42,11.2,10.8,143.930199714549
2023,118,"ILL 9 AGL","1","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,51,51,70,88,"Us18",1.66666666666667,0.019608,33,37,15.8,14.3,54.2123175127945
2639,118,"ILL 9 AGL","2","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,51,51,69,88,"Us18",1.66666666666667,0.019608,33,37,15.8,14.3,54.2123175127945
2729,118,"ILL 9 AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,51,51,69,88,"Us18",1.66666666666667,0.019608,33,37,15.8,14.3,54.2123175127945
221,118,"ILL 9 AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,7,74,74,NA,NA,"Ba16",3.27777777777778,0.013514,67,NA,18.6,10.8,52.7291783668644
945,118,"ILL 9 AGL","3","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,7,75,75,NA,NA,"Ba16",3.33333333333333,0.013333,68,NA,18.6,10.8,52.7291783668644
3585,118,"ILL 9 AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,30,106,106,138,NA,"Ne16",3.14736842105263,0.009434,76,NA,19.2,11,49.5801447897269
5396,118,"ILL 9 AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,45,45,63,NA,"Su17",2.28,0.022222,30,NA,15.7,16.1,49.1274578178162
6043,118,"ILL 9 AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,13,41,41,63,NA,"Su17",1.64,0.02439,28,NA,15.7,16.1,49.1274578178162
5329,118,"ILL 9 AGL","1","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,9,54,54,NA,NA,"In16",2.62962962962963,0.018519,45,NA,17.6,10.9,57.2868927589368
5809,118,"ILL 9 AGL","3","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,61,61,NA,NA,"In16",3.14814814814815,0.016393,54,NA,17.6,10.9,57.2868927589368
3976,118,"ILL 9 AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,31,128,128,NA,NA,"Ne16",4.07368421052632,0.007812,97,NA,19.2,11,49.5801447897269
1059,118,"ILL 9 AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,6,62,62,NA,NA,"In17",3.04255319148936,0.016129,56,NA,20.6,10.7,45.2538134869879
1598,118,"ILL 9 AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,56,56,NA,NA,"In17",2.53191489361702,0.017857,48,NA,20.6,10.7,45.2538134869879
1687,118,"ILL 9 AGL","3","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,5,69,69,NA,NA,"In17",3.63829787234043,0.014493,64,NA,20.6,10.7,45.2538134869879
5161,120,"ILL 9888 AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,40,40,61,76,"Su18",1.54545454545455,0.025,28,36,17.6,16.1,41.3109336271
5508,120,"ILL 9888 AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,42,42,60,80,"Su18",1.90909090909091,0.02381,30,38,17.6,16.1,41.3109336271
5904,120,"ILL 9888 AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,13,42,42,59,79,"Su18",1.90909090909091,0.02381,29,37,17.6,16.1,41.3109336271
1193,120,"ILL 9888 AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,121,121,133,168,"It16",2.54385964912281,0.008264,97,47,10.6,10.8,165.7085417942
1549,120,"ILL 9888 AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,36,121,121,143,175,"It16",2.54385964912281,0.008264,85,54,10.6,10.8,165.7085417942
2063,120,"ILL 9888 AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-30,23,120,120,134,170,"It16",2.47368421052632,0.008333,97,50,10.6,10.8,165.7085417942
661,120,"ILL 9888 AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,47,47,61,90,"Su16",2,0.021277,30,43,16.7,15.9,44.4145028022503
1118,120,"ILL 9888 AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,47,47,63,91,"Ro16",3,0.021277,38,44,17.2,16.2,42.1800045052444
1597,120,"ILL 9888 AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,44,44,60,93,"Ro16",2.25,0.022727,35,49,17.2,16.2,42.1800045052444
1817,120,"ILL 9888 AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,44,44,64,88,"Ro16",2.25,0.022727,35,44,17.2,16.2,42.1800045052444
266,120,"ILL 9888 AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,11,46,46,66,89,"Su16",1.8,0.021739,35,43,16.7,15.9,44.4145028022503
1026,120,"ILL 9888 AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,11,44,44,61,90,"Su16",1.4,0.022727,33,46,16.7,15.9,44.4145028022503
4219,120,"ILL 9888 AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,109,109,114,134,"Sp16",2.7,0.009174,84,25,12.5,10.9,109.003706126008
4452,120,"ILL 9888 AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,109,109,114,143,"Sp16",2.7,0.009174,84,34,12.5,10.9,109.003706126008
4866,120,"ILL 9888 AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,109,109,114,134,"Sp16",2.7,0.009174,84,25,12.5,10.9,109.003706126008
2249,120,"ILL 9888 AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,11,116,116,134,149,"Mo16",3.3768115942029,0.008621,105,33,12,10.8,121.224427051167
2578,120,"ILL 9888 AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,11,116,116,134,153,"Mo16",3.3768115942029,0.008621,105,37,12,10.8,121.224427051167
3036,120,"ILL 9888 AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,116,116,134,152,"Mo16",3.3768115942029,0.008621,106,36,12,10.8,121.224427051167
3355,120,"ILL 9888 AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,13,106,106,136,144,"Ne16",3.14736842105263,0.009434,93,38,19.2,11,50.2366683162807
3575,120,"ILL 9888 AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,25,108,108,144,146,"Ne16",3.23157894736842,0.009259,83,38,19.2,11,50.2366683162807
6405,120,"ILL 9888 AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,41,41,57,73,"Ro17",2.39130434782609,0.02439,31,32,17.5,16.4,40.8992006966806
6603,120,"ILL 9888 AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,42,42,58,74,"Ro17",2.56521739130435,0.02381,32,32,17.5,16.4,40.8992006966806
6980,120,"ILL 9888 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,38,38,57,75,"Ro17",1.8695652173913,0.026316,29,37,17.5,16.4,40.8992006966806
5282,120,"ILL 9888 AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,13,46,46,67,81,"Su17",2.44,0.021739,33,35,15.7,16.1,47.1668884743546
5444,120,"ILL 9888 AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,10,43,43,65,81,"Su17",1.96,0.023256,33,38,15.7,16.1,47.1668884743546
5942,120,"ILL 9888 AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,11,42,42,63,81,"Su17",1.8,0.02381,31,39,15.7,16.1,47.1668884743546
151,120,"ILL 9888 AGL","1","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,77,77,90,104,"Ba17",3.09836065573771,0.012987,71,27,21.7,11,41.9108138828781
514,120,"ILL 9888 AGL","2","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,79,79,89,107,"Ba17",3.22950819672131,0.012658,73,28,21.7,11,41.9108138828781
842,120,"ILL 9888 AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,8,78,78,88,100,"Ba17",3.16393442622951,0.012821,70,22,21.7,11,41.9108138828781
2127,120,"ILL 9888 AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,113,113,119,142,"Sp17",2.79591836734694,0.00885,92,29,11.7,11.1,122.301740899796
2331,120,"ILL 9888 AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,111,111,119,NA,"Sp17",2.63265306122449,0.009009,90,NA,11.7,11.1,122.301740899796
2968,120,"ILL 9888 AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,113,113,124,140,"Sp17",2.79591836734694,0.00885,92,27,11.7,11.1,122.301740899796
2301,120,"ILL 9888 AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,24,133,133,163,169,"Ne17",4.30275229357798,0.007519,109,36,19.4,10.8,50.1147092057149
2425,120,"ILL 9888 AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,11,118,118,144,150,"Ne17",3.75229357798165,0.008475,107,32,19.4,10.8,50.1147092057149
2735,120,"ILL 9888 AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,22,119,119,144,153,"Ne17",3.78899082568807,0.008403,97,34,19.4,10.8,50.1147092057149
1236,120,"ILL 9888 AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,105,105,123,146,"Mo17",2.67164179104478,0.009524,93,41,11.8,11.5,112.733274348156
1426,120,"ILL 9888 AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,11,101,101,120,146,"Mo17",2.43283582089552,0.009901,90,45,11.8,11.5,112.733274348156
1815,120,"ILL 9888 AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,105,105,123,146,"Mo17",2.67164179104478,0.009524,93,41,11.8,11.5,112.733274348156
55,120,"ILL 9888 AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,23,126,126,149,154,"It17",3.10526315789474,0.007937,103,28,11.2,10.8,143.18953170058
642,120,"ILL 9888 AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,133,133,149,163,"It17",3.59649122807018,0.007519,114,30,11.2,10.8,143.18953170058
674,120,"ILL 9888 AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,22,132,132,148,162,"It17",3.52631578947368,0.007576,110,30,11.2,10.8,143.18953170058
2263,120,"ILL 9888 AGL","1","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,21,51,51,69,82,"Us18",1.66666666666667,0.019608,30,31,15.8,14.3,52.7751888792568
2878,120,"ILL 9888 AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,55,55,74,84,"Us18",2.2,0.018182,37,29,15.8,14.3,52.7751888792568
127,120,"ILL 9888 AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,82,82,NA,NA,"Ba16",3.72222222222222,0.012195,76,NA,18.6,10.8,53.5079559692473
445,120,"ILL 9888 AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,83,83,NA,NA,"Ba16",3.77777777777778,0.012048,77,NA,18.6,10.8,53.5079559692473
3835,120,"ILL 9888 AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,9,130,130,142,NA,"Ne16",4.15789473684211,0.007692,121,NA,19.2,11,50.2366683162807
5501,120,"ILL 9888 AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,58,58,NA,NA,"In16",2.92592592592593,0.017241,51,NA,17.6,10.9,58.0012760280726
1082,120,"ILL 9888 AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,64,64,NA,NA,"In17",3.21276595744681,0.015625,56,NA,20.6,10.7,46.0439416850353
1492,120,"ILL 9888 AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,66,66,NA,NA,"In17",3.38297872340426,0.015152,58,NA,20.6,10.7,46.0439416850353
1898,120,"ILL 9888 AGL","3","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,5,73,73,NA,NA,"In17",3.97872340425532,0.013699,68,NA,20.6,10.7,46.0439416850353
5049,121,"ILL 9932 AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,13,41,41,62,84,"Su18",1.72727272727273,0.02439,28,43,17.6,16.1,41.3280066124811
5489,121,"ILL 9932 AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,42,42,57,81,"Su18",1.90909090909091,0.02381,30,39,17.6,16.1,41.3280066124811
5869,121,"ILL 9932 AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,41,41,58,NA,"Su18",1.72727272727273,0.02439,29,NA,17.6,16.1,41.3280066124811
1169,121,"ILL 9932 AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,121,121,NA,164,"It16",2.54385964912281,0.008264,97,43,10.6,10.8,147.987591958403
1529,121,"ILL 9932 AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,31,121,121,146,171,"It16",2.54385964912281,0.008264,90,50,10.6,10.8,147.987591958403
2024,121,"ILL 9932 AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-30,23,120,120,134,163,"It16",2.47368421052632,0.008333,97,43,10.6,10.8,147.987591958403
1176,121,"ILL 9932 AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,10,46,46,61,89,"Ro16",2.75,0.021739,36,43,17.2,16.2,42.0458633487034
1474,121,"ILL 9932 AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,44,44,62,89,"Ro16",2.25,0.022727,35,45,17.2,16.2,42.0458633487034
1804,121,"ILL 9932 AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,45,45,58,88,"Ro16",2.5,0.022222,36,43,17.2,16.2,42.0458633487034
402,121,"ILL 9932 AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,47,47,65,89,"Su16",2,0.021277,30,42,16.7,15.9,44.1468501355601
555,121,"ILL 9932 AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,45,45,61,92,"Su16",1.6,0.022222,28,47,16.7,15.9,44.1468501355601
782,121,"ILL 9932 AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,47,47,65,94,"Su16",2,0.021277,30,47,16.7,15.9,44.1468501355601
4393,121,"ILL 9932 AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,109,109,114,134,"Sp16",2.7,0.009174,84,25,12.5,10.9,104.6864640402
4442,121,"ILL 9932 AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,109,109,114,134,"Sp16",2.7,0.009174,84,25,12.5,10.9,104.6864640402
4837,121,"ILL 9932 AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,97,97,114,134,"Sp16",1.5,0.010309,72,37,12.5,10.9,104.6864640402
2214,121,"ILL 9932 AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,108,108,130,145,"Mo16",2.91304347826087,0.009259,98,37,12,10.8,114.809316675034
2537,121,"ILL 9932 AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,11,108,108,128,153,"Mo16",2.91304347826087,0.009259,97,45,12,10.8,114.809316675034
2890,121,"ILL 9932 AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,11,108,108,128,151,"Mo16",2.91304347826087,0.009259,97,43,12,10.8,114.809316675034
151,121,"ILL 9932 AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,7,82,82,100,110,"Ba16",3.72222222222222,0.012195,75,28,18.6,10.8,55.8159802414236
482,121,"ILL 9932 AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,81,81,99,109,"Ba16",3.66666666666667,0.012346,76,28,18.6,10.8,55.8159802414236
3366,121,"ILL 9932 AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-14,30,109,109,132,139,"Ne16",3.27368421052632,0.009174,79,30,19.2,11,52.5139502556392
3642,121,"ILL 9932 AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,10,107,107,127,134,"Ne16",3.18947368421053,0.009346,97,27,19.2,11,52.5139502556392
3830,121,"ILL 9932 AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,21,109,109,132,138,"Ne16",3.27368421052632,0.009174,88,29,19.2,11,52.5139502556392
6179,121,"ILL 9932 AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,38,38,56,75,"Ro17",1.8695652173913,0.026316,28,37,17.5,16.4,40.8302512378351
6496,121,"ILL 9932 AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,40,40,57,77,"Ro17",2.21739130434783,0.025,30,37,17.5,16.4,40.8302512378351
6928,121,"ILL 9932 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,40,40,57,75,"Ro17",2.21739130434783,0.025,30,35,17.5,16.4,40.8302512378351
5314,121,"ILL 9932 AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,47,47,65,83,"Su17",2.6,0.021277,32,36,15.7,16.1,46.4112993616778
5553,121,"ILL 9932 AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,10,44,44,63,80,"Su17",2.12,0.022727,34,36,15.7,16.1,46.4112993616778
5812,121,"ILL 9932 AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,13,44,44,65,81,"Su17",2.12,0.022727,31,37,15.7,16.1,46.4112993616778
