"Entry","Expt","ExptShort","DTF","Name","a","b","c","RR","Environments","aP","bP","cP","Cluster","MacroEnv","T_mean","P_mean","T_mean2","DTF_1","DTF_0","Diff","Increase","P_mean2"
191,"Jessore, Bangladesh 2017","Ba17",85.3333333333333,"PI 299289 AGL",-0.0185546195021243,0.000422839497538893,0.00195629476890916,0.881356817585676,18,7.76999370544859e-20,4.50183375774711e-10,2.91312979583978e-28,"7","South Asia",21.7,11,NA,81.0644111969439,82.370694127791,1.30628293084708,"P",11.1
191,"Bardiya, Nepal 2017","Ne17",119.666666666667,"PI 299289 AGL",-0.0185546195021243,0.000422839497538893,0.00195629476890916,0.881356817585676,18,7.76999370544859e-20,4.50183375774711e-10,2.91312979583978e-28,"7","South Asia",19.4,10.8,NA,91.1404241032597,92.7949349180562,1.65451081479647,"P",10.9
191,"Cordoba, Spain 2017","Sp17",126.666666666667,"PI 299289 AGL",-0.0185546195021243,0.000422839497538893,0.00195629476890916,0.881356817585676,18,7.76999370544859e-20,4.50183375774711e-10,2.91312979583978e-28,"7","Mediterranean",11.7,11.1,NA,120.436886769444,123.342971148769,2.90608437932529,"P",11.2
191,"Marchouch, Morocco 2017","Mo17",118.666666666667,"PI 299289 AGL",-0.0185546195021243,0.000422839497538893,0.00195629476890916,0.881356817585676,18,7.76999370544859e-20,4.50183375774711e-10,2.91312979583978e-28,"7","Mediterranean",11.8,11.5,NA,109.554153192446,111.953543974081,2.39939078163505,"P",11.6
191,"Metaponto, Italy 2017","It17",138.666666666667,"PI 299289 AGL",-0.0185546195021243,0.000422839497538893,0.00195629476890916,0.881356817585676,18,7.76999370544859e-20,4.50183375774711e-10,2.91312979583978e-28,"7","Mediterranean",11.2,10.8,NA,133.248128236644,136.814507805518,3.5663795688744,"P",10.9
192,"Rosthern, Canada 2017","Ro17",49.6666666666667,"PI 299312 AGL",-0.0175555864616664,0.000340575457004576,0.00195685896546863,0.846955169346104,18,3.77062542335091e-17,2.50676507948141e-06,3.64672264465764e-26,"7","Temperate",17.5,16.4,NA,48.3263218269184,48.7876963188568,0.461374491938422,"P",16.5
192,"Sutherland, Canada 2017","Su17",55.6666666666667,"PI 299312 AGL",-0.0175555864616664,0.000340575457004576,0.00195685896546863,0.846955169346104,18,3.77062542335091e-17,2.50676507948141e-06,3.64672264465764e-26,"7","Temperate",15.7,16.1,NA,51.3016157349004,51.8218554804007,0.520239745500319,"P",16.2
192,"Central Ferry, USA 2018","Us18",57.3333333333333,"PI 299312 AGL",-0.0175555864616664,0.000340575457004576,0.00195685896546863,0.846955169346104,18,3.77062542335091e-17,2.50676507948141e-06,3.64672264465764e-26,"7","Temperate",15.8,14.3,NA,62.483305781615,63.2567525286964,0.773446747081437,"P",14.4
192,"Bhopal, India 2017","In17",74,"PI 299312 AGL",-0.0175555864616664,0.000340575457004576,0.00195685896546863,0.846955169346104,18,3.77062542335091e-17,2.50676507948141e-06,3.64672264465764e-26,"7","South Asia",20.6,10.7,NA,94.3899807675835,96.1662471322288,1.77626636464531,"P",10.8
192,"Jessore, Bangladesh 2017","Ba17",89.6666666666667,"PI 299312 AGL",-0.0175555864616664,0.000340575457004576,0.00195685896546863,0.846955169346104,18,3.77062542335091e-17,2.50676507948141e-06,3.64672264465764e-26,"7","South Asia",21.7,11,NA,86.5348676386443,88.0254602514781,1.49059261283384,"P",11.1
