"Expt","DTF","RDTF","T_mean","P_mean","Predicted_DTF"
"Jessore, Bangladesh 2016",71.6666666666667,0.013958,18.6,10.8,86.207364726416
"Jessore, Bangladesh 2017",75,0.0133446666666667,21.7,11,73.2055811104642
"Central Ferry, USA 2018",56,0.017857,15.8,14.3,57.7265652472588
"Sutherland, Canada 2016",53,0.018882,16.7,15.9,50.5669124403424
"Sutherland, Canada 2017",54.3333333333333,0.0184106666666667,15.7,16.1,50.4699910354278
"Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,48.7243300548126
"Metaponto, Italy 2016",132,0.00757933333333333,10.6,10.9,141.615329546488
"Metaponto, Italy 2017",142.666666666667,0.00701166666666667,11.2,10.8,140.87197171843
"Rosthern, Canada 2016",48.3333333333333,0.0206976666666667,17.2,16.1,50.0812727134598
"Rosthern, Canada 2017",48,0.020833,17.5,16.4,48.3675197696374
"Bardiya, Nepal 2016",113.666666666667,0.00880333333333333,19.2,11,85.1264709448105
"Bardiya, Nepal 2017",122.666666666667,0.008156,19.4,10.8,87.1011928428631
"Cordoba, Spain 2016",117.333333333333,0.008526,12.5,10.9,127.737160476222
"Cordoba, Spain 2017",130.333333333333,0.00767266666666667,11.7,11.1,126.296452538767
"Bhopal, India 2016",NA,0.011628,17.6,10.9,106.780095060721
"Bhopal, India 2017",71,0.014085,20.6,10.7,101.031038896282
"Marchouch, Morocco 2016",130,0.007692,12,10.8,130.724917208467
"Marchouch, Morocco 2017",127.666666666667,0.00783333333333333,11.8,11.5,111.398622563352
"Jessore, Bangladesh 2016",89,0.011237,18.6,10.8,102.199139177471
"Jessore, Bangladesh 2017",87.3333333333333,0.0114526666666667,21.7,11,88.556224580757
"Central Ferry, USA 2018",61,0.0163963333333333,15.8,14.3,62.7332846079478
"Sutherland, Canada 2016",47,0.021277,16.7,15.9,46.6509175843715
"Sutherland, Canada 2017",45.6666666666667,0.0219,15.7,16.1,46.8675664847683
"Sutherland, Canada 2018",42.6666666666667,0.0234406666666667,17.6,16.1,44.7289487119414
"Metaponto, Italy 2016",137.666666666667,0.007277,10.6,10.9,137.157425210404
"Metaponto, Italy 2017",144.333333333333,0.00692866666666667,11.2,10.8,135.42424196578
"Rosthern, Canada 2016",46,0.0217603333333333,17.2,16.1,44.3432665831155
"Rosthern, Canada 2017",42.6666666666667,0.0234406666666667,17.5,16.4,42.7460466992188
"Bardiya, Nepal 2016",106.5,0.0094065,19.2,11,75.8003775127159
"Bardiya, Nepal 2017",115.666666666667,0.00866,19.4,10.8,77.4433492963752
"Cordoba, Spain 2016",118.333333333333,0.008451,12.5,10.9,120.761088046748
"Cordoba, Spain 2017",129.333333333333,0.007735,11.7,11.1,120.414471171162
"Bhopal, India 2016",58.3333333333333,0.017799,17.6,10.9,102.994507699916
"Bhopal, India 2017",74,0.013514,20.6,10.7,96.4790328261204
"Marchouch, Morocco 2016",128.666666666667,0.007772,12,10.8,124.991297336176
"Marchouch, Morocco 2017",128,0.00781333333333333,11.8,11.5,105.703860656465
"Jessore, Bangladesh 2016",86,0.011629,18.6,10.8,85.169362949257
"Jessore, Bangladesh 2017",84.3333333333333,0.0118583333333333,21.7,11,71.0067505395702
"Central Ferry, USA 2018",57,0.0175856666666667,15.8,14.3,56.7257185566154
"Sutherland, Canada 2016",54.6666666666667,0.0182983333333333,16.7,15.9,52.3218764784417
"Sutherland, Canada 2017",58.3333333333333,0.0171746666666667,15.7,16.1,52.2206779624316
"Sutherland, Canada 2018",50,0.02,17.6,16.1,50.419362841394
"Metaponto, Italy 2016",148.666666666667,0.00672766666666667,10.6,10.9,142.295078423489
"Metaponto, Italy 2017",144.333333333333,0.00692866666666667,11.2,10.8,141.720547228853
"Rosthern, Canada 2016",50,0.0200156666666667,17.2,16.1,52.4162005973534
"Rosthern, Canada 2017",51,0.019608,17.5,16.4,50.6381299637853
"Bardiya, Nepal 2016",127,0.007878,19.2,11,85.7837191404691
"Bardiya, Nepal 2017",130.333333333333,0.00768033333333333,19.4,10.8,87.5287338001509
"Cordoba, Spain 2016",125.5,0.0079695,12.5,10.9,131.329724274843
"Cordoba, Spain 2017",130.333333333333,0.00767433333333333,11.7,11.1,130.004705435185
"Bhopal, India 2016",NA,0.011628,17.6,10.9,114.026465490289
"Bhopal, India 2017",NA,0.011765,20.6,10.7,109.525075096252
"Marchouch, Morocco 2016",133.333333333333,0.00750033333333333,12,10.8,136.013521372828
"Marchouch, Morocco 2017",126.666666666667,0.007895,11.8,11.5,116.261456240265
"Jessore, Bangladesh 2016",90,0.011112,18.6,10.8,104.938514188885
"Jessore, Bangladesh 2017",97,0.010309,21.7,11,90.8861291715285
"Central Ferry, USA 2018",60,0.016667,15.8,14.3,65.931902865483
"Sutherland, Canada 2016",57.6666666666667,0.017349,16.7,15.9,53.5238342194319
"Sutherland, Canada 2017",59.3333333333333,0.016855,15.7,16.1,53.4349058047373
"Sutherland, Canada 2018",50,0.02,17.6,16.1,51.6305052893081
"Metaponto, Italy 2016",146,0.00685233333333333,10.6,10.9,136.072597464114
"Metaponto, Italy 2017",144.333333333333,0.00692833333333333,11.2,10.8,135.654231064434
"Rosthern, Canada 2016",53.6666666666667,0.0186353333333333,17.2,16.1,53.1839616644615
"Rosthern, Canada 2017",51.3333333333333,0.0194823333333333,17.5,16.4,51.4225625778171
"Bardiya, Nepal 2016",130.333333333333,0.00768166666666667,19.2,11,86.4773511933819
"Bardiya, Nepal 2017",138,0.00725166666666667,19.4,10.8,88.1806024019143
"Cordoba, Spain 2016",121.333333333333,0.00825066666666667,12.5,10.9,129.745279414959
"Cordoba, Spain 2017",125.333333333333,0.00797966666666667,11.7,11.1,128.699908947096
"Bhopal, India 2016",NA,0.011628,17.6,10.9,110.340804553372
"Bhopal, India 2017",NA,0.011765,20.6,10.7,105.069610219431
"Marchouch, Morocco 2016",134,0.007463,12,10.8,133.161183683625
"Marchouch, Morocco 2017",119,0.00840433333333333,11.8,11.5,115.109381714879
"Jessore, Bangladesh 2016",91,0.01099,18.6,10.8,106.002036228545
"Jessore, Bangladesh 2017",85,0.011766,21.7,11,93.0833390522859
"Central Ferry, USA 2018",58.6666666666667,0.017105,15.8,14.3,67.2586634572291
"Sutherland, Canada 2016",53,0.0188726666666667,16.7,15.9,49.3969568068918
"Sutherland, Canada 2017",54,0.018531,15.7,16.1,49.1782498184951
"Sutherland, Canada 2018",47,0.021277,17.6,16.1,47.6631606216087
"Metaponto, Italy 2016",132,0.00757933333333333,10.6,10.9,135.868586291985
"Metaponto, Italy 2017",139.666666666667,0.00716066666666667,11.2,10.8,135.727654159721
"Rosthern, Canada 2016",48,0.0208393333333333,17.2,16.1,49.611841728428
"Rosthern, Canada 2017",47.3333333333333,0.021135,17.5,16.4,47.926839079502
"Bardiya, Nepal 2016",119.666666666667,0.00838466666666667,19.2,11,84.0891913325848
"Bardiya, Nepal 2017",122.666666666667,0.008156,19.4,10.8,86.0420838563098
"Cordoba, Spain 2016",115.666666666667,0.008649,12.5,10.9,126.001024216736
"Cordoba, Spain 2017",123.666666666667,0.00808866666666667,11.7,11.1,124.117499338326
"Bhopal, India 2016",70,0.014286,17.6,10.9,106.62004731106
"Bhopal, India 2017",71,0.014085,20.6,10.7,101.884414273802
"Marchouch, Morocco 2016",130,0.007692,12,10.8,128.190699972262
"Marchouch, Morocco 2017",121,0.00826533333333333,11.8,11.5,109.153674426368
"Jessore, Bangladesh 2016",90.6666666666667,0.0110296666666667,18.6,10.8,104.444357178434
"Jessore, Bangladesh 2017",85.6666666666667,0.011678,21.7,11,91.5941090027974
"Central Ferry, USA 2018",57.3333333333333,0.0174946666666667,15.8,14.3,62.391469059139
"Sutherland, Canada 2016",50.6666666666667,0.0197386666666667,16.7,15.9,48.8846509146561
"Sutherland, Canada 2017",48.3333333333333,0.0208093333333333,15.7,16.1,48.3713624420196
"Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,47.3846391736467
"Metaponto, Italy 2016",127.666666666667,0.00783266666666667,10.6,10.9,121.500538968509
"Metaponto, Italy 2017",138,0.007247,11.2,10.8,122.999686501743
"Rosthern, Canada 2016",48.6666666666667,0.0205496666666667,17.2,16.1,47.4252688452412
"Rosthern, Canada 2017",46,0.021746,17.5,16.4,45.8208665637087
"Bardiya, Nepal 2016",122,0.008197,19.2,11,93.0248899385147
"Bardiya, Nepal 2017",131.333333333333,0.007617,19.4,10.8,96.2918029419886
"Cordoba, Spain 2016",112.333333333333,0.008906,12.5,10.9,120.289297936854
"Cordoba, Spain 2017",115,0.008701,11.7,11.1,116.735803447338
"Bhopal, India 2016",NA,0.011628,17.6,10.9,114.026976013368
"Bhopal, India 2017",NA,0.011765,20.6,10.7,115.892978807508
"Marchouch, Morocco 2016",120.333333333333,0.00831033333333333,12,10.8,122.752930722625
"Marchouch, Morocco 2017",111.333333333333,0.00898233333333333,11.8,11.5,103.638928212102
"Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,100.775593679096
"Jessore, Bangladesh 2017",NA,0.009662,21.7,11,89.0173988273863
"Central Ferry, USA 2018",57,0.01761,15.8,14.3,60.2944840059835
"Sutherland, Canada 2016",53,0.018882,16.7,15.9,49.2433608574177
"Sutherland, Canada 2017",52.3333333333333,0.01911,15.7,16.1,48.9249536026985
"Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,47.504958371057
"Metaponto, Italy 2016",150,0.006667,10.6,10.9,141.258662889636
"Metaponto, Italy 2017",145,0.00689666666666667,11.2,10.8,141.811253120855
"Rosthern, Canada 2016",48.6666666666667,0.0205496666666667,17.2,16.1,49.0565745610715
"Rosthern, Canada 2017",46.3333333333333,0.021585,17.5,16.4,47.3226253362072
"Bardiya, Nepal 2016",130.5,0.007663,19.2,11,91.5640750330375
"Bardiya, Nepal 2017",133.333333333333,0.00750066666666667,19.4,10.8,94.3526181715602
"Cordoba, Spain 2016",127,0.007874,12.5,10.9,131.909121981121
"Cordoba, Spain 2017",132.333333333333,0.007558,11.7,11.1,128.981934963144
"Bhopal, India 2016",NA,0.011628,17.6,10.9,119.150665996655
"Bhopal, India 2017",NA,0.011765,20.6,10.7,117.398342510844
"Marchouch, Morocco 2016",138.666666666667,0.00721166666666667,12,10.8,137.985009752728
"Marchouch, Morocco 2017",118,0.00847566666666667,11.8,11.5,114.817802214905
"Jessore, Bangladesh 2016",104,0.009616,18.6,10.8,104.327954358795
"Jessore, Bangladesh 2017",103.5,0.0096675,21.7,11,89.7248618912057
"Central Ferry, USA 2018",58,0.0173336666666667,15.8,14.3,62.5350081542067
"Sutherland, Canada 2016",48.3333333333333,0.0206913333333333,16.7,15.9,46.3680291810472
"Sutherland, Canada 2017",47,0.021283,15.7,16.1,46.2375597537963
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,44.6016818547178
"Metaponto, Italy 2016",145,0.006897,10.6,10.9,140.861775915563
"Metaponto, Italy 2017",143,0.00699433333333333,11.2,10.8,140.631408298771
"Rosthern, Canada 2016",46,0.021759,17.2,16.1,44.8330932038899
"Rosthern, Canada 2017",43.3333333333333,0.023088,17.5,16.4,43.1920908003914
"Bardiya, Nepal 2016",123.666666666667,0.008088,19.2,11,83.3843967734533
"Bardiya, Nepal 2017",122.333333333333,0.00818,19.4,10.8,85.7704755044536
"Cordoba, Spain 2016",120,0.0083335,12.5,10.9,128.632791896774
"Cordoba, Spain 2017",125.333333333333,0.00797966666666667,11.7,11.1,126.473888835811
"Bhopal, India 2016",NA,0.011628,17.6,10.9,104.642352298273
"Bhopal, India 2017",NA,0.011765,20.6,10.7,98.4801847194811
"Marchouch, Morocco 2016",134,0.007463,12,10.8,132.878139882994
"Marchouch, Morocco 2017",121.333333333333,0.00824233333333333,11.8,11.5,109.830382846969
"Jessore, Bangladesh 2016",79.6666666666667,0.0125526666666667,18.6,10.8,103.761996730369
"Jessore, Bangladesh 2017",82.6666666666667,0.0121113333333333,21.7,11,89.08115180879
"Central Ferry, USA 2018",54.3333333333333,0.0184066666666667,15.8,14.3,58.0937125559797
"Sutherland, Canada 2016",48,0.0208393333333333,16.7,15.9,46.8634509603543
"Sutherland, Canada 2017",47,0.021283,15.7,16.1,46.729171744188
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,45.1578908508002
"Metaponto, Italy 2016",127.666666666667,0.00783266666666667,10.6,10.9,131.108275178811
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,130.970822390012
"Rosthern, Canada 2016",46,0.0217856666666667,17.2,16.1,45.0089200510321
"Rosthern, Canada 2017",44,0.0227503333333333,17.5,16.4,43.4208562858606
"Bardiya, Nepal 2016",106,0.009434,19.2,11,82.6568560254942
"Bardiya, Nepal 2017",119.666666666667,0.00835666666666667,19.4,10.8,84.9836965321484
"Cordoba, Spain 2016",115,0.00870133333333333,12.5,10.9,120.710999449051
"Cordoba, Spain 2017",118.666666666667,0.00843933333333333,11.7,11.1,118.777077926273
"Bhopal, India 2016",61,0.016393,17.6,10.9,100.861971565235
"Bhopal, India 2017",NA,0.011765,20.6,10.7,95.6627112248027
"Marchouch, Morocco 2016",126,0.007937,12,10.8,123.3342572398
"Marchouch, Morocco 2017",118,0.00847566666666667,11.8,11.5,103.900436997472
"Jessore, Bangladesh 2016",79.6666666666667,0.0125526666666667,18.6,10.8,97.8829460440906
"Jessore, Bangladesh 2017",85.6666666666667,0.0116736666666667,21.7,11,84.6880155303416
"Central Ferry, USA 2018",55.6666666666667,0.0179653333333333,15.8,14.3,57.5883237969052
"Sutherland, Canada 2016",48,0.020833,16.7,15.9,46.6929704189832
"Sutherland, Canada 2017",47.6666666666667,0.0209873333333333,15.7,16.1,46.9080750716705
"Sutherland, Canada 2018",43.6666666666667,0.0229113333333333,17.6,16.1,44.8694249767481
"Metaponto, Italy 2016",125.333333333333,0.00798566666666667,10.6,10.9,122.799658786705
"Metaponto, Italy 2017",131,0.00763566666666667,11.2,10.8,121.38889965839
"Rosthern, Canada 2016",45.6666666666667,0.021907,17.2,16.1,45.0347510411615
"Rosthern, Canada 2017",44.6666666666667,0.0223976666666667,17.5,16.4,43.5079908524974
"Bardiya, Nepal 2016",106.5,0.00939,19.2,11,72.2016458789175
"Bardiya, Nepal 2017",115.333333333333,0.008675,19.4,10.8,73.4810619063617
"Cordoba, Spain 2016",110,0.00909233333333333,12.5,10.9,111.080882783684
"Cordoba, Spain 2017",115,0.008701,11.7,11.1,111.064092123747
"Bhopal, India 2016",55,0.0182093333333333,17.6,10.9,97.5171607390056
"Bhopal, India 2017",70.6666666666667,0.014171,20.6,10.7,92.360467896674
"Marchouch, Morocco 2016",119,0.008403,12,10.8,113.768126360742
"Marchouch, Morocco 2017",116.666666666667,0.00857166666666667,11.8,11.5,98.8452862884568
"Jessore, Bangladesh 2016",81.6666666666667,0.0122476666666667,18.6,10.8,81.8049737215669
"Jessore, Bangladesh 2017",79.3333333333333,0.0126176666666667,21.7,11,69.4981987685168
"Central Ferry, USA 2018",52.6666666666667,0.018989,15.8,14.3,57.143281144076
"Sutherland, Canada 2016",47.3333333333333,0.021129,16.7,15.9,45.1720209338849
"Sutherland, Canada 2017",46.3333333333333,0.021598,15.7,16.1,45.1144014682683
"Sutherland, Canada 2018",42.6666666666667,0.0234406666666667,17.6,16.1,43.5523919465925
"Metaponto, Italy 2016",121,0.008264,10.6,10.9,115.256635962444
"Metaponto, Italy 2017",130.333333333333,0.00767566666666667,11.2,10.8,115.027474393487
"Rosthern, Canada 2016",45.3333333333333,0.0221303333333333,17.2,16.1,44.244371062856
"Rosthern, Canada 2017",42,0.0238373333333333,17.5,16.4,42.7588410050476
"Bardiya, Nepal 2016",105,0.00952533333333333,19.2,11,74.0333020039748
"Bardiya, Nepal 2017",111.666666666667,0.008963,19.4,10.8,75.6454328784914
"Cordoba, Spain 2016",105,0.00955233333333333,12.5,10.9,110.94234350325
"Cordoba, Spain 2017",101,0.009909,11.7,11.1,109.911804161769
"Bhopal, India 2016",54.5,0.0183625,17.6,10.9,96.3672990962797
"Bhopal, India 2017",73,0.0137043333333333,20.6,10.7,92.6912278472154
"Marchouch, Morocco 2016",119,0.008403,12,10.8,111.121552611841
"Marchouch, Morocco 2017",105.666666666667,0.009464,11.8,11.5,95.7279049077559
"Jessore, Bangladesh 2016",81.6666666666667,0.0122453333333333,18.6,10.8,86.3935365130752
"Jessore, Bangladesh 2017",78.3333333333333,0.0127693333333333,21.7,11,74.9078745633072
"Central Ferry, USA 2018",52.6666666666667,0.0189936666666667,15.8,14.3,55.6507895233733
"Sutherland, Canada 2016",46.6666666666667,0.0214706666666667,16.7,15.9,43.7249037116445
"Sutherland, Canada 2017",44.3333333333333,0.0225903333333333,15.7,16.1,43.2778818144048
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,42.3037039717243
"Metaponto, Italy 2016",125.333333333333,0.00798566666666667,10.6,10.9,117.818346137855
"Metaponto, Italy 2017",129.666666666667,0.007716,11.2,10.8,119.166790816712
"Rosthern, Canada 2016",44,0.022727,17.2,16.1,43.5722517915507
"Rosthern, Canada 2017",40.3333333333333,0.024846,17.5,16.4,42.062039527518
"Bardiya, Nepal 2016",109,0.009206,19.2,11,83.7628616806139
"Bardiya, Nepal 2017",115.333333333333,0.00867266666666667,19.4,10.8,86.5882376988128
"Cordoba, Spain 2016",107.333333333333,0.009321,12.5,10.9,115.001001356645
"Cordoba, Spain 2017",110.666666666667,0.00903933333333333,11.7,11.1,111.5617455758
"Bhopal, India 2016",NA,0.011628,17.6,10.9,102.628821983844
"Bhopal, India 2017",70,0.014286,20.6,10.7,101.391859244892
"Marchouch, Morocco 2016",112.666666666667,0.00887666666666667,12,10.8,119.605524875468
"Marchouch, Morocco 2017",102.333333333333,0.00977333333333333,11.8,11.5,99.4195978346399
"Jessore, Bangladesh 2016",92,0.010871,18.6,10.8,99.3908920340702
"Jessore, Bangladesh 2017",84.3333333333333,0.0118603333333333,21.7,11,88.0848601753214
"Central Ferry, USA 2018",52.3333333333333,0.01911,15.8,14.3,55.1386075639557
"Sutherland, Canada 2016",50,0.0200053333333333,16.7,15.9,49.7903596579105
"Sutherland, Canada 2017",51.5,0.0194195,15.7,16.1,49.4042709315124
"Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,48.1300881682642
"Metaponto, Italy 2016",145,0.006897,10.6,10.9,131.542295187445
"Metaponto, Italy 2017",142,0.00704433333333333,11.2,10.8,132.6297221559
"Rosthern, Canada 2016",49.3333333333333,0.020272,17.2,16.1,48.2019499384995
"Rosthern, Canada 2017",46.3333333333333,0.021585,17.5,16.4,46.5219457715272
"Bardiya, Nepal 2016",131.333333333333,0.007617,19.2,11,90.4865914652486
"Bardiya, Nepal 2017",136,0.00737633333333333,19.4,10.8,93.254483952428
"Cordoba, Spain 2016",121.333333333333,0.00825066666666667,12.5,10.9,128.023566901102
"Cordoba, Spain 2017",121,0.008289,11.7,11.1,124.812608513214
"Bhopal, India 2016",NA,0.011628,17.6,10.9,115.572844362928
"Bhopal, India 2017",NA,0.011765,20.6,10.7,114.474685085893
"Marchouch, Morocco 2016",126.666666666667,0.00789533333333333,12,10.8,131.083260123319
"Marchouch, Morocco 2017",121.333333333333,0.00824233333333333,11.8,11.5,109.781668724125
"Jessore, Bangladesh 2016",88.6666666666667,0.0112786666666667,18.6,10.8,106.671530363694
"Jessore, Bangladesh 2017",NA,0.009662,21.7,11,93.2966939349394
"Central Ferry, USA 2018",59,0.0169723333333333,15.8,14.3,61.5308641004243
"Sutherland, Canada 2016",49.6666666666667,0.020136,16.7,15.9,47.3255701426363
"Sutherland, Canada 2017",48,0.020833,15.7,16.1,47.0137079465818
"Sutherland, Canada 2018",46,0.021746,17.6,16.1,45.6894364633131
"Metaponto, Italy 2016",129.666666666667,0.00771433333333333,10.6,10.9,132.016007402887
"Metaponto, Italy 2017",139.666666666667,0.00716066666666667,11.2,10.8,132.605257700184
"Rosthern, Canada 2016",44.6666666666667,0.0223976666666667,17.2,16.1,46.7900475349014
"Rosthern, Canada 2017",46,0.021739,17.5,16.4,45.1587313988715
"Bardiya, Nepal 2016",119,0.00842433333333333,19.2,11,84.7613278443012
"Bardiya, Nepal 2017",122.333333333333,0.00818,19.4,10.8,87.1420632003454
"Cordoba, Spain 2016",114.666666666667,0.00872533333333333,12.5,10.9,124.167406011073
"Cordoba, Spain 2017",120.666666666667,0.00829033333333333,11.7,11.1,121.359696538862
"Bhopal, India 2016",86,0.011628,17.6,10.9,104.029485152935
"Bhopal, India 2017",83,0.012048,20.6,10.7,99.5846444262009
"Marchouch, Morocco 2016",126,0.007937,12,10.8,127.008805434935
"Marchouch, Morocco 2017",117,0.008547,11.8,11.5,106.412561334732
"Jessore, Bangladesh 2016",82.6666666666667,0.012097,18.6,10.8,111.274916218384
"Jessore, Bangladesh 2017",83.6666666666667,0.0119526666666667,21.7,11,99.1516463618039
"Central Ferry, USA 2018",56.6666666666667,0.017677,15.8,14.3,59.2769473530969
"Sutherland, Canada 2016",50,0.0200053333333333,16.7,15.9,49.3814415400903
"Sutherland, Canada 2017",49.6666666666667,0.020178,15.7,16.1,48.8841987209669
"Sutherland, Canada 2018",45.3333333333333,0.0220906666666667,17.6,16.1,47.8064739600459
"Metaponto, Italy 2016",134.666666666667,0.00742566666666667,10.6,10.9,131.231386712082
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,132.686633213969
"Rosthern, Canada 2016",47.3333333333333,0.021181,17.2,16.1,47.7156944408126
"Rosthern, Canada 2017",46.6666666666667,0.021431,17.5,16.4,46.0555051356599
"Bardiya, Nepal 2016",129.666666666667,0.00771333333333333,19.2,11,93.2271617422442
"Bardiya, Nepal 2017",130.666666666667,0.00765433333333333,19.4,10.8,96.4527413829626
"Cordoba, Spain 2016",115,0.00870133333333333,12.5,10.9,126.860671356831
"Cordoba, Spain 2017",123,0.008135,11.7,11.1,123.020465823463
"Bhopal, India 2016",NA,0.011628,17.6,10.9,117.988047309329
"Bhopal, India 2017",NA,0.011765,20.6,10.7,119.088345536169
"Marchouch, Morocco 2016",128,0.007812,12,10.8,129.193207334654
"Marchouch, Morocco 2017",117.666666666667,0.008499,11.8,11.5,107.798348461713
"Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,105.765295903314
"Jessore, Bangladesh 2017",NA,0.009662,21.7,11,92.839409820889
"Central Ferry, USA 2018",61.3333333333333,0.016412,15.8,14.3,60.5093195558714
"Sutherland, Canada 2016",48.6666666666667,0.0205496666666667,16.7,15.9,48.5257053172422
"Sutherland, Canada 2017",48.3333333333333,0.0206913333333333,15.7,16.1,48.0902696273733
"Sutherland, Canada 2018",43.3333333333333,0.0230796666666667,17.6,16.1,46.9058186613494
"Metaponto, Italy 2016",134.666666666667,0.00742566666666667,10.6,10.9,136.202157564551
"Metaponto, Italy 2017",143.666666666667,0.006961,11.2,10.8,137.474342421061
"Rosthern, Canada 2016",46.6666666666667,0.0214706666666667,17.2,16.1,46.0934690882696
"Rosthern, Canada 2017",46,0.021739,17.5,16.4,44.4372890264746
"Bardiya, Nepal 2016",124,0.00806633333333333,19.2,11,88.1108325968754
"Bardiya, Nepal 2017",126.333333333333,0.007916,19.4,10.8,90.8596369457015
"Cordoba, Spain 2016",118.666666666667,0.008427,12.5,10.9,128.593284134513
"Cordoba, Spain 2017",127,0.007877,11.7,11.1,124.731816918582
"Bhopal, India 2016",NA,0.011628,17.6,10.9,115.065982029389
"Bhopal, India 2017",85,0.011765,20.6,10.7,113.750042592467
"Marchouch, Morocco 2016",127.333333333333,0.00785366666666667,12,10.8,132.662962241949
"Marchouch, Morocco 2017",120.666666666667,0.00828766666666667,11.8,11.5,109.392610548655
"Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,109.112021238454
"Jessore, Bangladesh 2017",86,0.011628,21.7,11,95.7429889179715
"Central Ferry, USA 2018",59.3333333333333,0.016855,15.8,14.3,59.3861489851273
"Sutherland, Canada 2016",49,0.0204136666666667,16.7,15.9,47.5068170111238
"Sutherland, Canada 2017",48,0.020833,15.7,16.1,47.5042995060447
"Sutherland, Canada 2018",47,0.021277,17.6,16.1,45.7139049634925
"Metaponto, Italy 2016",133.333333333333,0.00750033333333333,10.6,10.9,130.550643428503
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,129.87644638456
"Rosthern, Canada 2016",45.6666666666667,0.0219,17.2,16.1,46.9514027110847
"Rosthern, Canada 2017",45.3333333333333,0.022061,17.5,16.4,45.3358098372354
"Bardiya, Nepal 2016",111,0.00902666666666667,19.2,11,79.0874938880071
"Bardiya, Nepal 2017",121,0.00827033333333333,19.4,10.8,80.8477153317115
"Cordoba, Spain 2016",112.666666666667,0.00887666666666667,12.5,10.9,120.552672058117
"Cordoba, Spain 2017",121.333333333333,0.008244,11.7,11.1,119.484851119905
"Bhopal, India 2016",69,0.0146435,17.6,10.9,102.009707415685
"Bhopal, India 2017",75.6666666666667,0.0132476666666667,20.6,10.7,96.8086379023964
"Marchouch, Morocco 2016",122.666666666667,0.008155,12,10.8,124.188864591859
"Marchouch, Morocco 2017",118,0.00847566666666667,11.8,11.5,105.802297042032
"Jessore, Bangladesh 2016",83,0.0120493333333333,18.6,10.8,94.516687102668
"Jessore, Bangladesh 2017",81.3333333333333,0.0122956666666667,21.7,11,81.4163327081308
"Central Ferry, USA 2018",52,0.019231,15.8,14.3,59.0971062487926
"Sutherland, Canada 2016",52,0.019245,16.7,15.9,51.8480306496974
"Sutherland, Canada 2017",50,0.0200725,15.7,16.1,51.9754185424494
"Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,49.8776545475321
"Metaponto, Italy 2016",132.666666666667,0.007542,10.6,10.9,140.616661596514
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,139.318149068751
"Rosthern, Canada 2016",49,0.020408,17.2,16.1,49.2345138152849
"Rosthern, Canada 2017",48.3333333333333,0.0206913333333333,17.5,16.4,47.5450765048139
"Bardiya, Nepal 2016",112.666666666667,0.008905,19.2,11,82.272560154005
"Bardiya, Nepal 2017",119.666666666667,0.00835666666666667,19.4,10.8,84.0060871570246
"Cordoba, Spain 2016",116.333333333333,0.00860233333333333,12.5,10.9,125.837390247574
"Cordoba, Spain 2017",126.666666666667,0.007898,11.7,11.1,125.109367595558
"Bhopal, India 2016",86,0.011628,17.6,10.9,104.74112030954
"Bhopal, India 2017",71.3333333333333,0.0140233333333333,20.6,10.7,99.1414047487745
"Marchouch, Morocco 2016",129.333333333333,0.007732,12,10.8,130.180292223203
"Marchouch, Morocco 2017",118.666666666667,0.00842766666666667,11.8,11.5,111.448111914061
"Jessore, Bangladesh 2016",84.6666666666667,0.0118116666666667,18.6,10.8,97.5794286824467
"Jessore, Bangladesh 2017",85.3333333333333,0.0117246666666667,21.7,11,83.9188177978023
"Central Ferry, USA 2018",67.5,0.0148355,15.8,14.3,61.7021005177902
"Sutherland, Canada 2016",54,0.018519,16.7,15.9,50.7901263677097
"Sutherland, Canada 2017",55.6666666666667,0.0179653333333333,15.7,16.1,50.5886955777009
"Sutherland, Canada 2018",47.6666666666667,0.0209873333333333,17.6,16.1,49.0231756431014
"Metaponto, Italy 2016",141.333333333333,0.007083,10.6,10.9,133.795466811357
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,133.749932794033
"Rosthern, Canada 2016",49,0.020408,17.2,16.1,50.4996842863396
"Rosthern, Canada 2017",49.6666666666667,0.0201413333333333,17.5,16.4,48.7969816640812
"Bardiya, Nepal 2016",125,0.00801966666666667,19.2,11,84.146368331261
"Bardiya, Nepal 2017",124,0.00807333333333333,19.4,10.8,85.9599573417399
"Cordoba, Spain 2016",117.333333333333,0.008526,12.5,10.9,126.277987204036
