"Entry","Name","Expt","DTF","RDTF","T_mean","P_mean","Predicted_RDTF","Predicted_DTF"
186,"PI 299163 LSP AGL","Bardiya, Nepal 2017",136,0.00737633333333333,19.4,10.8,0.00967232450508948,103.387763662583
186,"PI 299163 LSP AGL","Cordoba, Spain 2016",121.333333333333,0.00825066666666667,12.5,10.9,0.0079073945463492,126.463905922298
186,"PI 299163 LSP AGL","Cordoba, Spain 2017",121,0.008289,11.7,11.1,0.0081162842762753,123.209090017103
186,"PI 299163 LSP AGL","Marchouch, Morocco 2016",126.666666666667,0.00789533333333333,12,10.8,0.00754411316733493,132.553684948666
186,"PI 299163 LSP AGL","Marchouch, Morocco 2017",121.333333333333,0.00824233333333333,11.8,11.5,0.00902297715155761,110.828164939703
186,"PI 299163 LSP AGL","Metaponto, Italy 2016",145,0.006897,10.6,10.9,0.00736096190557438,135.851810242723
186,"PI 299163 LSP AGL","Metaponto, Italy 2017",142,0.00704433333333333,11.2,10.8,0.00731403626595606,136.723412851342
187,"PI 299164 LSP AGL","Rosthern, Canada 2016",44.6666666666667,0.0223976666666667,17.2,16.1,0.0214881749495655,46.5372234890622
187,"PI 299164 LSP AGL","Rosthern, Canada 2017",46,0.021739,17.5,16.4,0.0222670959355468,44.9093138546019
187,"PI 299164 LSP AGL","Sutherland, Canada 2016",49.6666666666667,0.020136,16.7,15.9,0.020870982730932,47.9134122667804
187,"PI 299164 LSP AGL","Sutherland, Canada 2017",48,0.020833,15.7,16.1,0.020998617143002,47.6221835557043
187,"PI 299164 LSP AGL","Sutherland, Canada 2018",46,0.021746,17.6,16.1,0.0216187236979825,46.2561996707198
187,"PI 299164 LSP AGL","Central Ferry, USA 2018",56.6666666666667,0.017677,15.8,14.3,0.0169451977820952,59.0137697334303
187,"PI 299164 LSP AGL","Bhopal, India 2016",86,0.011628,17.6,10.9,0.00981456033706169,101.889434234135
187,"PI 299164 LSP AGL","Bhopal, India 2017",83,0.012048,20.6,10.7,0.0103396696670764,96.71488859883
187,"PI 299164 LSP AGL","Jessore, Bangladesh 2016",82.6666666666667,0.012097,18.6,10.8,0.00991392906654789,100.868181856803
187,"PI 299164 LSP AGL","Jessore, Bangladesh 2017",83.6666666666667,0.0119526666666667,21.7,11,0.0113796881498916,87.8758703075294
187,"PI 299164 LSP AGL","Bardiya, Nepal 2016",119,0.00842433333333333,19.2,11,0.0105637584722856,94.6632775279302
187,"PI 299164 LSP AGL","Bardiya, Nepal 2017",122.333333333333,0.00818,19.4,10.8,0.0101750265633818,98.2798417056554
187,"PI 299164 LSP AGL","Cordoba, Spain 2016",114.666666666667,0.00872533333333333,12.5,10.9,0.00815006379474563,122.698426071794
187,"PI 299164 LSP AGL","Cordoba, Spain 2017",120.666666666667,0.00829033333333333,11.7,11.1,0.00834297258102407,119.861355205036
187,"PI 299164 LSP AGL","Marchouch, Morocco 2016",126,0.007937,12,10.8,0.00775987471766828,128.868059908638
187,"PI 299164 LSP AGL","Marchouch, Morocco 2017",117,0.008547,11.8,11.5,0.00928362233435299,107.71657484381
187,"PI 299164 LSP AGL","Metaponto, Italy 2016",129.666666666667,0.00771433333333333,10.6,10.9,0.00752995723976514,132.802878975072
187,"PI 299164 LSP AGL","Metaponto, Italy 2017",139.666666666667,0.00716066666666667,11.2,10.8,0.00749877722083439,133.35507517434
188,"PI 299165 AGL","Rosthern, Canada 2016",47.3333333333333,0.021181,17.2,16.1,0.0209435830282984,47.7473218717556
188,"PI 299165 AGL","Rosthern, Canada 2017",46.6666666666667,0.021431,17.5,16.4,0.0216980586909293,46.0870723157387
188,"PI 299165 AGL","Sutherland, Canada 2016",50,0.0200053333333333,16.7,15.9,0.0203658823530478,49.1017272252066
188,"PI 299165 AGL","Sutherland, Canada 2017",49.6666666666667,0.020178,15.7,16.1,0.0205699985274818,48.6144905972641
188,"PI 299165 AGL","Sutherland, Canada 2018",45.3333333333333,0.0220906666666667,17.6,16.1,0.0210432055618495,47.521276977542
188,"PI 299165 AGL","Central Ferry, USA 2018",61.3333333333333,0.016412,15.8,14.3,0.016516351586064,60.546059145639
188,"PI 299165 AGL","Bhopal, India 2016",NA,0.011628,17.6,10.9,0.00926072034574452,107.982960576012
188,"PI 299165 AGL","Bhopal, India 2017",NA,0.011765,20.6,10.7,0.00955471683906596,104.660349107505
188,"PI 299165 AGL","Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,0.00928319042546638,107.721586455527
188,"PI 299165 AGL","Jessore, Bangladesh 2017",NA,0.009662,21.7,11,0.0105084375687991,95.1616254512596
188,"PI 299165 AGL","Bardiya, Nepal 2016",129.666666666667,0.00771333333333333,19.2,11,0.00988579673410474,101.15522571389
188,"PI 299165 AGL","Bardiya, Nepal 2017",130.666666666667,0.00765433333333333,19.4,10.8,0.00948243549256856,105.458138975341
188,"PI 299165 AGL","Cordoba, Spain 2016",115,0.00870133333333333,12.5,10.9,0.00799053304296813,125.148096456472
188,"PI 299165 AGL","Cordoba, Spain 2017",123,0.008135,11.7,11.1,0.00824446048417768,121.293564560003
188,"PI 299165 AGL","Marchouch, Morocco 2016",128,0.007812,12,10.8,0.00763941862187341,130.900013403739
188,"PI 299165 AGL","Marchouch, Morocco 2017",117.666666666667,0.008499,11.8,11.5,0.00917571113418891,108.983378549699
188,"PI 299165 AGL","Metaponto, Italy 2016",134.666666666667,0.00742566666666667,10.6,10.9,0.00751732600860046,133.026025325483
188,"PI 299165 AGL","Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,0.00744017355477123,134.405466840047
189,"PI 299177 LSP AGL","Rosthern, Canada 2016",46.6666666666667,0.0214706666666667,17.2,16.1,0.0215049473937402,46.5009275163857
189,"PI 299177 LSP AGL","Rosthern, Canada 2017",46,0.021739,17.5,16.4,0.0223014545677063,44.8401245292786
189,"PI 299177 LSP AGL","Sutherland, Canada 2016",48.6666666666667,0.0205496666666667,16.7,15.9,0.0208881049898243,47.8741370022389
189,"PI 299177 LSP AGL","Sutherland, Canada 2017",48.3333333333333,0.0206913333333333,15.7,16.1,0.0210757592873813,47.4478753701998
189,"PI 299177 LSP AGL","Sutherland, Canada 2018",43.3333333333333,0.0230796666666667,17.6,16.1,0.0216193975554359,46.2547579059882
189,"PI 299177 LSP AGL","Central Ferry, USA 2018",59.3333333333333,0.016855,15.8,14.3,0.0168403545116392,59.381172724651
189,"PI 299177 LSP AGL","Bhopal, India 2016",NA,0.011628,17.6,10.9,0.00930112530873387,107.513872440896
189,"PI 299177 LSP AGL","Bhopal, India 2017",85,0.011765,20.6,10.7,0.0096857218196554,103.244757450155
189,"PI 299177 LSP AGL","Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,0.00935036086207501,106.947744023013
189,"PI 299177 LSP AGL","Jessore, Bangladesh 2017",86,0.011628,21.7,11,0.0107111293170129,93.3608371632353
189,"PI 299177 LSP AGL","Bardiya, Nepal 2016",124,0.00806633333333333,19.2,11,0.00999581580641479,100.041859450657
189,"PI 299177 LSP AGL","Bardiya, Nepal 2017",126.333333333333,0.007916,19.4,10.8,0.00957926118546641,104.392184390712
189,"PI 299177 LSP AGL","Cordoba, Spain 2016",118.666666666667,0.008427,12.5,10.9,0.00784188574711367,127.520348070369
189,"PI 299177 LSP AGL","Cordoba, Spain 2017",127,0.007877,11.7,11.1,0.0080867651255185,123.658840646232
189,"PI 299177 LSP AGL","Marchouch, Morocco 2016",127.333333333333,0.00785366666666667,12,10.8,0.00746193319409593,134.013528932586
189,"PI 299177 LSP AGL","Marchouch, Morocco 2017",120.666666666667,0.00828766666666667,11.8,11.5,0.00906293706953489,110.339506092512
189,"PI 299177 LSP AGL","Metaponto, Italy 2016",134.666666666667,0.00742566666666667,10.6,10.9,0.00729824747905909,137.019195754776
189,"PI 299177 LSP AGL","Metaponto, Italy 2017",143.666666666667,0.006961,11.2,10.8,0.00723303287070452,138.254590830111
190,"PI 299237 LSP AGL","Rosthern, Canada 2016",45.6666666666667,0.0219,17.2,16.1,0.0214231607362372,46.6784529282135
190,"PI 299237 LSP AGL","Rosthern, Canada 2017",45.3333333333333,0.022061,17.5,16.4,0.0221896157427884,45.0661251457228
190,"PI 299237 LSP AGL","Sutherland, Canada 2016",49,0.0204136666666667,16.7,15.9,0.0207822874153922,48.1178986707382
190,"PI 299237 LSP AGL","Sutherland, Canada 2017",48,0.020833,15.7,16.1,0.0207736441538494,48.1379190186378
190,"PI 299237 LSP AGL","Sutherland, Canada 2018",47,0.021277,17.6,16.1,0.0215963651582073,46.3040883349746
190,"PI 299237 LSP AGL","Central Ferry, USA 2018",52,0.019231,15.8,14.3,0.0169976351189004,58.8317135298461
190,"PI 299237 LSP AGL","Bhopal, India 2016",69,0.0146435,17.6,10.9,0.0105628025302652,94.6718446297503
190,"PI 299237 LSP AGL","Bhopal, India 2017",75.6666666666667,0.0132476666666667,20.6,10.7,0.0114374679016585,87.4319393591474
190,"PI 299237 LSP AGL","Jessore, Bangladesh 2016",83,0.0120493333333333,18.6,10.8,0.0107836296884992,92.7331546878416
190,"PI 299237 LSP AGL","Jessore, Bangladesh 2017",81.3333333333333,0.0122956666666667,21.7,11,0.0125503317521498,79.6791686266543
190,"PI 299237 LSP AGL","Bardiya, Nepal 2016",111,0.00902666666666667,19.2,11,0.0114678041148367,87.2006523643202
190,"PI 299237 LSP AGL","Bardiya, Nepal 2017",121,0.00827033333333333,19.4,10.8,0.0111300385324394,89.8469486053816
190,"PI 299237 LSP AGL","Cordoba, Spain 2016",112.666666666667,0.00887666666666667,12.5,10.9,0.00835444615014652,119.696743749131
190,"PI 299237 LSP AGL","Cordoba, Spain 2017",121.333333333333,0.008244,11.7,11.1,0.00843240509958872,118.590127987183
190,"PI 299237 LSP AGL","Marchouch, Morocco 2016",122.666666666667,0.008155,12,10.8,0.00792575672599271,126.170917752304
190,"PI 299237 LSP AGL","Marchouch, Morocco 2017",118,0.00847566666666667,11.8,11.5,0.00932444179184603,107.245025742396
190,"PI 299237 LSP AGL","Metaponto, Italy 2016",133.333333333333,0.00750033333333333,10.6,10.9,0.00753172514578859,132.771706434237
190,"PI 299237 LSP AGL","Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,0.00757934788205253,131.937472136349
191,"PI 299289 AGL","Rosthern, Canada 2016",49,0.020408,17.2,16.1,0.0202579222781578,49.3634039201644
191,"PI 299289 AGL","Rosthern, Canada 2017",48.3333333333333,0.0206913333333333,17.5,16.4,0.0209762673967134,47.6729239329149
191,"PI 299289 AGL","Sutherland, Canada 2016",52,0.019245,16.7,15.9,0.0196506574595761,50.8888825759203
191,"PI 299289 AGL","Sutherland, Canada 2017",50,0.0200725,15.7,16.1,0.0196160819137681,50.9785799425176
191,"PI 299289 AGL","Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,0.0204290797086617,48.9498310379597
191,"PI 299289 AGL","Central Ferry, USA 2018",67.5,0.0148355,15.8,14.3,0.0161190089973279,62.0385533729631
191,"PI 299289 AGL","Bhopal, India 2016",86,0.011628,17.6,10.9,0.010202810916915,98.0122054738977
191,"PI 299289 AGL","Bhopal, India 2017",71.3333333333333,0.0140233333333333,20.6,10.7,0.0110931736152426,90.1455286543022
191,"PI 299289 AGL","Jessore, Bangladesh 2016",84.6666666666667,0.0118116666666667,18.6,10.8,0.0104340454779489,95.8401036408534
191,"PI 299289 AGL","Jessore, Bangladesh 2017",85.3333333333333,0.0117246666666667,21.7,11,0.0121538335948061,82.2785660342882
191,"PI 299289 AGL","Bardiya, Nepal 2016",112.666666666667,0.008905,19.2,11,0.0110840996541566,90.2193259896393
191,"PI 299289 AGL","Bardiya, Nepal 2017",119.666666666667,0.00835666666666667,19.4,10.8,0.0107763603389567,92.7957091769642
191,"PI 299289 AGL","Cordoba, Spain 2016",116.333333333333,0.00860233333333333,12.5,10.9,0.00802055367799006,124.679671771812
191,"PI 299289 AGL","Cordoba, Spain 2017",126.666666666667,0.007898,11.7,11.1,0.00807155684743402,123.891836346033
191,"PI 299289 AGL","Marchouch, Morocco 2016",129.333333333333,0.007732,12,10.8,0.00760994787463427,131.406944761505
191,"PI 299289 AGL","Marchouch, Morocco 2017",118.666666666667,0.00842766666666667,11.8,11.5,0.00890098226596359,112.347151148014
191,"PI 299289 AGL","Metaponto, Italy 2016",132.666666666667,0.007542,10.6,10.9,0.00720755588309645,138.743287769055
191,"PI 299289 AGL","Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,0.00726763301362643,137.596380847114
192,"PI 299312 AGL","Rosthern, Canada 2016",49,0.020408,17.2,16.1,0.0198447415945253,50.3911827340637
192,"PI 299312 AGL","Rosthern, Canada 2017",49.6666666666667,0.0201413333333333,17.5,16.4,0.0205381541295798,48.689867341085
192,"PI 299312 AGL","Sutherland, Canada 2016",54,0.018519,16.7,15.9,0.0192786686005403,51.8708019065161
192,"PI 299312 AGL","Sutherland, Canada 2017",55.6666666666667,0.0179653333333333,15.7,16.1,0.0193257517414489,51.7444295765868
192,"PI 299312 AGL","Sutherland, Canada 2018",47.6666666666667,0.0209873333333333,17.6,16.1,0.0199831388886791,50.0421883454218
192,"PI 299312 AGL","Central Ferry, USA 2018",57.3333333333333,0.0175216666666667,15.8,14.3,0.0158226636783519,63.2004838330837
192,"PI 299312 AGL","Bhopal, India 2016",70,0.014286,17.6,10.9,0.00976315310506576,102.425926259533
192,"PI 299312 AGL","Bhopal, India 2017",74,0.013514,20.6,10.7,0.0104080564349259,96.0794175408524
192,"PI 299312 AGL","Jessore, Bangladesh 2016",84,0.011906,18.6,10.8,0.00991260815230366,100.881623144521
192,"PI 299312 AGL","Jessore, Bangladesh 2017",89.6666666666667,0.0111713333333333,21.7,11,0.0113782635582879,87.8868726214033
192,"PI 299312 AGL","Bardiya, Nepal 2016",125,0.00801966666666667,19.2,11,0.0105132804698271,95.1177896252252
192,"PI 299312 AGL","Bardiya, Nepal 2017",124,0.00807333333333333,19.4,10.8,0.0101894027406111,98.1411791698425
192,"PI 299312 AGL","Cordoba, Spain 2016",117.333333333333,0.008526,12.5,10.9,0.00799858760460575,125.022072574935
192,"PI 299312 AGL","Cordoba, Spain 2017",124.666666666667,0.00802233333333333,11.7,11.1,0.00811486939259112,123.230572375324
192,"PI 299312 AGL","Marchouch, Morocco 2016",128.666666666667,0.007772,12,10.8,0.00762905279876719,131.07787118233
192,"PI 299312 AGL","Marchouch, Morocco 2017",120.666666666667,0.00828766666666667,11.8,11.5,0.00893562146871519,111.911634070572
192,"PI 299312 AGL","Metaponto, Italy 2016",141.333333333333,0.007083,10.6,10.9,0.00734120045737556,136.217503636659
192,"PI 299312 AGL","Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,0.00735225821045974,136.012633312761
193,"PI 299345 AGL","Rosthern, Canada 2016",49.6666666666667,0.0201413333333333,17.2,16.1,0.020167017013568,49.5859154245378
193,"PI 299345 AGL","Rosthern, Canada 2017",47,0.021283,17.5,16.4,0.020869709024798,47.9163364861374
193,"PI 299345 AGL","Sutherland, Canada 2016",54.3333333333333,0.0184146666666667,16.7,15.9,0.019622694139796,50.9614017767285
193,"PI 299345 AGL","Sutherland, Canada 2017",53,0.018868,15.7,16.1,0.019787709348808,50.5364204806374
193,"PI 299345 AGL","Sutherland, Canada 2018",45.6666666666667,0.0219366666666667,17.6,16.1,0.0202681657241707,49.3384558627057
193,"PI 299345 AGL","Central Ferry, USA 2018",61.3333333333333,0.0163196666666667,15.8,14.3,0.0160520136567907,62.2974800159704
193,"PI 299345 AGL","Bhopal, India 2016",NA,0.011628,17.6,10.9,0.00940310410068544,106.347860163231
193,"PI 299345 AGL","Bhopal, India 2017",NA,0.011765,20.6,10.7,0.00974383244468687,102.629022581898
193,"PI 299345 AGL","Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,0.00944703238443281,105.853347305958
193,"PI 299345 AGL","Jessore, Bangladesh 2017",103,0.009709,21.7,11,0.0106488218771222,93.9071017938974
193,"PI 299345 AGL","Bardiya, Nepal 2016",129.666666666667,0.007712,19.2,11,0.0100166424358555,99.8338521519355
193,"PI 299345 AGL","Bardiya, Nepal 2017",132.333333333333,0.00756966666666667,19.4,10.8,0.00964932980563817,103.634140416228
193,"PI 299345 AGL","Cordoba, Spain 2016",114,0.008772,12.5,10.9,0.00811345804050127,123.252008577371
193,"PI 299345 AGL","Cordoba, Spain 2017",122.333333333333,0.00817766666666667,11.7,11.1,0.00832904760481457,120.061746245988
193,"PI 299345 AGL","Marchouch, Morocco 2016",121,0.008264,12,10.8,0.00777807865948858,128.566455004937
193,"PI 299345 AGL","Marchouch, Morocco 2017",117,0.008547,11.8,11.5,0.00919010875350257,108.812640505356
193,"PI 299345 AGL","Metaponto, Italy 2016",129.333333333333,0.007735,10.6,10.9,0.00763300166513854,131.010059196922
193,"PI 299345 AGL","Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,0.00757578123828322,131.999587705441
194,"PI 299351 LSP AGL","Rosthern, Canada 2016",45,0.022222,17.2,16.1,0.0213425104159931,46.854844182278
194,"PI 299351 LSP AGL","Rosthern, Canada 2017",45.3333333333333,0.022061,17.5,16.4,0.0221234748707257,45.2008559163201
194,"PI 299351 LSP AGL","Sutherland, Canada 2016",49,0.020408,16.7,15.9,0.0207034312130339,48.301172385882
194,"PI 299351 LSP AGL","Sutherland, Canada 2017",49.6666666666667,0.020147,15.7,16.1,0.020750329250306,48.1920063984168
194,"PI 299351 LSP AGL","Sutherland, Canada 2018",46.3333333333333,0.021585,17.6,16.1,0.0215004253935096,46.5107076579923
194,"PI 299351 LSP AGL","Central Ferry, USA 2018",58.5,0.0171555,15.8,14.3,0.0168146386651139,59.4719886591882
194,"PI 299351 LSP AGL","Bhopal, India 2016",69,0.014603,17.6,10.9,0.0100166028858594,99.834246340315
194,"PI 299351 LSP AGL","Bhopal, India 2017",NA,0.011765,20.6,10.7,0.0107592797361702,92.9430244887334
194,"PI 299351 LSP AGL","Jessore, Bangladesh 2016",85,0.011766,18.6,10.8,0.0101905475891191,98.1301535815154
194,"PI 299351 LSP AGL","Jessore, Bangladesh 2017",87.3333333333333,0.0114526666666667,21.7,11,0.011856074145936,84.34495159958
194,"PI 299351 LSP AGL","Bardiya, Nepal 2016",119.333333333333,0.00838866666666667,19.2,11,0.0108691055364574,92.0038909039732
194,"PI 299351 LSP AGL","Bardiya, Nepal 2017",123,0.00813266666666667,19.4,10.8,0.0105063775441522,95.1802841462319
194,"PI 299351 LSP AGL","Cordoba, Spain 2016",115.333333333333,0.008673,12.5,10.9,0.00800318692252322,124.950224164541
194,"PI 299351 LSP AGL","Cordoba, Spain 2017",126.333333333333,0.007917,11.7,11.1,0.00812904244855356,123.015718804364
194,"PI 299351 LSP AGL","Marchouch, Morocco 2016",128,0.007812,12,10.8,0.00758495046009578,131.840017315996
194,"PI 299351 LSP AGL","Marchouch, Morocco 2017",119,0.00840433333333333,11.8,11.5,0.00905189215505964,110.474139867104
194,"PI 299351 LSP AGL","Metaponto, Italy 2016",143.666666666667,0.00696133333333333,10.6,10.9,0.00725309077931954,137.872257555532
194,"PI 299351 LSP AGL","Metaponto, Italy 2017",144.666666666667,0.00691233333333333,11.2,10.8,0.00726912050506265,137.568224285667
195,"PI 299366 LSP AGL","Rosthern, Canada 2016",50,0.0200053333333333,17.2,16.1,0.0208111766734169,48.0511032938059
195,"PI 299366 LSP AGL","Rosthern, Canada 2017",44.3333333333333,0.0225666666666667,17.5,16.4,0.0215226246289564,46.462734784428
195,"PI 299366 LSP AGL","Sutherland, Canada 2016",52.6666666666667,0.0189983333333333,16.7,15.9,0.0202786110308144,49.3130421250474
195,"PI 299366 LSP AGL","Sutherland, Canada 2017",47.3333333333333,0.0211896666666667,15.7,16.1,0.0205198416455357,48.7333195486701
195,"PI 299366 LSP AGL","Sutherland, Canada 2018",47,0.021277,17.6,16.1,0.0208888660141852,47.8723928489425
195,"PI 299366 LSP AGL","Central Ferry, USA 2018",59.3333333333333,0.016855,15.8,14.3,0.0166201782809483,60.1678263070318
195,"PI 299366 LSP AGL","Bhopal, India 2016",NA,0.011628,17.6,10.9,0.00956706288148892,104.525287686242
195,"PI 299366 LSP AGL","Bhopal, India 2017",NA,0.011765,20.6,10.7,0.00971427897060914,102.941247932608
195,"PI 299366 LSP AGL","Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,0.00954355925008864,104.782709866941
195,"PI 299366 LSP AGL","Jessore, Bangladesh 2017",NA,0.009662,21.7,11,0.0105811056076853,94.5080823381708
195,"PI 299366 LSP AGL","Bardiya, Nepal 2016",113.666666666667,0.00890933333333333,19.2,11,0.0100955472278833,99.0535705918013
195,"PI 299366 LSP AGL","Bardiya, Nepal 2017",131.333333333333,0.00763333333333333,19.4,10.8,0.00969893793162527,103.104072533479
195,"PI 299366 LSP AGL","Cordoba, Spain 2016",102.666666666667,0.00979666666666667,12.5,10.9,0.00857652378669287,116.597356326531
195,"PI 299366 LSP AGL","Cordoba, Spain 2017",123.333333333333,0.00811166666666667,11.7,11.1,0.0088565990717984,112.910157939095
195,"PI 299366 LSP AGL","Marchouch, Morocco 2016",101,0.009901,12,10.8,0.00826168512741139,121.04068172268
195,"PI 299366 LSP AGL","Marchouch, Morocco 2017",119,0.00840433333333333,11.8,11.5,0.00974692934027481,102.596414223293
195,"PI 299366 LSP AGL","Metaponto, Italy 2016",124,0.00806766666666667,10.6,10.9,0.00820749941804336,121.839789327502
195,"PI 299366 LSP AGL","Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,0.00810630644587475,123.360744708695
196,"PI 299375 LSP AGL","Rosthern, Canada 2016",46,0.0217856666666667,17.2,16.1,0.0214197555293108,46.6858736380815
196,"PI 299375 LSP AGL","Rosthern, Canada 2017",45.3333333333333,0.0220753333333333,17.5,16.4,0.022201501720597,45.0419981758383
196,"PI 299375 LSP AGL","Sutherland, Canada 2016",50,0.0200053333333333,16.7,15.9,0.0208108753368854,48.0517990623676
196,"PI 299375 LSP AGL","Sutherland, Canada 2017",50.3333333333333,0.0199003333333333,15.7,16.1,0.0209811752048046,47.6617725288812
196,"PI 299375 LSP AGL","Sutherland, Canada 2018",45,0.0222436666666667,17.6,16.1,0.0215367102825124,46.4323467643055
196,"PI 299375 LSP AGL","Central Ferry, USA 2018",54.3333333333333,0.0184406666666667,15.8,14.3,0.0168462331347951,59.3604512058274
196,"PI 299375 LSP AGL","Bhopal, India 2016",NA,0.011628,17.6,10.9,0.00950685475850606,105.187259656541
196,"PI 299375 LSP AGL","Bhopal, India 2017",73,0.013699,20.6,10.7,0.00992132865659502,100.792951691533
196,"PI 299375 LSP AGL","Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,0.00956789826604849,104.51616145925
196,"PI 299375 LSP AGL","Jessore, Bangladesh 2017",85.5,0.011706,21.7,11,0.0109369843542845,91.4328820090389
196,"PI 299375 LSP AGL","Bardiya, Nepal 2016",127,0.00787433333333333,19.2,11,0.0102060171467743,97.9814148476188
196,"PI 299375 LSP AGL","Bardiya, Nepal 2017",130,0.007699,19.4,10.8,0.00980180777245177,102.021996678054
196,"PI 299375 LSP AGL","Cordoba, Spain 2016",114,0.008772,12.5,10.9,0.00801568165518516,124.755453499469
196,"PI 299375 LSP AGL","Cordoba, Spain 2017",123,0.008135,11.7,11.1,0.0082444588997052,121.293587870971
196,"PI 299375 LSP AGL","Marchouch, Morocco 2016",127.333333333333,0.00785366666666667,12,10.8,0.00763814483822145,130.92184308891
196,"PI 299375 LSP AGL","Marchouch, Morocco 2017",117.333333333333,0.008523,11.8,11.5,0.00919907108985226,108.706628118477
196,"PI 299375 LSP AGL","Metaponto, Italy 2016",137,0.00730633333333333,10.6,10.9,0.00746014657747738,134.045623583196
196,"PI 299375 LSP AGL","Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,0.00740423533181818,135.057835844669
197,"PI 300250 LSP AGL","Rosthern, Canada 2016",45.6666666666667,0.0219143333333333,17.2,16.1,0.0215177042789762,46.473359194598
197,"PI 300250 LSP AGL","Rosthern, Canada 2017",45.6666666666667,0.0219,17.5,16.4,0.0222909959722025,44.8611628321599
197,"PI 300250 LSP AGL","Sutherland, Canada 2016",50,0.0200053333333333,16.7,15.9,0.0209204431285818,47.8001347224708
197,"PI 300250 LSP AGL","Sutherland, Canada 2017",48,0.020833,15.7,16.1,0.0211090375044253,47.3730742005816
197,"PI 300250 LSP AGL","Sutherland, Canada 2018",46.3333333333333,0.021585,17.6,16.1,0.0216266820855231,46.2391778843135
197,"PI 300250 LSP AGL","Central Ferry, USA 2018",53,0.0188726666666667,15.8,14.3,0.0169869319261652,58.8687824467989
197,"PI 300250 LSP AGL","Bhopal, India 2016",NA,0.011628,17.6,10.9,0.00963967088804332,103.737981474073
197,"PI 300250 LSP AGL","Bhopal, India 2017",NA,0.011765,20.6,10.7,0.00999596554493442,100.040360834053
197,"PI 300250 LSP AGL","Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,0.00968159595830523,103.28875572856
197,"PI 300250 LSP AGL","Jessore, Bangladesh 2017",95,0.010526,21.7,11,0.0109872128512546,91.0148928156802
197,"PI 300250 LSP AGL","Bardiya, Nepal 2016",122.5,0.0081795,19.2,11,0.0103061015603364,97.0298996323264
197,"PI 300250 LSP AGL","Bardiya, Nepal 2017",132,0.00757633333333333,19.4,10.8,0.00989955157139906,101.014676552533
197,"PI 300250 LSP AGL","Cordoba, Spain 2016",114,0.008772,12.5,10.9,0.00825020385457016,121.209126177659
197,"PI 300250 LSP AGL","Cordoba, Spain 2017",119,0.008403,11.7,11.1,0.00849328713368709,117.74004390287
197,"PI 300250 LSP AGL","Marchouch, Morocco 2016",122.666666666667,0.008155,12,10.8,0.00788346215028113,126.847821545555
197,"PI 300250 LSP AGL","Marchouch, Morocco 2017",112,0.00893,11.8,11.5,0.00944260936974534,105.902930095155
197,"PI 300250 LSP AGL","Metaponto, Italy 2016",133.333333333333,0.00750033333333333,10.6,10.9,0.00773255927347231,129.323289306122
197,"PI 300250 LSP AGL","Metaponto, Italy 2017",139.666666666667,0.00716066666666667,11.2,10.8,0.0076655065371873,130.454523148438
198,"PI 302398 LSP AGL","Rosthern, Canada 2016",44.6666666666667,0.0223976666666667,17.2,16.1,0.0228424630010491,43.7781162195193
198,"PI 302398 LSP AGL","Rosthern, Canada 2017",42.3333333333333,0.0236253333333333,17.5,16.4,0.0236512642921955,42.2810378187682
198,"PI 302398 LSP AGL","Sutherland, Canada 2016",45.6666666666667,0.0219143333333333,16.7,15.9,0.0221830563079872,45.079451006034
198,"PI 302398 LSP AGL","Sutherland, Canada 2017",45.3333333333333,0.022061,15.7,16.1,0.0222414338395604,44.9611300788225
198,"PI 302398 LSP AGL","Sutherland, Canada 2018",43,0.023256,17.6,16.1,0.0230027374441128,43.4730867328112
198,"PI 302398 LSP AGL","Central Ferry, USA 2018",51.6666666666667,0.0193566666666667,15.8,14.3,0.0181499296972348,55.0966321457628
198,"PI 302398 LSP AGL","Bhopal, India 2016",65.3333333333333,0.0155,17.6,10.9,0.0110670828240705,90.358047906268
198,"PI 302398 LSP AGL","Bhopal, India 2017",71.6666666666667,0.0139543333333333,20.6,10.7,0.0118100775078156,84.6734493772987
198,"PI 302398 LSP AGL","Jessore, Bangladesh 2016",84.6666666666667,0.0118116666666667,18.6,10.8,0.0112382371121135,88.9819275055265
198,"PI 302398 LSP AGL","Jessore, Bangladesh 2017",80.3333333333333,0.0124603333333333,21.7,11,0.0129394276850893,77.2831708122877
198,"PI 302398 LSP AGL","Bardiya, Nepal 2016",111,0.009087,19.2,11,0.0119377124159414,83.7681429370522
198,"PI 302398 LSP AGL","Bardiya, Nepal 2017",120.666666666667,0.008288,19.4,10.8,0.0115587859982408,86.5142758203322
