"Plot","Entry","Name","Rep","Expt","ExptShort","T_mean","P_mean","RDTF","DTF","Predicted_RDTF","Predicted_DTF"
4172,140,"PI 181886 LSP AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.009174,109,0.00836060704006322,119.608539811535
4614,140,"PI 181886 LSP AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008929,112,0.00836060704006322,119.608539811535
4863,140,"PI 181886 LSP AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008929,112,0.00836060704006322,119.608539811535
2154,140,"PI 181886 LSP AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.008403,119,0.00801844249512127,124.71249879368
2544,140,"PI 181886 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.008403,119,0.00801844249512127,124.71249879368
2989,140,"PI 181886 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.008403,119,0.00801844249512127,124.71249879368
6177,140,"PI 181886 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022727,44,0.022116523229259,45.2150634000669
6671,140,"PI 181886 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022727,44,0.022116523229259,45.2150634000669
7004,140,"PI 181886 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.021739,46,0.022116523229259,45.2150634000669
5586,140,"PI 181886 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.0210225211439984,47.5680339741499
5980,140,"PI 181886 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.0210225211439984,47.5680339741499
2241,140,"PI 181886 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.00885,113,0.00863988542733821,115.742275567198
2625,140,"PI 181886 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.00885,113,0.00863988542733821,115.742275567198
2848,140,"PI 181886 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008772,114,0.00863988542733821,115.742275567198
2192,140,"PI 181886 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007407,135,0.00968365093918003,103.266836679749
2413,140,"PI 181886 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007692,130,0.00968365093918003,103.266836679749
2931,140,"PI 181886 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007874,127,0.00968365093918003,103.266836679749
1074,140,"PI 181886 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.009091,110,0.0095809900876855,104.373346684212
1563,140,"PI 181886 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.009091,110,0.0095809900876855,104.373346684212
1821,140,"PI 181886 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.009009,111,0.0095809900876855,104.373346684212
245,140,"PI 181886 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.007299,137,0.00783841996062843,127.57673166568
538,140,"PI 181886 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.007519,133,0.00783841996062843,127.57673166568
850,140,"PI 181886 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.007353,136,0.00783841996062843,127.57673166568
2003,140,"PI 181886 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.016949,59,0.0169113156648994,59.1320048549248
2478,140,"PI 181886 LSP AGL","2","Central Ferry, USA 2018","Us18",15.8,14.3,0.017857,56,0.0169113156648994,59.1320048549248
2751,140,"PI 181886 LSP AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.018519,54,0.0169113156648994,59.1320048549248
3148,140,"PI 181886 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.007812,128,0.0100979462273247,99.0300381372638
3576,140,"PI 181886 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.007692,130,0.0100979462273247,99.0300381372638
3974,140,"PI 181886 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.007812,128,0.0100979462273247,99.0300381372638
5233,140,"PI 181886 LSP AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.018868,53,0.0210225211439984,47.5680339741499
190,140,"PI 181886 LSP AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.010417,96,0.0106605166476148,93.8040840847749
400,140,"PI 181886 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.010204,98,0.0106605166476148,93.8040840847749
5161,140,"PI 181886 LSP AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00950825069745507,105.171816753596
5490,140,"PI 181886 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00950825069745507,105.171816753596
5895,140,"PI 181886 LSP AGL","3","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00950825069745507,105.171816753596
409,140,"PI 181886 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.0095036284046872,105.222969314204
626,140,"PI 181886 LSP AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.0095036284046872,105.222969314204
841,140,"PI 181886 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.0095036284046872,105.222969314204
1062,140,"PI 181886 LSP AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.00972403428003537,102.837975597548
1578,140,"PI 181886 LSP AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.00972403428003537,102.837975597548
1798,140,"PI 181886 LSP AGL","3","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.00972403428003537,102.837975597548
5155,141,"PI 182217 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.023256,43,0.022124397720196,45.1989705051796
5419,141,"PI 182217 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.023256,43,0.022124397720196,45.1989705051796
5857,141,"PI 182217 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.023256,43,0.022124397720196,45.1989705051796
1376,141,"PI 182217 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.9,0.007812,128,0.00723820343173368,138.155829610399
1559,141,"PI 182217 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.9,0.007519,133,0.00723820343173368,138.155829610399
1755,141,"PI 182217 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.9,0.007407,135,0.00723820343173368,138.155829610399
1344,141,"PI 182217 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.1,0.020833,48,0.0219547502418034,45.5482293802608
1592,141,"PI 182217 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.1,0.022222,45,0.0219547502418034,45.5482293802608
1834,141,"PI 182217 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.1,0.023256,43,0.0219547502418034,45.5482293802608
326,141,"PI 182217 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.020833,48,0.0212843307624054,46.982919555371
698,141,"PI 182217 LSP AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.020408,49,0.0212843307624054,46.982919555371
810,141,"PI 182217 LSP AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.020833,48,0.0212843307624054,46.982919555371
4320,141,"PI 182217 LSP AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008475,118,0.00804402895409818,124.315813096437
4663,141,"PI 182217 LSP AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008403,119,0.00804402895409818,124.315813096437
4999,141,"PI 182217 LSP AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008772,114,0.00804402895409818,124.315813096437
2320,141,"PI 182217 LSP AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.007937,126,0.00760278954040381,131.530669721378
2596,141,"PI 182217 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.007937,126,0.00760278954040381,131.530669721378
2773,141,"PI 182217 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.007812,128,0.00760278954040381,131.530669721378
6339,141,"PI 182217 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.022769526047709,43.9183493720818
6592,141,"PI 182217 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.022769526047709,43.9183493720818
6792,141,"PI 182217 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022727,44,0.022769526047709,43.9183493720818
5301,141,"PI 182217 LSP AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.0213185721978315,46.9074565932573
5501,141,"PI 182217 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.021277,47,0.0213185721978315,46.9074565932573
5962,141,"PI 182217 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.021739,46,0.0213185721978315,46.9074565932573
2283,141,"PI 182217 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00816309412872055,122.502568784753
2344,141,"PI 182217 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00816309412872055,122.502568784753
2934,141,"PI 182217 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00816309412872055,122.502568784753
2270,141,"PI 182217 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008,125,0.0107412678906656,93.0988790316852
2426,141,"PI 182217 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007692,130,0.0107412678906656,93.0988790316852
2906,141,"PI 182217 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008264,121,0.0107412678906656,93.0988790316852
1122,141,"PI 182217 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008197,122,0.00912222626113353,109.622363157186
1561,141,"PI 182217 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008197,122,0.00912222626113353,109.622363157186
243,141,"PI 182217 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.007042,142,0.00726349458361875,137.67477740746
461,141,"PI 182217 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.006944,144,0.00726349458361875,137.67477740746
2148,141,"PI 182217 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.016393,61,0.0172357428847628,58.0189671362555
2582,141,"PI 182217 LSP AGL","2","Central Ferry, USA 2018","Us18",15.8,14.3,0.016667,60,0.0172357428847628,58.0189671362555
2869,141,"PI 182217 LSP AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.018182,55,0.0172357428847628,58.0189671362555
318,141,"PI 182217 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011905,84,0.0104019729338805,96.1356087308086
918,141,"PI 182217 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011628,86,0.0104019729338805,96.1356087308086
3356,141,"PI 182217 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.008929,112,0.0111148042828767,89.9700952486029
47,141,"PI 182217 LSP AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011765,85,0.01217510102283,82.1348420949327
376,141,"PI 182217 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.012048,83,0.01217510102283,82.1348420949327
726,141,"PI 182217 LSP AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011765,85,0.01217510102283,82.1348420949327
799,141,"PI 182217 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.006897,145,0.00726349458361875,137.67477740746
5454,141,"PI 182217 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.014493,69,0.0102070343036029,97.9716507513858
3839,141,"PI 182217 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.008197,122,0.0111148042828767,89.9700952486029
1337,141,"PI 182217 LSP AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.014085,71,0.0110210302601395,90.7356187576012
1685,141,"PI 182217 LSP AGL","3","Bhopal, India 2017","In17",20.6,10.7,0.014925,67,0.0110210302601395,90.7356187576012
5034,142,"PI 193546 AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.021739,46,0.0217733705662117,45.9276618178637
5528,142,"PI 193546 AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.023256,43,0.0217733705662117,45.9276618178637
5684,142,"PI 193546 AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.023256,43,0.0217733705662117,45.9276618178637
1123,142,"PI 193546 AGL","1","Metaponto, Italy 2016","It16",10.6,10.9,0.007519,133,0.00776388345963684,128.801521197328
1696,142,"PI 193546 AGL","2","Metaponto, Italy 2016","It16",10.6,10.9,0.007407,135,0.00776388345963684,128.801521197328
1966,142,"PI 193546 AGL","3","Metaponto, Italy 2016","It16",10.6,10.9,0.007463,134,0.00776388345963684,128.801521197328
1411,142,"PI 193546 AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.1,0.021277,47,0.0216835617099506,46.1178847541961
1742,142,"PI 193546 AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.1,0.022222,45,0.0216835617099506,46.1178847541961
2025,142,"PI 193546 AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.1,0.022222,45,0.0216835617099506,46.1178847541961
200,142,"PI 193546 AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.02,50,0.0210929224810854,47.4092672979159
547,142,"PI 193546 AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.019608,51,0.0210929224810854,47.4092672979159
749,142,"PI 193546 AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.020408,49,0.0210929224810854,47.4092672979159
4299,142,"PI 193546 AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008403,119,0.00819047552687745,122.093033147886
4638,142,"PI 193546 AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008772,114,0.00819047552687745,122.093033147886
4827,142,"PI 193546 AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008929,112,0.00819047552687745,122.093033147886
2118,142,"PI 193546 AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.008264,121,0.00783902537728166,127.566878772724
2558,142,"PI 193546 AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.008264,121,0.00783902537728166,127.566878772724
2832,142,"PI 193546 AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.008264,121,0.00783902537728166,127.566878772724
6381,142,"PI 193546 AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022222,45,0.0224684855899544,44.506782444078
6447,142,"PI 193546 AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.022727,44,0.0224684855899544,44.506782444078
7062,142,"PI 193546 AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.021739,46,0.0224684855899544,44.506782444078
5255,142,"PI 193546 AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.0213467784989711,46.8454760069862
5591,142,"PI 193546 AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.020833,48,0.0213467784989711,46.8454760069862
5969,142,"PI 193546 AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.021739,46,0.0213467784989711,46.8454760069862
2110,142,"PI 193546 AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008403,119,0.00848923597289371,117.796230802515
2348,142,"PI 193546 AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008403,119,0.00848923597289371,117.796230802515
2757,142,"PI 193546 AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008403,119,0.00848923597289371,117.796230802515
2046,142,"PI 193546 AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007407,135,0.00950048921811351,105.257737474552
2604,142,"PI 193546 AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007812,128,0.00950048921811351,105.257737474552
2829,142,"PI 193546 AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008,125,0.00950048921811351,105.257737474552
1144,142,"PI 193546 AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.00885,113,0.00946844450403625,105.613968542955
1330,142,"PI 193546 AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.009009,111,0.00946844450403625,105.613968542955
1869,142,"PI 193546 AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.009009,111,0.00946844450403625,105.613968542955
224,142,"PI 193546 AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.007194,139,0.0076594076647593,130.558398738974
328,142,"PI 193546 AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.007194,139,0.0076594076647593,130.558398738974
738,142,"PI 193546 AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.007353,136,0.0076594076647593,130.558398738974
2206,142,"PI 193546 AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.017857,56,0.0170638272861888,58.6034998613344
2922,142,"PI 193546 AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.018519,54,0.0170638272861888,58.6034998613344
3407,142,"PI 193546 AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.007194,139,0.00993396294852154,100.664760396437
3519,142,"PI 193546 AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.00813,123,0.00993396294852154,100.664760396437
3842,142,"PI 193546 AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.007692,130,0.00993396294852154,100.664760396437
276,142,"PI 193546 AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.009662,NA,0.0104952683001539,95.2810324996965
635,142,"PI 193546 AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.009662,NA,0.0104952683001539,95.2810324996965
732,142,"PI 193546 AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.009662,NA,0.0104952683001539,95.2810324996965
5330,142,"PI 193546 AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00933553844420751,107.117549349334
5474,142,"PI 193546 AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00933553844420751,107.117549349334
6018,142,"PI 193546 AGL","3","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.00933553844420751,107.117549349334
193,142,"PI 193546 AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.00932087150559115,107.286105102956
743,142,"PI 193546 AGL","2","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.00932087150559115,107.286105102956
882,142,"PI 193546 AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.009615,NA,0.00932087150559115,107.286105102956
1183,142,"PI 193546 AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.00953072670762774,104.923793397587
1591,142,"PI 193546 AGL","2","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.00953072670762774,104.923793397587
1841,142,"PI 193546 AGL","3","Bhopal, India 2017","In17",20.6,10.7,0.011765,NA,0.00953072670762774,104.923793397587
5047,143,"PI 193547 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.02,50,0.0200474821194267,49.8815758529079
5559,143,"PI 193547 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.021277,47,0.0200474821194267,49.8815758529079
5915,143,"PI 193547 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.02,50,0.0200474821194267,49.8815758529079
1211,143,"PI 193547 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.9,0.007519,133,0.00744208673948622,134.370914369245
1577,143,"PI 193547 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.9,0.007519,133,0.00744208673948622,134.370914369245
1839,143,"PI 193547 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.9,0.007407,135,0.00744208673948622,134.370914369245
649,143,"PI 193547 LSP AGL","2","Sutherland, Canada 2016","Su16",16.7,15.9,0.018519,54,0.0193700432524082,51.6261108439019
1179,143,"PI 193547 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.1,0.019608,51,0.0199253354081452,50.1873609410465
1485,143,"PI 193547 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.1,0.02,50,0.0199253354081452,50.1873609410465
1905,143,"PI 193547 LSP AGL","3","Rosthern, Canada 2016","Ro16",17.2,16.1,0.020833,48,0.0199253354081452,50.1873609410465
391,143,"PI 193547 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.018868,53,0.0193700432524082,51.6261108439019
837,143,"PI 193547 LSP AGL","3","Sutherland, Canada 2016","Su16",16.7,15.9,0.02,50,0.0193700432524082,51.6261108439019
4175,143,"PI 193547 LSP AGL","1","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008475,118,0.00802228361807338,124.652785616692
4635,143,"PI 193547 LSP AGL","2","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008772,114,0.00802228361807338,124.652785616692
4929,143,"PI 193547 LSP AGL","3","Cordoba, Spain 2016","Sp16",12.5,10.9,0.008403,119,0.00802228361807338,124.652785616692
2417,143,"PI 193547 LSP AGL","1","Marchouch, Morocco 2016","Mo16",12,10.8,0.007937,126,0.00766829584565392,130.407070896562
2439,143,"PI 193547 LSP AGL","2","Marchouch, Morocco 2016","Mo16",12,10.8,0.00813,123,0.00766829584565392,130.407070896562
2830,143,"PI 193547 LSP AGL","3","Marchouch, Morocco 2016","Mo16",12,10.8,0.007937,126,0.00766829584565392,130.407070896562
3293,143,"PI 193547 LSP AGL","1","Bardiya, Nepal 2016","Ne16",19.2,11,0.00885,113,0.0102695454153562,97.3752936040075
3793,143,"PI 193547 LSP AGL","3","Bardiya, Nepal 2016","Ne16",19.2,11,0.008197,122,0.0102695454153562,97.3752936040075
6354,143,"PI 193547 LSP AGL","1","Rosthern, Canada 2017","Ro17",17.5,16.4,0.020833,48,0.0206208585915591,48.4945859824352
6584,143,"PI 193547 LSP AGL","2","Rosthern, Canada 2017","Ro17",17.5,16.4,0.02,50,0.0206208585915591,48.4945859824352
6985,143,"PI 193547 LSP AGL","3","Rosthern, Canada 2017","Ro17",17.5,16.4,0.020408,49,0.0206208585915591,48.4945859824352
5208,143,"PI 193547 LSP AGL","1","Sutherland, Canada 2017","Su17",15.7,16.1,0.018182,55,0.0194672852408396,51.368230733176
5606,143,"PI 193547 LSP AGL","2","Sutherland, Canada 2017","Su17",15.7,16.1,0.018868,53,0.0194672852408396,51.368230733176
5888,143,"PI 193547 LSP AGL","3","Sutherland, Canada 2017","Su17",15.7,16.1,0.019231,52,0.0194672852408396,51.368230733176
313,143,"PI 193547 LSP AGL","1","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011494,87,0.0110329623608656,90.637488581221
636,143,"PI 193547 LSP AGL","2","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011628,86,0.0110329623608656,90.637488581221
847,143,"PI 193547 LSP AGL","3","Jessore, Bangladesh 2017","Ba17",21.7,11,0.011494,87,0.0110329623608656,90.637488581221
2124,143,"PI 193547 LSP AGL","1","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007692,130,0.00818059896214552,122.240437971272
2541,143,"PI 193547 LSP AGL","2","Cordoba, Spain 2017","Sp17",11.7,11.1,0.008403,119,0.00818059896214552,122.240437971272
2835,143,"PI 193547 LSP AGL","3","Cordoba, Spain 2017","Sp17",11.7,11.1,0.007937,126,0.00818059896214552,122.240437971272
2439,143,"PI 193547 LSP AGL","2","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008264,121,0.00992801000436181,100.725120095634
2862,143,"PI 193547 LSP AGL","3","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.008264,121,0.00992801000436181,100.725120095634
1060,143,"PI 193547 LSP AGL","1","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008547,117,0.00901635317323622,110.909586258041
1483,143,"PI 193547 LSP AGL","2","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008333,120,0.00901635317323622,110.909586258041
1677,143,"PI 193547 LSP AGL","3","Marchouch, Morocco 2017","Mo17",11.8,11.5,0.008333,120,0.00901635317323622,110.909586258041
280,143,"PI 193547 LSP AGL","1","Metaponto, Italy 2017","It17",11.2,10.8,0.007042,142,0.00742400242309091,134.698231898429
623,143,"PI 193547 LSP AGL","2","Metaponto, Italy 2017","It17",11.2,10.8,0.007042,142,0.00742400242309091,134.698231898429
802,143,"PI 193547 LSP AGL","3","Metaponto, Italy 2017","It17",11.2,10.8,0.006897,145,0.00742400242309091,134.698231898429
2218,143,"PI 193547 LSP AGL","1","Central Ferry, USA 2018","Us18",15.8,14.3,0.016667,60,0.0158743430189435,62.9947329981882
2504,143,"PI 193547 LSP AGL","2","Central Ferry, USA 2018","Us18",15.8,14.3,0.017857,56,0.0158743430189435,62.9947329981882
2690,143,"PI 193547 LSP AGL","3","Central Ferry, USA 2018","Us18",15.8,14.3,0.016129,62,0.0158743430189435,62.9947329981882
228,143,"PI 193547 LSP AGL","1","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.011111,90,0.0096837165817988,103.266136669011
834,143,"PI 193547 LSP AGL","3","Jessore, Bangladesh 2016","Ba16",18.6,10.8,0.010101,99,0.0096837165817988,103.266136669011
2290,143,"PI 193547 LSP AGL","1","Bardiya, Nepal 2017","Ne17",19.4,10.8,0.007519,133,0.00992801000436181,100.725120095634
3626,143,"PI 193547 LSP AGL","2","Bardiya, Nepal 2016","Ne16",19.2,11,0.007752,129,0.0102695454153562,97.3752936040075
1171,143,"PI 193547 LSP AGL","1","Bhopal, India 2017","In17",20.6,10.7,0.011905,84,0.0100931457548888,99.0771385140888
5156,143,"PI 193547 LSP AGL","1","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.0095796541869126,104.387901743485
5718,143,"PI 193547 LSP AGL","2","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.0095796541869126,104.387901743485
5944,143,"PI 193547 LSP AGL","3","Bhopal, India 2016","In16",17.6,10.9,0.011628,NA,0.0095796541869126,104.387901743485
5115,144,"PI 193548 LSP AGL","1","Sutherland, Canada 2018","Su18",17.6,16.1,0.02381,42,0.0242218746785212,41.2849960323985
5602,144,"PI 193548 LSP AGL","2","Sutherland, Canada 2018","Su18",17.6,16.1,0.02439,41,0.0242218746785212,41.2849960323985
5668,144,"PI 193548 LSP AGL","3","Sutherland, Canada 2018","Su18",17.6,16.1,0.02439,41,0.0242218746785212,41.2849960323985
1261,144,"PI 193548 LSP AGL","1","Metaponto, Italy 2016","It16",10.6,10.9,0.008772,114,0.00916379768368563,109.125063048948
1695,144,"PI 193548 LSP AGL","2","Metaponto, Italy 2016","It16",10.6,10.9,0.008772,114,0.00916379768368563,109.125063048948
1929,144,"PI 193548 LSP AGL","3","Metaponto, Italy 2016","It16",10.6,10.9,0.00885,113,0.00916379768368563,109.125063048948
370,144,"PI 193548 LSP AGL","1","Sutherland, Canada 2016","Su16",16.7,15.9,0.022727,44,0.0233453050422469,42.835165280143
1103,144,"PI 193548 LSP AGL","1","Rosthern, Canada 2016","Ro16",17.2,16.1,0.021277,47,0.0240332714212456,41.6089837489203
1550,144,"PI 193548 LSP AGL","2","Rosthern, Canada 2016","Ro16",17.2,16.1,0.02381,42,0.0240332714212456,41.6089837489203
