"Entry","Name","Expt","ExptShort","DTF","RDTF","T_mean","P_mean","Predicted_DTF"
156,"PI 250158 LSP AGL","Jessore, Bangladesh 2017","Ba17",66.6666666666667,0.0150053333333333,21.7,11,38.0612841019968
156,"PI 250158 LSP AGL","Bardiya, Nepal 2016","Ne16",96.3333333333333,0.0104126666666667,19.2,11,45.2263599781322
156,"PI 250158 LSP AGL","Bardiya, Nepal 2017","Ne17",98,0.0102153333333333,19.4,10.8,44.8983033114022
156,"PI 250158 LSP AGL","Cordoba, Spain 2016","Sp16",92,0.01087,12.5,10.9,91.9963201471941
156,"PI 250158 LSP AGL","Cordoba, Spain 2017","Sp17",99.6666666666667,0.010037,11.7,11.1,102.992317777644
156,"PI 250158 LSP AGL","Marchouch, Morocco 2016","Mo16",101,0.009901,12,10.8,100.484350736964
156,"PI 250158 LSP AGL","Marchouch, Morocco 2017","Mo17",88,0.0113753333333333,11.8,11.5,97.8585556667582
156,"PI 250158 LSP AGL","Metaponto, Italy 2016","It16",114,0.008772,10.6,10.9,129.759546231715
156,"PI 250158 LSP AGL","Metaponto, Italy 2017","It17",122.333333333333,0.008178,11.2,10.8,116.011642226161
157,"PI 251248 LSP AGL","Rosthern, Canada 2016","Ro16",41.3333333333333,0.0242526666666667,17.2,16.1,38.8685442968032
157,"PI 251248 LSP AGL","Rosthern, Canada 2017","Ro17",35.6666666666667,0.028119,17.5,16.4,37.5009189634129
157,"PI 251248 LSP AGL","Sutherland, Canada 2016","Su16",43,0.0232643333333333,16.7,15.9,40.8441808362245
157,"PI 251248 LSP AGL","Sutherland, Canada 2017","Su17",38,0.026328,15.7,16.1,44.1831956579181
157,"PI 251248 LSP AGL","Sutherland, Canada 2018","Su18",37.6666666666667,0.026553,17.6,16.1,37.6605280006025
157,"PI 251248 LSP AGL","Central Ferry, USA 2018","Us18",50,0.02,15.8,14.3,47.7933992990373
157,"PI 251248 LSP AGL","Bhopal, India 2016","In16",48.6666666666667,0.021018,17.6,10.9,47.5782662479779
157,"PI 251248 LSP AGL","Bhopal, India 2017","In17",51.3333333333333,0.0195023333333333,20.6,10.7,37.0445458988209
157,"PI 251248 LSP AGL","Jessore, Bangladesh 2016","Ba16",55.6666666666667,0.0179653333333333,18.6,10.8,43.5261491957896
157,"PI 251248 LSP AGL","Jessore, Bangladesh 2017","Ba17",57.5,0.0173925,21.7,11,33.8028492156484
157,"PI 251248 LSP AGL","Bardiya, Nepal 2016","Ne16",73.6666666666667,0.013662,19.2,11,40.9408838800287
157,"PI 251248 LSP AGL","Bardiya, Nepal 2017","Ne17",82.6666666666667,0.01223,19.4,10.8,40.6087994031425
157,"PI 251248 LSP AGL","Cordoba, Spain 2016","Sp16",95.3333333333333,0.010496,12.5,10.9,95.2743902439024
157,"PI 251248 LSP AGL","Cordoba, Spain 2017","Sp17",92.6666666666667,0.0107926666666667,11.7,11.1,110.395078677307
157,"PI 251248 LSP AGL","Marchouch, Morocco 2016","Mo16",101,0.009901,12,10.8,106.860565135242
157,"PI 251248 LSP AGL","Marchouch, Morocco 2017","Mo17",83.3333333333333,0.0120003333333333,11.8,11.5,103.194299378803
157,"PI 251248 LSP AGL","Metaponto, Italy 2016","It16",106.666666666667,0.00937766666666667,10.6,10.9,152.067219674516
157,"PI 251248 LSP AGL","Metaponto, Italy 2017","It17",106.5,0.00939,11.2,10.8,129.744105192528
159,"PI 280686 AGL","Rosthern, Canada 2016","Ro16",45.3333333333333,0.0220956666666667,17.2,16.1,43.2923461395678
159,"PI 280686 AGL","Rosthern, Canada 2017","Ro17",40,0.0250306666666667,17.5,16.4,41.785778698141
159,"PI 280686 AGL","Sutherland, Canada 2016","Su16",45.6666666666667,0.021907,16.7,15.9,45.433606467772
159,"PI 280686 AGL","Sutherland, Canada 2017","Su17",44.6666666666667,0.0224056666666667,15.7,16.1,48.9436410774063
159,"PI 280686 AGL","Sutherland, Canada 2018","Su18",42,0.02381,17.6,16.1,41.9991600167997
159,"PI 280686 AGL","Central Ferry, USA 2018","Us18",51.6666666666667,0.0193566666666667,15.8,14.3,53.1544361856641
159,"PI 280686 AGL","Bhopal, India 2016","In16",54,0.0186205,17.6,10.9,53.7042506914423
159,"PI 280686 AGL","Bhopal, India 2017","In17",56.3333333333333,0.0177893333333333,20.6,10.7,42.0961889345533
159,"PI 280686 AGL","Jessore, Bangladesh 2016","Ba16",65.6666666666667,0.0152296666666667,18.6,10.8,49.2640594422767
159,"PI 280686 AGL","Jessore, Bangladesh 2017","Ba17",84.3333333333333,0.0118583333333333,21.7,11,38.4461705687214
159,"PI 280686 AGL","Bardiya, Nepal 2016","Ne16",87,0.0115253333333333,19.2,11,46.3709769487374
159,"PI 280686 AGL","Bardiya, Nepal 2017","Ne17",97,0.0103113333333333,19.4,10.8,46.0379057054636
159,"PI 280686 AGL","Cordoba, Spain 2016","Sp16",105,0.00955233333333333,12.5,10.9,104.6864640402
159,"PI 280686 AGL","Cordoba, Spain 2017","Sp17",101,0.009909,11.7,11.1,120.055629396541
159,"PI 280686 AGL","Marchouch, Morocco 2016","Mo16",101,0.009901,12,10.8,116.774692675495
159,"PI 280686 AGL","Marchouch, Morocco 2017","Mo17",93,0.0107553333333333,11.8,11.5,112.277909785546
159,"PI 280686 AGL","Metaponto, Italy 2016","It16",116.333333333333,0.00860266666666667,10.6,10.9,161.969635457165
159,"PI 280686 AGL","Metaponto, Italy 2017","It17",131,0.00763566666666667,11.2,10.8,140.035589914928
170,"PI 297783 AGL","Rosthern, Canada 2016","Ro16",43,0.0232643333333333,17.2,16.1,41.6986219831865
170,"PI 297783 AGL","Rosthern, Canada 2017","Ro17",38.3333333333333,0.026091,17.5,16.4,40.2978038092001
170,"PI 297783 AGL","Sutherland, Canada 2016","Su16",44,0.022727,16.7,15.9,43.5548538895601
170,"PI 297783 AGL","Sutherland, Canada 2017","Su17",42.3333333333333,0.0236673333333333,15.7,16.1,46.1890836176377
170,"PI 297783 AGL","Sutherland, Canada 2018","Su18",40.6666666666667,0.0246033333333333,17.6,16.1,40.6448990651673
170,"PI 297783 AGL","Central Ferry, USA 2018","Us18",50.6666666666667,0.0197386666666667,15.8,14.3,51.0165254298912
170,"PI 297783 AGL","Bhopal, India 2016","In16",55,0.018236,17.6,10.9,54.8365869708269
170,"PI 297783 AGL","Bhopal, India 2017","In17",66,0.0153276666666667,20.6,10.7,44.1422295927244
170,"PI 297783 AGL","Jessore, Bangladesh 2016","Ba16",64.6666666666667,0.015465,18.6,10.8,50.8443595487644
170,"PI 297783 AGL","Jessore, Bangladesh 2017","Ba17",65,0.0153923333333333,21.7,11,40.4348607657893
170,"PI 297783 AGL","Bardiya, Nepal 2016","Ne16",96.3333333333333,0.0103853333333333,19.2,11,47.9723279983112
170,"PI 297783 AGL","Bardiya, Nepal 2017","Ne17",104.333333333333,0.009588,19.4,10.8,47.8209979982621
170,"PI 297783 AGL","Cordoba, Spain 2016","Sp16",97,0.010309,12.5,10.9,97.0026190707149
170,"PI 297783 AGL","Cordoba, Spain 2017","Sp17",99,0.010109,11.7,11.1,107.406235004842
170,"PI 297783 AGL","Marchouch, Morocco 2016","Mo16",101,0.009901,12,10.8,106.276765053891
170,"PI 297783 AGL","Marchouch, Morocco 2017","Mo17",89.3333333333333,0.0111953333333333,11.8,11.5,100.445246659741
170,"PI 297783 AGL","Metaponto, Italy 2016","It16",114,0.008772,10.6,10.9,135.947071273584
170,"PI 297783 AGL","Metaponto, Italy 2017","It17",120,0.00833333333333333,11.2,10.8,122.45982445024
173,"PI 298121 LSP AGL","Rosthern, Canada 2016","Ro16",45,0.0222436666666667,17.2,16.1,44.3191535215478
173,"PI 298121 LSP AGL","Rosthern, Canada 2017","Ro17",45.3333333333333,0.0220683333333333,17.5,16.4,42.7323420439743
173,"PI 298121 LSP AGL","Sutherland, Canada 2016","Su16",50.3333333333333,0.0198693333333333,16.7,15.9,46.5425125838529
173,"PI 298121 LSP AGL","Sutherland, Canada 2017","Su17",48,0.020833,15.7,16.1,50.0822920799274
173,"PI 298121 LSP AGL","Sutherland, Canada 2018","Su18",43,0.023256,17.6,16.1,42.999656002752
173,"PI 298121 LSP AGL","Central Ferry, USA 2018","Us18",56,0.017857,15.8,14.3,54.8583252721383
173,"PI 298121 LSP AGL","Bhopal, India 2016","In16",56.5,0.017734,17.6,10.9,56.3888575617458
173,"PI 298121 LSP AGL","Bhopal, India 2017","In17",66.6666666666667,0.0153073333333333,20.6,10.7,44.0246322797768
173,"PI 298121 LSP AGL","Jessore, Bangladesh 2016","Ba16",71.6666666666667,0.013958,18.6,10.8,51.6561261808791
173,"PI 298121 LSP AGL","Jessore, Bangladesh 2017","Ba17",75,0.0133446666666667,21.7,11,40.1007138804085
173,"PI 298121 LSP AGL","Bardiya, Nepal 2016","Ne16",113.666666666667,0.00884733333333333,19.2,11,48.5206986702511
173,"PI 298121 LSP AGL","Bardiya, Nepal 2017","Ne17",117.666666666667,0.00851733333333333,19.4,10.8,48.2077040928232
173,"PI 298121 LSP AGL","Cordoba, Spain 2016","Sp16",112.333333333333,0.008906,12.5,10.9,112.283853581855
173,"PI 298121 LSP AGL","Cordoba, Spain 2017","Sp17",113,0.00885,11.7,11.1,129.305880960187
173,"PI 298121 LSP AGL","Marchouch, Morocco 2016","Mo16",126,0.007937,12,10.8,126.034785030375
173,"PI 298121 LSP AGL","Marchouch, Morocco 2017","Mo17",115.666666666667,0.00864633333333333,11.8,11.5,120.026872984956
173,"PI 298121 LSP AGL","Metaponto, Italy 2016","It16",128,0.007812,10.6,10.9,178.02662719828
173,"PI 298121 LSP AGL","Metaponto, Italy 2017","It17",138.666666666667,0.00721133333333333,11.2,10.8,152.68263739336
175,"PI 298357 LSP AGL","Rosthern, Canada 2016","Ro16",46,0.0217603333333333,17.2,16.1,44.0383323460687
175,"PI 298357 LSP AGL","Rosthern, Canada 2017","Ro17",42.6666666666667,0.0234406666666667,17.5,16.4,42.4036899396782
175,"PI 298357 LSP AGL","Sutherland, Canada 2016","Su16",47,0.021277,16.7,15.9,46.3520208065342
175,"PI 298357 LSP AGL","Sutherland, Canada 2017","Su17",45.6666666666667,0.0219,15.7,16.1,50.1050240602361
175,"PI 298357 LSP AGL","Sutherland, Canada 2018","Su18",42.6666666666667,0.0234406666666667,17.6,16.1,42.6609027047012
175,"PI 298357 LSP AGL","Central Ferry, USA 2018","Us18",57,0.0175856666666667,15.8,14.3,54.97983139933
175,"PI 298357 LSP AGL","Bhopal, India 2016","In16",58.3333333333333,0.017799,17.6,10.9,56.1829316253722
175,"PI 298357 LSP AGL","Bhopal, India 2017","In17",74,0.013514,20.6,10.7,43.3259863221233
175,"PI 298357 LSP AGL","Jessore, Bangladesh 2016","Ba16",86,0.011629,18.6,10.8,51.2204617323761
175,"PI 298357 LSP AGL","Jessore, Bangladesh 2017","Ba17",84.3333333333333,0.0118583333333333,21.7,11,39.3351534395069
175,"PI 298357 LSP AGL","Bardiya, Nepal 2016","Ne16",106.5,0.0094065,19.2,11,47.9841856283058
175,"PI 298357 LSP AGL","Bardiya, Nepal 2017","Ne17",115.666666666667,0.00866,19.4,10.8,47.6421869121918
175,"PI 298357 LSP AGL","Cordoba, Spain 2016","Sp16",118.333333333333,0.008451,12.5,10.9,118.32919181162
175,"PI 298357 LSP AGL","Cordoba, Spain 2017","Sp17",129.333333333333,0.007735,11.7,11.1,138.857371383883
175,"PI 298357 LSP AGL","Marchouch, Morocco 2016","Mo16",128.666666666667,0.007772,12,10.8,134.661348795895
175,"PI 298357 LSP AGL","Marchouch, Morocco 2017","Mo17",128,0.00781333333333333,11.8,11.5,127.895183820391
175,"PI 298357 LSP AGL","Metaponto, Italy 2016","It16",137.666666666667,0.007277,10.6,10.9,201.271562696092
175,"PI 298357 LSP AGL","Metaponto, Italy 2017","It17",144.333333333333,0.00692866666666667,11.2,10.8,167.794162876377
178,"PI 298645 AGL","Rosthern, Canada 2016","Ro16",48,0.0208393333333333,17.2,16.1,47.9964313241651
178,"PI 298645 AGL","Rosthern, Canada 2017","Ro17",47.3333333333333,0.021135,17.5,16.4,46.3611213538538
178,"PI 298645 AGL","Sutherland, Canada 2016","Su16",53,0.0188726666666667,16.7,15.9,49.9666455683825
178,"PI 298645 AGL","Sutherland, Canada 2017","Su17",54,0.018531,15.7,16.1,52.1459596083532
178,"PI 298645 AGL","Sutherland, Canada 2018","Su18",47,0.021277,17.6,16.1,46.9991070169667
178,"PI 298645 AGL","Central Ferry, USA 2018","Us18",57.3333333333333,0.0174946666666667,15.8,14.3,59.2855766105792
178,"PI 298645 AGL","Bhopal, India 2016","In16",70,0.014286,17.6,10.9,69.9986000279994
178,"PI 298645 AGL","Bhopal, India 2017","In17",71,0.014085,20.6,10.7,57.6934247117124
178,"PI 298645 AGL","Jessore, Bangladesh 2016","Ba16",90.6666666666667,0.0110296666666667,18.6,10.8,65.5443214928209
178,"PI 298645 AGL","Jessore, Bangladesh 2017","Ba17",85.6666666666667,0.011678,21.7,11,52.7644671185748
178,"PI 298645 AGL","Bardiya, Nepal 2016","Ne16",119.666666666667,0.00838466666666667,19.2,11,61.7706702376263
178,"PI 298645 AGL","Bardiya, Nepal 2017","Ne17",122.666666666667,0.008156,19.4,10.8,61.9536957797409
178,"PI 298645 AGL","Cordoba, Spain 2016","Sp16",115.666666666667,0.008649,12.5,10.9,115.620302925194
178,"PI 298645 AGL","Cordoba, Spain 2017","Sp17",123.666666666667,0.00808866666666667,11.7,11.1,124.47643157049
178,"PI 298645 AGL","Marchouch, Morocco 2016","Mo16",130,0.007692,12,10.8,125.597993501014
178,"PI 298645 AGL","Marchouch, Morocco 2017","Mo17",121,0.00826533333333333,11.8,11.5,115.181524258089
178,"PI 298645 AGL","Metaponto, Italy 2016","It16",132,0.00757933333333333,10.6,10.9,152.696439478317
178,"PI 298645 AGL","Metaponto, Italy 2017","It17",139.666666666667,0.00716066666666667,11.2,10.8,141.289329059491
182,"PI 299116 LSP AGL","Rosthern, Canada 2016","Ro16",46,0.0217856666666667,17.2,16.1,44.1447856640818
182,"PI 299116 LSP AGL","Rosthern, Canada 2017","Ro17",44,0.0227503333333333,17.5,16.4,42.5511538970677
182,"PI 299116 LSP AGL","Sutherland, Canada 2016","Su16",48,0.0208393333333333,16.7,15.9,46.2220723781183
182,"PI 299116 LSP AGL","Sutherland, Canada 2017","Su17",47,0.021283,15.7,16.1,49.0425012573151
182,"PI 299116 LSP AGL","Sutherland, Canada 2018","Su18",43,0.023256,17.6,16.1,42.999656002752
182,"PI 299116 LSP AGL","Central Ferry, USA 2018","Us18",55.6666666666667,0.0179653333333333,15.8,14.3,55.0489817619734
182,"PI 299116 LSP AGL","Bhopal, India 2016","In16",61,0.016393,17.6,10.9,61.0016470444702
182,"PI 299116 LSP AGL","Bhopal, India 2017","In17",NA,0.011765,20.6,10.7,48.4178305416097
182,"PI 299116 LSP AGL","Jessore, Bangladesh 2016","Ba16",79.6666666666667,0.0125526666666667,18.6,10.8,56.2771880411202
182,"PI 299116 LSP AGL","Jessore, Bangladesh 2017","Ba17",85.6666666666667,0.0116736666666667,21.7,11,44.0364176746173
182,"PI 299116 LSP AGL","Bardiya, Nepal 2016","Ne16",106,0.009434,19.2,11,52.803739524197
182,"PI 299116 LSP AGL","Bardiya, Nepal 2017","Ne17",119.666666666667,0.00835666666666667,19.4,10.8,52.6989084231873
182,"PI 299116 LSP AGL","Cordoba, Spain 2016","Sp16",115,0.00870133333333333,12.5,10.9,114.924915721728
182,"PI 299116 LSP AGL","Cordoba, Spain 2017","Sp17",118.666666666667,0.00843933333333333,11.7,11.1,128.886592531712
182,"PI 299116 LSP AGL","Marchouch, Morocco 2016","Mo16",126,0.007937,12,10.8,127.954671751959
182,"PI 299116 LSP AGL","Marchouch, Morocco 2017","Mo17",118,0.00847566666666667,11.8,11.5,118.518532642843
182,"PI 299116 LSP AGL","Metaponto, Italy 2016","It16",127.666666666667,0.00783266666666667,10.6,10.9,171.355805209888
182,"PI 299116 LSP AGL","Metaponto, Italy 2017","It17",138.666666666667,0.00721133333333333,11.2,10.8,151.314965276391
183,"PI 299120 LSP AGL","Rosthern, Canada 2016","Ro16",45.6666666666667,0.021907,17.2,16.1,45.0526055423539
183,"PI 299120 LSP AGL","Rosthern, Canada 2017","Ro17",44.6666666666667,0.0223976666666667,17.5,16.4,43.4710071494726
183,"PI 299120 LSP AGL","Sutherland, Canada 2016","Su16",48,0.020833,16.7,15.9,47.3448872948888
183,"PI 299120 LSP AGL","Sutherland, Canada 2017","Su17",47.6666666666667,0.0209873333333333,15.7,16.1,51.243148740775
183,"PI 299120 LSP AGL","Sutherland, Canada 2018","Su18",43.6666666666667,0.0229113333333333,17.6,16.1,43.6465213722466
183,"PI 299120 LSP AGL","Central Ferry, USA 2018","Us18",52.6666666666667,0.018989,15.8,14.3,55.3527392968632
183,"PI 299120 LSP AGL","Bhopal, India 2016","In16",55,0.0182093333333333,17.6,10.9,54.9168924361133
183,"PI 299120 LSP AGL","Bhopal, India 2017","In17",70.6666666666667,0.014171,20.6,10.7,42.7507027267662
183,"PI 299120 LSP AGL","Jessore, Bangladesh 2016","Ba16",81.6666666666667,0.0122476666666667,18.6,10.8,50.2347032771325
183,"PI 299120 LSP AGL","Jessore, Bangladesh 2017","Ba17",79.3333333333333,0.0126176666666667,21.7,11,39.0181331035638
183,"PI 299120 LSP AGL","Bardiya, Nepal 2016","Ne16",106.5,0.00939,19.2,11,47.2589977335996
183,"PI 299120 LSP AGL","Bardiya, Nepal 2017","Ne17",115.333333333333,0.008675,19.4,10.8,46.8676587034886
183,"PI 299120 LSP AGL","Cordoba, Spain 2016","Sp16",110,0.00909233333333333,12.5,10.9,109.982769366133
183,"PI 299120 LSP AGL","Cordoba, Spain 2017","Sp17",115,0.008701,11.7,11.1,127.501225973327
183,"PI 299120 LSP AGL","Marchouch, Morocco 2016","Mo16",119,0.008403,12,10.8,123.333658564625
183,"PI 299120 LSP AGL","Marchouch, Morocco 2017","Mo17",116.666666666667,0.00857166666666667,11.8,11.5,119.281654571483
183,"PI 299120 LSP AGL","Metaponto, Italy 2016","It16",125.333333333333,0.00798566666666667,10.6,10.9,175.567841479452
183,"PI 299120 LSP AGL","Metaponto, Italy 2017","It17",131,0.00763566666666667,11.2,10.8,149.746126109502
184,"PI 299121 LSP AGL","Rosthern, Canada 2016","Ro16",45.3333333333333,0.0221303333333333,17.2,16.1,43.9566753813888
184,"PI 299121 LSP AGL","Rosthern, Canada 2017","Ro17",42,0.0238373333333333,17.5,16.4,42.443219384021
184,"PI 299121 LSP AGL","Sutherland, Canada 2016","Su16",47.3333333333333,0.021129,16.7,15.9,46.1028834519975
184,"PI 299121 LSP AGL","Sutherland, Canada 2017","Su17",46.3333333333333,0.021598,15.7,16.1,49.6069942619622
184,"PI 299121 LSP AGL","Sutherland, Canada 2018","Su18",42.6666666666667,0.0234406666666667,17.6,16.1,42.6609027047012
184,"PI 299121 LSP AGL","Central Ferry, USA 2018","Us18",52.6666666666667,0.0189936666666667,15.8,14.3,53.8405278889163
184,"PI 299121 LSP AGL","Bhopal, India 2016","In16",54.5,0.0183625,17.6,10.9,54.4588155207624
184,"PI 299121 LSP AGL","Bhopal, India 2017","In17",73,0.0137043333333333,20.6,10.7,42.8272184801967
184,"PI 299121 LSP AGL","Jessore, Bangladesh 2016","Ba16",81.6666666666667,0.0122453333333333,18.6,10.8,50.0191908408197
184,"PI 299121 LSP AGL","Jessore, Bangladesh 2017","Ba17",78.3333333333333,0.0127693333333333,21.7,11,39.1499143296685
184,"PI 299121 LSP AGL","Bardiya, Nepal 2016","Ne16",105,0.00952533333333333,19.2,11,47.1161813107289
184,"PI 299121 LSP AGL","Bardiya, Nepal 2017","Ne17",111.666666666667,0.008963,19.4,10.8,46.7851282461604
184,"PI 299121 LSP AGL","Cordoba, Spain 2016","Sp16",105,0.00955233333333333,12.5,10.9,104.6864640402
184,"PI 299121 LSP AGL","Cordoba, Spain 2017","Sp17",101,0.009909,11.7,11.1,119.536287549378
184,"PI 299121 LSP AGL","Marchouch, Morocco 2016","Mo16",119,0.008403,12,10.8,116.40177277442
184,"PI 299121 LSP AGL","Marchouch, Morocco 2017","Mo17",105.666666666667,0.009464,11.8,11.5,111.994159186465
184,"PI 299121 LSP AGL","Metaponto, Italy 2016","It16",121,0.008264,10.6,10.9,159.486723772643
184,"PI 299121 LSP AGL","Metaponto, Italy 2017","It17",130.333333333333,0.00767566666666667,11.2,10.8,138.716504272956
187,"PI 299164 LSP AGL","Rosthern, Canada 2016","Ro16",44.6666666666667,0.0223976666666667,17.2,16.1,46.4719865042921
187,"PI 299164 LSP AGL","Rosthern, Canada 2017","Ro17",46,0.021739,17.5,16.4,44.8977808566404
187,"PI 299164 LSP AGL","Sutherland, Canada 2016","Su16",49.6666666666667,0.020136,16.7,15.9,47.974030636954
187,"PI 299164 LSP AGL","Sutherland, Canada 2017","Su17",48,0.020833,15.7,16.1,48.3919022951678
187,"PI 299164 LSP AGL","Sutherland, Canada 2018","Su18",46,0.021746,17.6,16.1,45.9854685919249
187,"PI 299164 LSP AGL","Central Ferry, USA 2018","Us18",56.6666666666667,0.017677,15.8,14.3,58.0748934877547
187,"PI 299164 LSP AGL","Bhopal, India 2016","In16",86,0.011628,17.6,10.9,85.9993120055039
187,"PI 299164 LSP AGL","Bhopal, India 2017","In17",83,0.012048,20.6,10.7,77.242163502903
187,"PI 299164 LSP AGL","Jessore, Bangladesh 2016","Ba16",82.6666666666667,0.012097,18.6,10.8,83.315466305753
187,"PI 299164 LSP AGL","Jessore, Bangladesh 2017","Ba17",83.6666666666667,0.0119526666666667,21.7,11,70.6409587324149
187,"PI 299164 LSP AGL","Bardiya, Nepal 2016","Ne16",119,0.00842433333333333,19.2,11,78.5347461664412
187,"PI 299164 LSP AGL","Bardiya, Nepal 2017","Ne17",122.333333333333,0.00818,19.4,10.8,80.2703913581114
187,"PI 299164 LSP AGL","Cordoba, Spain 2016","Sp16",114.666666666667,0.00872533333333333,12.5,10.9,114.60880195599
187,"PI 299164 LSP AGL","Cordoba, Spain 2017","Sp17",120.666666666667,0.00829033333333333,11.7,11.1,115.4845505883
187,"PI 299164 LSP AGL","Marchouch, Morocco 2016","Mo16",126,0.007937,12,10.8,121.268253760619
187,"PI 299164 LSP AGL","Marchouch, Morocco 2017","Mo17",117,0.008547,11.8,11.5,105.325359248702
187,"PI 299164 LSP AGL","Metaponto, Italy 2016","It16",129.666666666667,0.00771433333333333,10.6,10.9,130.822454263444
187,"PI 299164 LSP AGL","Metaponto, Italy 2017","It17",139.666666666667,0.00716066666666667,11.2,10.8,128.355518327364
190,"PI 299237 LSP AGL","Rosthern, Canada 2016","Ro16",45.6666666666667,0.0219,17.2,16.1,48.0199009534618
190,"PI 299237 LSP AGL","Rosthern, Canada 2017","Ro17",45.3333333333333,0.022061,17.5,16.4,46.4109770477564
190,"PI 299237 LSP AGL","Sutherland, Canada 2016","Su16",49,0.0204136666666667,16.7,15.9,49.9895299078479
190,"PI 299237 LSP AGL","Sutherland, Canada 2017","Su17",48,0.020833,15.7,16.1,52.277817992214
190,"PI 299237 LSP AGL","Sutherland, Canada 2018","Su18",47,0.021277,17.6,16.1,46.9991070169667
190,"PI 299237 LSP AGL","Central Ferry, USA 2018","Us18",52,0.019231,15.8,14.3,59.0129417918105
190,"PI 299237 LSP AGL","Bhopal, India 2016","In16",69,0.0146435,17.6,10.9,68.2896848431045
190,"PI 299237 LSP AGL","Bhopal, India 2017","In17",75.6666666666667,0.0132476666666667,20.6,10.7,56.241007562316
190,"PI 299237 LSP AGL","Jessore, Bangladesh 2016","Ba16",83,0.0120493333333333,18.6,10.8,63.9113040914027
190,"PI 299237 LSP AGL","Jessore, Bangladesh 2017","Ba17",81.3333333333333,0.0122956666666667,21.7,11,51.527403620043
190,"PI 299237 LSP AGL","Bardiya, Nepal 2016","Ne16",111,0.00902666666666667,19.2,11,60.3126489918488
190,"PI 299237 LSP AGL","Bardiya, Nepal 2017","Ne17",121,0.00827033333333333,19.4,10.8,60.4182673264332
190,"PI 299237 LSP AGL","Cordoba, Spain 2016","Sp16",112.666666666667,0.00887666666666667,12.5,10.9,112.654900488171
190,"PI 299237 LSP AGL","Cordoba, Spain 2017","Sp17",121.333333333333,0.008244,11.7,11.1,121.548036155133
190,"PI 299237 LSP AGL","Marchouch, Morocco 2016","Mo16",122.666666666667,0.008155,12,10.8,122.193766061402
190,"PI 299237 LSP AGL","Marchouch, Morocco 2017","Mo17",118,0.00847566666666667,11.8,11.5,112.987400356893
190,"PI 299237 LSP AGL","Metaponto, Italy 2016","It16",133.333333333333,0.00750033333333333,10.6,10.9,148.627310219682
190,"PI 299237 LSP AGL","Metaponto, Italy 2017","It17",138.666666666667,0.00721133333333333,11.2,10.8,137.379201467506
191,"PI 299289 AGL","Rosthern, Canada 2016","Ro16",49,0.020408,17.2,16.1,47.1838489376695
191,"PI 299289 AGL","Rosthern, Canada 2017","Ro17",48.3333333333333,0.0206913333333333,17.5,16.4,45.5846047657489
191,"PI 299289 AGL","Sutherland, Canada 2016","Su16",52,0.019245,16.7,15.9,48.7328951121457
191,"PI 299289 AGL","Sutherland, Canada 2017","Su17",50,0.0200725,15.7,16.1,49.2518863794391
191,"PI 299289 AGL","Sutherland, Canada 2018","Su18",46.6666666666667,0.021431,17.6,16.1,46.6613783771172
191,"PI 299289 AGL","Central Ferry, USA 2018","Us18",67.5,0.0148355,15.8,14.3,58.9283126410963
191,"PI 299289 AGL","Bhopal, India 2016","In16",86,0.011628,17.6,10.9,85.9993120055039
191,"PI 299289 AGL","Bhopal, India 2017","In17",71.3333333333333,0.0140233333333333,20.6,10.7,76.7414625846304
191,"PI 299289 AGL","Jessore, Bangladesh 2016","Ba16",84.6666666666667,0.0118116666666667,18.6,10.8,83.1065304654115
191,"PI 299289 AGL","Jessore, Bangladesh 2017","Ba17",85.3333333333333,0.0117246666666667,21.7,11,70.1807677862442
191,"PI 299289 AGL","Bardiya, Nepal 2016","Ne16",112.666666666667,0.008905,19.2,11,78.3346186111809
191,"PI 299289 AGL","Bardiya, Nepal 2017","Ne17",119.666666666667,0.00835666666666667,19.4,10.8,79.952903760129
191,"PI 299289 AGL","Cordoba, Spain 2016","Sp16",116.333333333333,0.00860233333333333,12.5,10.9,116.247529739993
191,"PI 299289 AGL","Cordoba, Spain 2017","Sp17",126.666666666667,0.007898,11.7,11.1,117.581249071698
191,"PI 299289 AGL","Marchouch, Morocco 2016","Mo16",129.333333333333,0.007732,12,10.8,123.195492246589
191,"PI 299289 AGL","Marchouch, Morocco 2017","Mo17",118.666666666667,0.00842766666666667,11.8,11.5,107.317311364129
191,"PI 299289 AGL","Metaponto, Italy 2016","It16",132.666666666667,0.007542,10.6,10.9,133.77704176117
191,"PI 299289 AGL","Metaponto, Italy 2017","It17",138.666666666667,0.00721133333333333,11.2,10.8,130.84611038639
192,"PI 299312 AGL","Rosthern, Canada 2016","Ro16",49,0.020408,17.2,16.1,48.6959975709291
192,"PI 299312 AGL","Rosthern, Canada 2017","Ro17",49.6666666666667,0.0201413333333333,17.5,16.4,47.0344595875383
192,"PI 299312 AGL","Sutherland, Canada 2016","Su16",54,0.018519,16.7,15.9,50.727639401925
192,"PI 299312 AGL","Sutherland, Canada 2017","Su17",55.6666666666667,0.0179653333333333,15.7,16.1,53.0744686829415
192,"PI 299312 AGL","Sutherland, Canada 2018","Su18",47.6666666666667,0.0209873333333333,17.6,16.1,47.6477875543979
192,"PI 299312 AGL","Central Ferry, USA 2018","Us18",57.3333333333333,0.0175216666666667,15.8,14.3,60.1153016926764
192,"PI 299312 AGL","Bhopal, India 2016","In16",70,0.014286,17.6,10.9,69.9986000279994
