"Expt","ExptShort","MacroEnv","Entry","Name","Cluster","DTF_0","DTF_1","Difference","Treatment"
"Cordoba, Spain 2017","Sp17","Mediterranean",188,"PI 299165 AGL","7",120.690623852082,117.492550385305,3.19807346677726,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",188,"PI 299165 AGL","7",108.553231723175,105.959137510108,2.59409421306735,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",188,"PI 299165 AGL","7",133.555078860919,129.649932843161,3.90514601775817,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",189,"PI 299177 LSP AGL","6",44.9494149676888,44.4780072041616,0.471407763527139,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",189,"PI 299177 LSP AGL","6",47.5345047112076,47.0076331899982,0.526871521209472,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",189,"PI 299177 LSP AGL","6",59.4494006785421,58.627580466335,0.821820212207143,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",189,"PI 299177 LSP AGL","6",103.385150076665,100.924874548133,2.46027552853256,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",189,"PI 299177 LSP AGL","6",93.5713642124941,91.5514380341898,2.01992617830425,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",189,"PI 299177 LSP AGL","6",104.456587988891,101.945673057064,2.51091493182697,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",189,"PI 299177 LSP AGL","6",122.984404675986,119.518531570902,3.46587310508428,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",189,"PI 299177 LSP AGL","6",109.863626075441,107.089487601114,2.77413847432739,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",189,"PI 299177 LSP AGL","6",137.28431043861,132.979702236047,4.30460820256289,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",190,"PI 299237 LSP AGL","4",45.1671938775089,44.7405126928623,0.426681184646547,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",190,"PI 299237 LSP AGL","4",48.2227319862132,47.7366791955407,0.486052790672524,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",190,"PI 299237 LSP AGL","4",58.8953967629179,58.1720029413169,0.723393821600979,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",190,"PI 299237 LSP AGL","4",87.4901984873632,85.9033016888329,1.5868967985303,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",190,"PI 299237 LSP AGL","4",79.7862551807433,78.4644111102316,1.3218440705117,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",190,"PI 299237 LSP AGL","4",89.8630192122364,88.1897018919867,1.67331732024965,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",190,"PI 299237 LSP AGL","4",118.062852040344,115.191327840153,2.87152420019092,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",190,"PI 299237 LSP AGL","4",106.867432325769,104.509238573778,2.35819375199067,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",190,"PI 299237 LSP AGL","4",131.183611565975,127.647932841673,3.53567872430141,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",191,"PI 299289 AGL","7",47.7821761620588,47.3396638198312,0.442512342227602,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",191,"PI 299289 AGL","7",51.0717238101263,50.5665070314711,0.505216778655203,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",191,"PI 299289 AGL","7",62.1069416464308,61.3614037506302,0.745537895800616,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",191,"PI 299289 AGL","7",90.1857342996687,88.6221743391365,1.56355996053219,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",191,"PI 299289 AGL","7",82.370694127791,81.0644111969439,1.30628293084708,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",191,"PI 299289 AGL","7",92.7949349180562,91.1404241032597,1.65451081479647,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",191,"PI 299289 AGL","7",123.342971148769,120.436886769444,2.90608437932529,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",191,"PI 299289 AGL","7",111.953543974081,109.554153192446,2.39939078163505,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",191,"PI 299289 AGL","7",136.814507805518,133.248128236644,3.5663795688744,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",192,"PI 299312 AGL","7",48.7876963188568,48.3263218269184,0.461374491938422,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",192,"PI 299312 AGL","7",51.8218554804007,51.3016157349004,0.520239745500319,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",192,"PI 299312 AGL","7",63.2567525286964,62.483305781615,0.773446747081437,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",192,"PI 299312 AGL","7",96.1662471322288,94.3899807675835,1.77626636464531,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",192,"PI 299312 AGL","7",88.0254602514781,86.5348676386443,1.49059261283384,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",192,"PI 299312 AGL","7",98.1772969406975,96.3266772580918,1.85061968260574,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",192,"PI 299312 AGL","7",122.695157630207,119.818353480083,2.8768041501241,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",192,"PI 299312 AGL","7",111.518997620641,109.137327016614,2.38167060402603,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",192,"PI 299312 AGL","7",135.264267108113,131.776241015759,3.48802609235392,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",193,"PI 299345 AGL","7",48.0262076916228,47.5513016719238,0.474906019699013,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",193,"PI 299345 AGL","7",50.6238027485788,50.0964169869138,0.527385761664988,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",193,"PI 299345 AGL","7",62.3632629554299,61.5648480935283,0.798414861901662,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",193,"PI 299345 AGL","7",102.730492407728,100.581744321714,2.14874808601347,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",193,"PI 299345 AGL","7",94.0756879427942,92.270561874106,1.80512606868827,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",193,"PI 299345 AGL","7",103.672110973724,101.48421135352,2.1878996202032,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",193,"PI 299345 AGL","7",119.50325220384,116.605470798429,2.89778140541149,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",193,"PI 299345 AGL","7",108.407127693671,106.017111867901,2.39001582577053,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",193,"PI 299345 AGL","7",131.222823096482,127.737095976393,3.48572712008909,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",194,"PI 299351 LSP AGL","6",45.2949696215663,44.8482897918338,0.446679829732552,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",194,"PI 299351 LSP AGL","6",48.2673786067197,47.7604779432066,0.506900663513058,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",194,"PI 299351 LSP AGL","6",59.527932823784,58.7588124884839,0.769120335300009,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",194,"PI 299351 LSP AGL","6",93.0290085393965,91.1641623356344,1.86484620376217,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",194,"PI 299351 LSP AGL","6",84.4828257888767,82.9420352526899,1.54079053618675,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",194,"PI 299351 LSP AGL","6",95.2144208457329,93.2618480698375,1.95257277589546,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",194,"PI 299351 LSP AGL","6",122.426297090045,119.216975079049,3.20932201099637,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",194,"PI 299351 LSP AGL","6",110.051995719768,107.451764568072,2.60023115169591,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",194,"PI 299351 LSP AGL","6",136.722302158802,132.731913473959,3.99038868484314,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",195,"PI 299366 LSP AGL","5",46.5743025437127,46.1091297013182,0.46517284239453,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",195,"PI 299366 LSP AGL","5",48.8236533035463,48.3127099682896,0.510943335256762,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",195,"PI 299366 LSP AGL","5",60.2347011170795,59.4589100573797,0.775791059699785,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",195,"PI 299366 LSP AGL","5",103.000669866515,100.752764179999,2.24790568651633,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",195,"PI 299366 LSP AGL","5",94.6441442630258,92.7428246221576,1.90131964086817,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",195,"PI 299366 LSP AGL","5",103.102909967761,100.850588244742,2.2523217230198,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",195,"PI 299366 LSP AGL","5",112.395128560269,109.72378746376,2.67134109650857,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",195,"PI 299366 LSP AGL","5",102.223555528078,100.009077026145,2.21447850193304,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",195,"PI 299366 LSP AGL","5",122.652992166389,119.478680024937,3.17431214145201,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",196,"PI 299375 LSP AGL","5",45.1442248404844,44.6796600603262,0.464564780158149,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",196,"PI 299375 LSP AGL","5",47.7420759584955,47.2228129631483,0.519262995347184,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",196,"PI 299375 LSP AGL","5",59.4223797286065,58.6200908923665,0.802288836239953,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",196,"PI 299375 LSP AGL","5",100.92054415506,98.628018972894,2.29252518216595,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",196,"PI 299375 LSP AGL","5",91.6246612149242,89.7310562521627,1.89360496276151,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",196,"PI 299375 LSP AGL","5",102.080532488665,99.7356157783755,2.34491671028906,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",196,"PI 299375 LSP AGL","5",120.674552426851,117.411233142583,3.26331928426859,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",196,"PI 299375 LSP AGL","5",108.264789628766,105.630812036154,2.63397759261211,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",196,"PI 299375 LSP AGL","5",134.175885213217,130.153671753804,4.02221345941314,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",197,"PI 300250 LSP AGL","5",44.9663319320337,44.5070911129087,0.459240819124936,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",197,"PI 300250 LSP AGL","5",47.4564428247748,46.9452198428035,0.511222981971208,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",197,"PI 300250 LSP AGL","5",58.934125318621,58.1477612678171,0.786364050803883,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",197,"PI 300250 LSP AGL","5",100.16810941534,97.9174317506474,2.25067766469299,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",197,"PI 300250 LSP AGL","5",91.2072517479033,89.337487234155,1.86976451374832,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",197,"PI 300250 LSP AGL","5",101.074561114502,98.7834308609597,2.29113025354231,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",197,"PI 300250 LSP AGL","5",117.162184418026,114.094738683495,3.06744573453165,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",197,"PI 300250 LSP AGL","5",105.489282184355,102.996106094404,2.49317608995086,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",197,"PI 300250 LSP AGL","5",129.636886460433,125.891900516802,3.74498594363142,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",198,"PI 302398 LSP AGL","2",42.3766952470663,41.9705018307487,0.406193416317663,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",198,"PI 302398 LSP AGL","2",45.0402852636397,44.5817007363021,0.458584527337571,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",198,"PI 302398 LSP AGL","2",55.1543441124766,54.4682483045006,0.686095807975917,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",198,"PI 302398 LSP AGL","2",84.720283138782,83.1121807063138,1.60810243246817,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",198,"PI 302398 LSP AGL","2",77.3825014788655,76.0386879410591,1.3438135378064,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",198,"PI 302398 LSP AGL","2",86.5176053851625,84.8412231704163,1.67638221474623,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",198,"PI 302398 LSP AGL","2",108.641089418335,106.010786296122,2.63030312221336,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",198,"PI 302398 LSP AGL","2",98.4483186007772,96.2834985662917,2.1648200344855,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",198,"PI 302398 LSP AGL","2",120.161315474769,116.951845002256,3.20947047251329,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",199,"PI 308614 LSP AGL","7",46.9415961993919,46.4679741682669,0.473622031124997,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",199,"PI 308614 LSP AGL","7",49.435317982358,48.910319395609,0.524998586749071,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",199,"PI 308614 LSP AGL","7",61.185951082765,60.3837338575379,0.80221722522711,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",199,"PI 308614 LSP AGL","7",103.567591159664,101.289820572941,2.27777058672352,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",199,"PI 308614 LSP AGL","7",94.6471561968553,92.7412530271998,1.90590316965552,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",199,"PI 308614 LSP AGL","7",104.269730714662,101.961315201655,2.30841551300708,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",199,"PI 308614 LSP AGL","7",118.603658282872,115.626006459429,2.97765182344256,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",199,"PI 308614 LSP AGL","7",107.256128930771,104.81513653627,2.44099239450046,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",199,"PI 308614 LSP AGL","7",130.505876886492,126.909666625989,3.5962102605038,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",200,"PI 311107 LSP AGL","7",47.6702469913391,47.186774119983,0.48347287135612,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",200,"PI 311107 LSP AGL","7",50.2209692308163,49.6846642027939,0.536305028022376,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",200,"PI 311107 LSP AGL","7",62.2410596011253,61.419409274391,0.821650326734378,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",200,"PI 311107 LSP AGL","7",105.81262485773,103.459673172077,2.3529516856533,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",200,"PI 311107 LSP AGL","7",96.5947567884924,94.6300974349256,1.96465935356684,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",200,"PI 311107 LSP AGL","7",106.551046053545,104.165509477774,2.38553657577103,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",200,"PI 311107 LSP AGL","7",121.498474882479,118.406397083815,3.09207779866439,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",200,"PI 311107 LSP AGL","7",109.725405257121,107.197298247025,2.52810701009595,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",200,"PI 311107 LSP AGL","7",133.888350399752,130.143204790736,3.74514560901616,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",201,"PI 312175 LSP AGL","7",49.1715165252811,48.693272237097,0.478244288184037,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",201,"PI 312175 LSP AGL","7",52.1492712661746,51.6116662005525,0.537605065622103,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",201,"PI 312175 LSP AGL","7",64.0548956576542,63.2457054884535,0.809190169200775,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",201,"PI 312175 LSP AGL","7",100.809689811635,98.8198698449714,1.98981996666397,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",201,"PI 312175 LSP AGL","7",92.0609617858377,90.3986793272648,1.6622824585729,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",201,"PI 312175 LSP AGL","7",102.61951407302,100.558337177806,2.06117689521383,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",201,"PI 312175 LSP AGL","7",125.949084815907,122.858314049306,3.0907707666011,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",201,"PI 312175 LSP AGL","7",114.026330775393,111.487129591072,2.53920118432103,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",201,"PI 312175 LSP AGL","7",139.190978481538,135.425849276886,3.76512920465208,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",202,"PI 320935 LSP AGL","4",41.6094155686467,41.1696360678638,0.439779500782947,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",202,"PI 320935 LSP AGL","4",44.3166919610212,43.8181658979697,0.498526063051486,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",202,"PI 320935 LSP AGL","4",55.6092873547266,54.8265703886757,0.782716966050842,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",202,"PI 320935 LSP AGL","4",94.3231532043816,92.0931174640342,2.2300357403474,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",202,"PI 320935 LSP AGL","4",84.756023271457,82.9510987199452,1.80492455151187,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",202,"PI 320935 LSP AGL","4",96.2163064582954,93.8969551851133,2.31935127318212,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",202,"PI 320935 LSP AGL","4",122.285593793332,118.563455682007,3.72213811132431,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",202,"PI 320935 LSP AGL","4",108.187043598263,105.263435663163,2.92360793509961,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",202,"PI 320935 LSP AGL","4",138.628565173791,133.864428049204,4.76413712458748,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",203,"PI 320936 LSP AGL","3",47.513307705987,47.140361036963,0.372946669024003,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",203,"PI 320936 LSP AGL","3",50.7687103999194,50.3431365203751,0.425573879544324,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",203,"PI 320936 LSP AGL","3",59.7113746268468,59.1235387985425,0.587835828304335,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",203,"PI 320936 LSP AGL","3",76.8069592704353,75.8370732515823,0.969886018852989,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",203,"PI 320936 LSP AGL","3",71.2319322397152,70.3969692032746,0.834963036440612,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",203,"PI 320936 LSP AGL","3",79.2426147193485,78.2106537399092,1.0319609794393,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",203,"PI 320936 LSP AGL","3",105.454780542452,103.635031832744,1.81974870970855,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",203,"PI 320936 LSP AGL","3",98.0776873320621,96.501732058835,1.57595527322715,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",203,"PI 320936 LSP AGL","3",114.323754344492,112.188144056691,2.13561028780131,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",204,"PI 320937 LSP AGL","8",52.2503287763637,51.8364520825854,0.413876693778306,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",204,"PI 320937 LSP AGL","8",56.3006706365824,55.8204360141185,0.480234622463954,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",204,"PI 320937 LSP AGL","8",66.3911251780288,65.7243445596036,0.66678061842515,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",204,"PI 320937 LSP AGL","8",83.2617707196823,82.2157332251464,1.04603749453587,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",204,"PI 320937 LSP AGL","8",76.7459519632268,75.8563533176117,0.889598645615152,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",204,"PI 320937 LSP AGL","8",86.5738405342094,85.4434920708885,1.13034846332084,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",204,"PI 320937 LSP AGL","8",123.756174544382,121.459263404458,2.29691113992357,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",204,"PI 320937 LSP AGL","8",114.381640712541,112.416769465808,1.96487124673334,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",204,"PI 320937 LSP AGL","8",135.743044478134,132.984591508872,2.75845296926184,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",205,"CN 105866 AGL","7",48.3055603071212,47.8243012767571,0.481259030364093,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",205,"CN 105866 AGL","7",51.1538315428488,50.6144626033835,0.53936893946527,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",205,"CN 105866 AGL","7",63.177514651932,62.3568236792622,0.820690972669752,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",205,"CN 105866 AGL","7",102.710692407827,100.559050691142,2.15164171668567,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",205,"CN 105866 AGL","7",93.6019591156164,91.8116991586518,1.7902599569646,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",205,"CN 105866 AGL","7",104.247031721885,102.031234700379,2.21579702150557,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",205,"CN 105866 AGL","7",125.625969567541,122.422117551793,3.20385201574788,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",205,"CN 105866 AGL","7",113.343487506753,110.728973460835,2.61451404591784,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",205,"CN 105866 AGL","7",139.109369060881,135.191596574438,3.91777248644343,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",206,"PI 320941 LSP AGL","6",45.258280899963,44.7803117210253,0.477969178937748,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",206,"PI 320941 LSP AGL","6",48.0564671500399,47.5179196843222,0.538547465717684,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",206,"PI 320941 LSP AGL","6",60.2557403520229,59.4114663328213,0.844274019201599,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",206,"PI 320941 LSP AGL","6",103.62871407922,101.15648580382,2.47222827540025,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",206,"PI 320941 LSP AGL","6",93.3601765702966,91.3488641170608,2.01131245323582,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",206,"PI 320941 LSP AGL","6",105.267030559482,102.716976849388,2.55005371009334,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",206,"PI 320941 LSP AGL","6",129.363016937221,125.53315339321,3.82986354401085,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",206,"PI 320941 LSP AGL","6",114.867175480362,111.837486367658,3.02968911270374,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",206,"PI 320941 LSP AGL","6",145.733801070248,140.891413508006,4.84238756224269,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",207,"PI 320945 LSP AGL","6",46.734779651916,46.2455744548306,0.489205197085447,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",207,"PI 320945 LSP AGL","6",49.2601232795974,48.7169278936181,0.543195385979345,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",207,"PI 320945 LSP AGL","6",61.5410730379414,60.6955938655149,0.845479172426515,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",207,"PI 320945 LSP AGL","6",108.517631263949,105.916018606993,2.60161265695623,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",207,"PI 320945 LSP AGL","6",98.5268006922581,96.3774344368929,2.14936625536519,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",207,"PI 320945 LSP AGL","6",109.136395464967,106.50538924971,2.63100621525706,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",207,"PI 320945 LSP AGL","6",124.158262406179,120.764392345881,3.39387006029858,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",207,"PI 320945 LSP AGL","6",111.32320434205,108.587026487822,2.73617785422876,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",207,"PI 320945 LSP AGL","6",137.758042291819,133.592423954841,4.16561833697853,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",208,"PI 320946 LSP AGL","5",43.1875495748433,42.7322268031984,0.455322771644823,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",208,"PI 320946 LSP AGL","5",45.469925811304,44.9654866138002,0.504439197503856,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",208,"PI 320946 LSP AGL","5",56.8988778984781,56.1111823258375,0.787695572640636,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",208,"PI 320946 LSP AGL","5",101.84643527175,99.3500074180259,2.49642785372413,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",208,"PI 320946 LSP AGL","5",92.448642701429,90.3870074564023,2.06163524502676,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",208,"PI 320946 LSP AGL","5",102.207440135658,99.6935016618528,2.51393847380496,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",208,"PI 320946 LSP AGL","5",114.698249684638,111.541793984249,3.15645570038929,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",208,"PI 320946 LSP AGL","5",102.786954740186,100.244781996907,2.54217274327851,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",208,"PI 320946 LSP AGL","5",127.208387307405,123.337451234419,3.87093607298631,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",209,"PI 320952 LSP AGL","8",54.9584985039384,54.4933609874308,0.465137516507603,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",209,"PI 320952 LSP AGL","8",58.6651513772124,58.1354584025976,0.529692974614868,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",209,"PI 320952 LSP AGL","8",69.9874462754504,69.2348744212395,0.752571854210927,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",209,"PI 320952 LSP AGL","8",95.0541098830085,93.6712438712772,1.38286601173129,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",209,"PI 320952 LSP AGL","8",87.6878693315854,86.5097012688988,1.17816806268657,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",209,"PI 320952 LSP AGL","8",97.8490631500618,96.3843050503422,1.46475809971956,"P + 0.1"
