"Plot","Entry","Name","Rep","Expt","Location","Year","PlantingDate","DTE","DTF","DTF2","DTS","DTM","ExptShort","DTF2_scaled","RDTF","VEG","REP","T_mean","P_mean","Predicted_DTF"
5639,9,"CDC Impower AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,13,58,58,77,NA,"Su17",4.36,0.017241,45,NA,15.7,16.1,50.7744674612102
5836,9,"CDC Impower AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,11,55,55,78,NA,"Su17",3.88,0.018182,44,NA,15.7,16.1,50.7744674612102
1126,9,"CDC Impower AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,135,135,158,184,"It16",3.52631578947368,0.007407,111,49,10.6,10.9,138.150826981394
1743,9,"CDC Impower AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,135,135,156,179,"It16",3.52631578947368,0.007407,111,44,10.6,10.9,138.150826981394
1921,9,"CDC Impower AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-30,23,134,134,155,183,"It16",3.45614035087719,0.007463,111,49,10.6,10.9,138.150826981394
784,9,"CDC Impower AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,18,138,138,162,177,"It17",3.94736842105263,0.007246,120,39,11.2,10.8,137.370335574499
254,9,"CDC Impower AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,146,146,NA,NA,"It17",4.50877192982456,0.006849,127,NA,11.2,10.8,137.370335574499
450,9,"CDC Impower AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,146,146,NA,NA,"It17",4.50877192982456,0.006849,127,NA,11.2,10.8,137.370335574499
1254,9,"CDC Impower AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,49,49,NA,102,"Ro16",3.5,0.020408,41,53,17.2,16.1,51.6603849403927
1529,9,"CDC Impower AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,48,48,74,102,"Ro16",3.25,0.020833,40,54,17.2,16.1,51.6603849403927
2005,9,"CDC Impower AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,48,48,70,98,"Ro16",3.25,0.020833,40,50,17.2,16.1,51.6603849403927
6280,9,"CDC Impower AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,8,49,49,72,82,"Ro17",3.78260869565217,0.020408,41,33,17.5,16.4,49.9387308482296
6674,9,"CDC Impower AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,49,49,70,NA,"Ro17",3.78260869565217,0.020408,40,NA,17.5,16.4,49.9387308482296
7034,9,"CDC Impower AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,48,48,71,NA,"Ro17",3.60869565217391,0.020833,39,NA,17.5,16.4,49.9387308482296
3322,9,"CDC Impower AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,17,106,106,129,143,"Ne16",3.14736842105263,0.009434,89,37,19.2,11,83.668773347511
2041,9,"CDC Impower AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,26,127,127,149,159,"Ne17",4.08256880733945,0.007874,101,32,19.4,10.8,85.3791644845544
2507,9,"CDC Impower AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,19,124,124,142,153,"Ne17",3.97247706422018,0.008065,105,29,19.4,10.8,85.3791644845544
2651,9,"CDC Impower AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,19,119,119,140,150,"Ne17",3.78899082568807,0.008403,100,31,19.4,10.8,85.3791644845544
3606,9,"CDC Impower AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,25,122,122,NA,NA,"Ne16",3.82105263157895,0.008197,97,NA,19.2,11,83.668773347511
3939,9,"CDC Impower AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,30,126,126,NA,NA,"Ne16",3.98947368421053,0.007937,96,NA,19.2,11,83.668773347511
4213,9,"CDC Impower AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,118,118,127,156,"Sp16",3.6,0.008475,93,38,12.5,10.9,126.53928310065
4478,9,"CDC Impower AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,118,118,127,156,"Sp16",3.6,0.008475,93,38,12.5,10.9,126.53928310065
4774,9,"CDC Impower AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,114,114,127,147,"Sp16",3.2,0.008772,89,33,12.5,10.9,126.53928310065
2254,9,"CDC Impower AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,130,130,138,154,"Sp17",4.18367346938776,0.007692,109,24,11.7,11.1,125.456505298733
2526,9,"CDC Impower AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,128,128,134,154,"Sp17",4.02040816326531,0.007812,107,26,11.7,11.1,125.456505298733
2889,9,"CDC Impower AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,130,130,138,154,"Sp17",4.18367346938776,0.007692,109,24,11.7,11.1,125.456505298733
1593,9,"CDC Impower AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,4,70,70,NA,NA,"In17",3.72340425531915,0.014286,66,NA,20.6,10.7,99.8732472393344
5314,9,"CDC Impower AGL","1","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,NA,86,NA,NA,"In16",5,0.011628,NA,NA,17.6,10.9,105.78696853577
5589,9,"CDC Impower AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,NA,86,NA,NA,"In16",5,0.011628,NA,NA,17.6,10.9,105.78696853577
5826,9,"CDC Impower AGL","3","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,NA,86,NA,NA,"In16",5,0.011628,NA,NA,17.6,10.9,105.78696853577
2270,9,"CDC Impower AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,128,128,142,165,"Mo16",4.07246376811594,0.007812,118,37,12,10.8,130.567178509818
2605,9,"CDC Impower AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,129,129,144,163,"Mo16",4.1304347826087,0.007752,119,34,12,10.8,130.567178509818
2754,9,"CDC Impower AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,128,128,142,163,"Mo16",4.07246376811594,0.007812,118,35,12,10.8,130.567178509818
1182,9,"CDC Impower AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,122,122,140,166,"Mo17",3.6865671641791,0.008197,110,44,11.8,11.5,112.136679040599
1415,9,"CDC Impower AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,122,122,141,166,"Mo17",3.6865671641791,0.008197,110,44,11.8,11.5,112.136679040599
1761,9,"CDC Impower AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,12,123,123,140,166,"Mo17",3.74626865671642,0.00813,111,43,11.8,11.5,112.136679040599
414,9,"CDC Impower AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,84,84,NA,NA,"Ba16",3.83333333333333,0.011905,78,NA,18.6,10.8,102.49704042852
603,9,"CDC Impower AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,7,83,83,NA,NA,"Ba16",3.77777777777778,0.012048,76,NA,18.6,10.8,102.49704042852
842,9,"CDC Impower AGL","3","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,85,85,NA,NA,"Ba16",3.88888888888889,0.011765,80,NA,18.6,10.8,102.49704042852
117,9,"CDC Impower AGL","1","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,5,95,95,NA,NA,"Ba17",4.27868852459016,0.010526,90,NA,21.7,11,89.2288517954598
563,9,"CDC Impower AGL","2","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,84,84,NA,NA,"Ba17",3.55737704918033,0.011905,78,NA,21.7,11,89.2288517954598
939,9,"CDC Impower AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,5,84,84,NA,NA,"Ba17",3.55737704918033,0.011905,79,NA,21.7,11,89.2288517954598
2116,9,"CDC Impower AGL","1","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,60,60,74,99,"Us18",2.86666666666667,0.016667,42,39,15.8,14.3,63.8516359362492
2472,9,"CDC Impower AGL","2","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,62,62,83,99,"Us18",3.13333333333333,0.016129,44,37,15.8,14.3,63.8516359362492
2654,9,"CDC Impower AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,61,61,85,96,"Us18",3,0.016393,43,35,15.8,14.3,63.8516359362492
5312,10,"CDC KR-1 AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,50,50,72,95,"Su18",3.36363636363636,0.02,39,45,17.6,16.1,51.2468902838974
5400,10,"CDC KR-1 AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,49,49,73,95,"Su18",3.18181818181818,0.020408,38,46,17.6,16.1,51.2468902838974
5687,10,"CDC KR-1 AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,50,50,70,92,"Su18",3.36363636363636,0.02,39,42,17.6,16.1,51.2468902838974
193,10,"CDC KR-1 AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,56,56,77,105,"Su16",3.8,0.017857,43,49,16.7,15.9,53.5331686276515
702,10,"CDC KR-1 AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,56,56,73,105,"Su16",3.8,0.017857,43,49,16.7,15.9,53.5331686276515
861,10,"CDC KR-1 AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,11,55,55,71,103,"Su16",3.6,0.018182,44,48,16.7,15.9,53.5331686276515
5711,10,"CDC KR-1 AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,58,58,74,90,"Su17",4.36,0.017241,43,32,15.7,16.1,54.3431785866848
5796,10,"CDC KR-1 AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,11,55,55,73,83,"Su17",3.88,0.018182,44,28,15.7,16.1,54.3431785866848
5292,10,"CDC KR-1 AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,58,58,77,NA,"Su17",4.36,0.017241,43,NA,15.7,16.1,54.3431785866848
1408,10,"CDC KR-1 AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,133,133,150,175,"It16",3.3859649122807,0.007519,109,42,10.6,10.9,135.443383297004
1625,10,"CDC KR-1 AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,133,133,156,184,"It16",3.3859649122807,0.007519,109,51,10.6,10.9,135.443383297004
1774,10,"CDC KR-1 AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,126,126,146,175,"It16",2.89473684210526,0.007937,102,49,10.6,10.9,135.443383297004
323,10,"CDC KR-1 AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,133,133,151,170,"It17",3.59649122807018,0.007519,114,37,11.2,10.8,131.746510602798
380,10,"CDC KR-1 AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,133,133,161,174,"It17",3.59649122807018,0.007519,114,41,11.2,10.8,131.746510602798
815,10,"CDC KR-1 AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,22,138,138,159,173,"It17",3.94736842105263,0.007246,116,35,11.2,10.8,131.746510602798
1161,10,"CDC KR-1 AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,50,50,70,98,"Ro16",3.75,0.02,42,48,17.2,16.1,53.3047141106587
1644,10,"CDC KR-1 AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,49,49,73,98,"Ro16",3.5,0.020408,41,49,17.2,16.1,53.3047141106587
2003,10,"CDC KR-1 AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,52,52,71,98,"Ro16",4.25,0.019231,44,46,17.2,16.1,53.3047141106587
6297,10,"CDC KR-1 AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,49,49,70,NA,"Ro17",3.78260869565217,0.020408,40,NA,17.5,16.4,51.6384432736378
6444,10,"CDC KR-1 AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,49,49,65,NA,"Ro17",3.78260869565217,0.020408,40,NA,17.5,16.4,51.6384432736378
6754,10,"CDC KR-1 AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,10,51,51,67,NA,"Ro17",4.1304347826087,0.019608,41,NA,17.5,16.4,51.6384432736378
2215,10,"CDC KR-1 AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,25,125,125,151,159,"Ne17",4.00917431192661,0.008,100,34,19.4,10.8,69.5763410677364
2626,10,"CDC KR-1 AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,25,121,121,144,153,"Ne17",3.86238532110092,0.008264,96,32,19.4,10.8,69.5763410677364
2670,10,"CDC KR-1 AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,22,119,119,142,150,"Ne17",3.78899082568807,0.008403,97,31,19.4,10.8,69.5763410677364
3208,10,"CDC KR-1 AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,20,123,123,NA,NA,"Ne16",3.86315789473684,0.00813,103,NA,19.2,11,69.1649545663907
3503,10,"CDC KR-1 AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,26,111,111,144,NA,"Ne16",3.35789473684211,0.009009,85,NA,19.2,11,69.1649545663907
3756,10,"CDC KR-1 AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,29,128,128,143,NA,"Ne16",4.07368421052632,0.007812,99,NA,19.2,11,69.1649545663907
4335,10,"CDC KR-1 AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,112,112,127,156,"Sp16",3,0.008929,87,44,12.5,10.9,117.219550160612
4568,10,"CDC KR-1 AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,114,114,127,143,"Sp16",3.2,0.008772,89,29,12.5,10.9,117.219550160612
4881,10,"CDC KR-1 AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,109,109,119,147,"Sp16",2.7,0.009174,84,38,12.5,10.9,117.219550160612
2207,10,"CDC KR-1 AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,124,124,138,154,"Sp17",3.69387755102041,0.008065,103,30,11.7,11.1,119.642147357571
2490,10,"CDC KR-1 AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,126,126,133,154,"Sp17",3.85714285714286,0.007937,105,28,11.7,11.1,119.642147357571
2733,10,"CDC KR-1 AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,126,126,133,154,"Sp17",3.85714285714286,0.007937,105,28,11.7,11.1,119.642147357571
5252,10,"CDC KR-1 AGL","1","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,53,53,NA,NA,"In16",2.55555555555556,0.018868,47,NA,17.6,10.9,98.0226988612587
5665,10,"CDC KR-1 AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,8,77,77,NA,NA,"In16",4.33333333333333,0.012987,69,NA,17.6,10.9,98.0226988612587
5961,10,"CDC KR-1 AGL","3","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,75,75,NA,NA,"In16",4.18518518518519,0.013333,69,NA,17.6,10.9,98.0226988612587
1120,10,"CDC KR-1 AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,55,55,NA,NA,"In17",2.4468085106383,0.018182,47,NA,20.6,10.7,90.726694785907
1339,10,"CDC KR-1 AGL","2","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,5,55,55,NA,NA,"In17",2.4468085106383,0.018182,50,NA,20.6,10.7,90.726694785907
1720,10,"CDC KR-1 AGL","3","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,8,65,65,NA,NA,"In17",3.29787234042553,0.015385,57,NA,20.6,10.7,90.726694785907
2208,10,"CDC KR-1 AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,119,119,142,157,"Mo16",3.55072463768116,0.008403,109,38,12,10.8,123.122859784375
2654,10,"CDC KR-1 AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,119,119,139,157,"Mo16",3.55072463768116,0.008403,109,38,12,10.8,123.122859784375
2991,10,"CDC KR-1 AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,10,119,119,139,157,"Mo16",3.55072463768116,0.008403,109,38,12,10.8,123.122859784375
1258,10,"CDC KR-1 AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,16,117,117,133,164,"Mo17",3.38805970149254,0.008547,101,47,11.8,11.5,110.437971850785
1643,10,"CDC KR-1 AGL","2","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,15,118,118,133,166,"Mo17",3.44776119402985,0.008475,103,48,11.8,11.5,110.437971850785
1947,10,"CDC KR-1 AGL","3","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,15,117,117,134,165,"Mo17",3.38805970149254,0.008547,102,48,11.8,11.5,110.437971850785
208,10,"CDC KR-1 AGL","1","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,7,72,72,86,104,"Ba17",2.77049180327869,0.013889,65,32,21.7,11,71.5773092689742
501,10,"CDC KR-1 AGL","2","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,6,80,80,104,112,"Ba17",3.29508196721311,0.0125,74,32,21.7,11,71.5773092689742
731,10,"CDC KR-1 AGL","3","Jessore, Bangladesh 2017","Jessore, Bangladesh","2017",2017-12-03,5,73,73,102,113,"Ba17",2.83606557377049,0.013699,68,40,21.7,11,71.5773092689742
271,10,"CDC KR-1 AGL","1","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,5,73,73,NA,NA,"Ba16",3.22222222222222,0.013699,68,NA,18.6,10.8,84.3262306481696
491,10,"CDC KR-1 AGL","2","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,74,74,NA,NA,"Ba16",3.27777777777778,0.013514,68,NA,18.6,10.8,84.3262306481696
1032,10,"CDC KR-1 AGL","3","Jessore, Bangladesh 2016","Jessore, Bangladesh","2016",2016-11-15,6,72,72,NA,NA,"Ba16",3.16666666666667,0.013889,66,NA,18.6,10.8,84.3262306481696
2056,10,"CDC KR-1 AGL","1","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,33,66,66,84,96,"Us18",3.66666666666667,0.015152,33,30,15.8,14.3,63.8687218646052
2416,10,"CDC KR-1 AGL","2","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,66,66,79,99,"Us18",3.66666666666667,0.015152,48,33,15.8,14.3,63.8687218646052
2705,10,"CDC KR-1 AGL","3","Central Ferry, USA 2018","Central Ferry, USA","2018",2018-03-29,18,70,70,85,99,"Us18",4.2,0.014286,52,29,15.8,14.3,63.8687218646052
5162,11,"CDC LeMay AGL","1","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,11,47,47,69,88,"Su18",2.81818181818182,0.021277,36,41,17.6,16.1,50.2048460591054
5597,11,"CDC LeMay AGL","2","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,13,47,47,68,90,"Su18",2.81818181818182,0.021277,34,43,17.6,16.1,50.2048460591054
5787,11,"CDC LeMay AGL","3","Sutherland, Canada 2018","Sutherland, Canada","2018",2018-05-09,12,50,50,71,90,"Su18",3.36363636363636,0.02,38,40,17.6,16.1,50.2048460591054
244,11,"CDC LeMay AGL","1","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,54,54,70,95,"Su16",3.4,0.018519,41,41,16.7,15.9,52.036437115624
1042,11,"CDC LeMay AGL","3","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,13,53,53,77,104,"Su16",3.2,0.018868,40,51,16.7,15.9,52.036437115624
727,11,"CDC LeMay AGL","2","Sutherland, Canada 2016","Sutherland, Canada","2016",2016-04-27,17,54,54,76,104,"Su16",3.4,0.018519,37,50,16.7,15.9,52.036437115624
5415,11,"CDC LeMay AGL","1","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,15,56,56,74,89,"Su17",4.04,0.017857,41,33,15.7,16.1,51.9275360059426
5667,11,"CDC LeMay AGL","2","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,12,55,55,73,90,"Su17",3.88,0.018182,43,35,15.7,16.1,51.9275360059426
5906,11,"CDC LeMay AGL","3","Sutherland, Canada 2017","Sutherland, Canada","2017",2017-05-04,11,56,56,73,89,"Su17",4.04,0.017857,45,33,15.7,16.1,51.9275360059426
1355,11,"CDC LeMay AGL","1","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,24,128,128,145,175,"It16",3.03508771929825,0.007812,104,47,10.6,10.9,136.829123187797
1480,11,"CDC LeMay AGL","2","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,31,133,133,158,175,"It16",3.3859649122807,0.007519,102,42,10.6,10.9,136.829123187797
1751,11,"CDC LeMay AGL","3","Metaponto, Italy 2016","Metaponto, Italy","2016",2016-11-29,31,128,128,152,175,"It16",3.03508771929825,0.007812,97,47,10.6,10.9,136.829123187797
261,11,"CDC LeMay AGL","1","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,139,139,153,170,"It17",4.01754385964912,0.007194,120,31,11.2,10.8,136.30715079023
473,11,"CDC LeMay AGL","2","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-28,19,144,144,153,174,"It17",4.36842105263158,0.006944,125,30,11.2,10.8,136.30715079023
788,11,"CDC LeMay AGL","3","Metaponto, Italy 2017","Metaponto, Italy","2017",2017-11-29,18,143,143,152,173,"It17",4.29824561403509,0.006993,125,30,11.2,10.8,136.30715079023
1191,11,"CDC LeMay AGL","1","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,8,51,51,72,96,"Ro16",4,0.019608,43,45,17.2,16.1,51.6063678215666
1546,11,"CDC LeMay AGL","2","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,9,49,49,69,96,"Ro16",3.5,0.020408,40,47,17.2,16.1,51.6063678215666
1770,11,"CDC LeMay AGL","3","Rosthern, Canada 2016","Rosthern, Canada","2016",2016-05-06,10,49,49,69,97,"Ro16",3.5,0.020408,39,48,17.2,16.1,51.6063678215666
6344,11,"CDC LeMay AGL","1","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,49,49,62,NA,"Ro17",3.78260869565217,0.020408,40,NA,17.5,16.4,49.8955499989109
6526,11,"CDC LeMay AGL","2","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,49,49,70,NA,"Ro17",3.78260869565217,0.020408,40,NA,17.5,16.4,49.8955499989109
7043,11,"CDC LeMay AGL","3","Rosthern, Canada 2017","Rosthern, Canada","2017",2017-05-19,9,48,48,65,NA,"Ro17",3.60869565217391,0.020833,39,NA,17.5,16.4,49.8955499989109
3957,11,"CDC LeMay AGL","3","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-16,18,109,109,131,NA,"Ne16",3.27368421052632,0.009174,91,NA,19.2,11,84.2017140273324
2214,11,"CDC LeMay AGL","1","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-03,16,125,125,145,154,"Ne17",4.00917431192661,0.008,109,29,19.4,10.8,85.9516003512229
2386,11,"CDC LeMay AGL","2","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-04,9,128,128,144,153,"Ne17",4.11926605504587,0.007812,119,25,19.4,10.8,85.9516003512229
2916,11,"CDC LeMay AGL","3","Bardiya, Nepal 2017","Bardiya, Nepal","2017",2017-11-05,11,127,127,146,156,"Ne17",4.08256880733945,0.007874,116,29,19.4,10.8,85.9516003512229
3414,11,"CDC LeMay AGL","1","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-14,27,128,128,NA,NA,"Ne16",4.07368421052632,0.007812,101,NA,19.2,11,84.2017140273324
3541,11,"CDC LeMay AGL","2","Bardiya, Nepal 2016","Bardiya, Nepal","2016",2016-11-15,28,114,114,146,NA,"Ne16",3.48421052631579,0.008772,86,NA,19.2,11,84.2017140273324
4229,11,"CDC LeMay AGL","1","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,118,118,127,156,"Sp16",3.6,0.008475,93,38,12.5,10.9,125.160638002771
4745,11,"CDC LeMay AGL","2","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,114,114,127,156,"Sp16",3.2,0.008772,89,42,12.5,10.9,125.160638002771
4899,11,"CDC LeMay AGL","3","Cordoba, Spain 2016","Cordoba, Spain","2016",2016-12-13,25,119,119,127,156,"Sp16",3.7,0.008403,94,37,12.5,10.9,125.160638002771
2090,11,"CDC LeMay AGL","1","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,126,126,137,154,"Sp17",3.85714285714286,0.007937,105,28,11.7,11.1,123.740490645052
2556,11,"CDC LeMay AGL","2","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,130,130,134,154,"Sp17",4.18367346938776,0.007692,109,24,11.7,11.1,123.740490645052
2759,11,"CDC LeMay AGL","3","Cordoba, Spain 2017","Cordoba, Spain","2017",2017-12-14,21,130,130,137,154,"Sp17",4.18367346938776,0.007692,109,24,11.7,11.1,123.740490645052
5319,11,"CDC LeMay AGL","1","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,6,76,76,NA,NA,"In16",4.25925925925926,0.013158,70,NA,17.6,10.9,105.943523688952
5549,11,"CDC LeMay AGL","2","Bhopal, India 2016","Bhopal, India","2016",2016-12-04,7,86,86,NA,NA,"In16",5,0.011628,79,NA,17.6,10.9,105.943523688952
1129,11,"CDC LeMay AGL","1","Bhopal, India 2017","Bhopal, India","2017",2017-11-09,5,76,76,NA,NA,"In17",4.23404255319149,0.013158,71,NA,20.6,10.7,100.480445243127
2299,11,"CDC LeMay AGL","1","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,8,128,128,142,155,"Mo16",4.07246376811594,0.007812,120,27,12,10.8,130.090960451856
2504,11,"CDC LeMay AGL","2","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,8,126,126,142,155,"Mo16",3.95652173913043,0.007937,118,29,12,10.8,130.090960451856
2820,11,"CDC LeMay AGL","3","Marchouch, Morocco 2016","Marchouch, Morocco","2016",2016-11-21,9,128,128,143,155,"Mo16",4.07246376811594,0.007812,119,27,12,10.8,130.090960451856
1019,11,"CDC LeMay AGL","1","Marchouch, Morocco 2017","Marchouch, Morocco","2017",2017-12-21,13,120,120,146,166,"Mo17",3.56716417910448,0.008333,107,46,11.8,11.5,111.747045170828
