"Expt","DTF","RDTF","T_mean","P_mean","Predicted_DTF"
"Jessore, Bangladesh 2016",92,0.01087,18.6,10.8,106.247493402909
"Jessore, Bangladesh 2017",93.6666666666667,0.0107106666666667,21.7,11,93.3648699116146
"Bardiya, Nepal 2016",117.666666666667,0.00850733333333333,19.2,11,99.639242590258
"Bardiya, Nepal 2017",122.333333333333,0.008176,19.4,10.8,103.865736818684
"Cordoba, Spain 2016",117.333333333333,0.008526,12.5,10.9,125.039416120535
"Cordoba, Spain 2017",121.333333333333,0.008244,11.7,11.1,121.300339640951
"Marchouch, Morocco 2016",128.666666666667,0.007772,12,10.8,131.037357312534
"Marchouch, Morocco 2017",118.666666666667,0.00842766666666667,11.8,11.5,108.746755077404
"Metaponto, Italy 2016",134.333333333333,0.00744433333333333,10.6,10.9,133.602527659418
"Metaponto, Italy 2017",139.666666666667,0.00716066666666667,11.2,10.8,134.851141630184
"Rosthern, Canada 2016",47,0.0213226666666667,17.2,16.1,48.0779023534035
"Rosthern, Canada 2017",46.3333333333333,0.021585,17.5,16.4,46.3284688441047
"Sutherland, Canada 2016",49,0.0204136666666667,16.7,15.9,49.6537854746781
"Sutherland, Canada 2017",49.5,0.0202205,15.7,16.1,49.7091255396636
"Sutherland, Canada 2018",45.6666666666667,0.0219143333333333,17.6,16.1,47.6608336238577
"Central Ferry, USA 2018",61,0.016393,15.8,14.3,61.4664170922619
"Bhopal, India 2016",NA,0.011628,17.6,10.9,102.735466986769
"Bhopal, India 2017",80,0.0125,20.6,10.7,93.7539381290968
"Jessore, Bangladesh 2016",84.3333333333333,0.0118583333333333,18.6,10.8,100.276135548631
"Jessore, Bangladesh 2017",84.6666666666667,0.0118156666666667,21.7,11,84.6333963381951
"Bardiya, Nepal 2016",116,0.00863633333333333,19.2,11,93.6497030120539
"Bardiya, Nepal 2017",123,0.00814833333333333,19.4,10.8,96.7446688866461
"Cordoba, Spain 2016",123.333333333333,0.008114,12.5,10.9,134.896671113708
"Cordoba, Spain 2017",133.666666666667,0.00748166666666667,11.7,11.1,133.660057919359
"Marchouch, Morocco 2016",130,0.007692,12,10.8,143.487230306003
"Marchouch, Morocco 2017",130.333333333333,0.00767266666666667,11.8,11.5,119.155581444174
"Metaponto, Italy 2016",145,0.006897,10.6,10.9,152.706179800782
"Metaponto, Italy 2017",143.666666666667,0.00696166666666667,11.2,10.8,151.395024052256
"Rosthern, Canada 2016",49,0.020408,17.2,16.1,50.0628467188504
"Rosthern, Canada 2017",48.3333333333333,0.0206913333333333,17.5,16.4,48.3294132809228
"Sutherland, Canada 2016",53.6666666666667,0.0186353333333333,16.7,15.9,51.4431480021544
"Sutherland, Canada 2017",54.5,0.0183625,15.7,16.1,50.8046506565833
"Sutherland, Canada 2018",47,0.021277,17.6,16.1,49.8686766694822
"Central Ferry, USA 2018",59.3333333333333,0.016855,15.8,14.3,63.4758423517549
"Bhopal, India 2016",NA,0.011628,17.6,10.9,115.667931573287
"Bhopal, India 2017",NA,0.011765,20.6,10.7,113.765513945653
"Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,116.002474199842
"Jessore, Bangladesh 2017",NA,0.009662,21.7,11,103.498240529911
"Bardiya, Nepal 2016",130,0.00770533333333333,19.2,11,108.981045664523
"Bardiya, Nepal 2017",130,0.00769333333333333,19.4,10.8,113.946409629729
"Cordoba, Spain 2016",118.666666666667,0.008427,12.5,10.9,130.653883426986
"Cordoba, Spain 2017",126,0.007937,11.7,11.1,125.992188484314
"Marchouch, Morocco 2016",130,0.007692,12,10.8,136.291369886994
"Marchouch, Morocco 2017",122.666666666667,0.00815233333333333,11.8,11.5,113.199992371642
"Metaponto, Italy 2016",144,0.006945,10.6,10.9,137.280047881477
"Metaponto, Italy 2017",140.666666666667,0.00711,11.2,10.8,139.243337807473
"Rosthern, Canada 2016",48.6666666666667,0.0205496666666667,17.2,16.1,45.5716935788582
"Rosthern, Canada 2017",44,0.0227513333333333,17.5,16.4,43.9534679286196
"Sutherland, Canada 2016",53.6666666666667,0.0186613333333333,16.7,15.9,46.8176638169834
"Sutherland, Canada 2017",51,0.019644,15.7,16.1,46.0479964506431
"Sutherland, Canada 2018",47,0.021283,17.6,16.1,45.4463390302094
"Central Ferry, USA 2018",54,0.018519,15.8,14.3,58.2864404403377
"Bhopal, India 2016",NA,0.011628,17.6,10.9,113.798803715032
"Bhopal, India 2017",NA,0.011765,20.6,10.7,114.507405866563
"Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,115.146471770697
"Jessore, Bangladesh 2017",NA,0.009662,21.7,11,103.498240529911
"Bardiya, Nepal 2016",133,0.007526,19.2,11,107.715569620156
"Bardiya, Nepal 2017",131.333333333333,0.007615,19.4,10.8,113.563527843009
"Cordoba, Spain 2016",113.333333333333,0.00882433333333333,12.5,10.9,124.754780485372
"Cordoba, Spain 2017",119,0.008403,11.7,11.1,119.00511722004
"Marchouch, Morocco 2016",125.666666666667,0.007958,12,10.8,130.108336680745
"Marchouch, Morocco 2017",109.333333333333,0.00915066666666667,11.8,11.5,105.990721664277
"Metaponto, Italy 2016",133.333333333333,0.00750033333333333,10.6,10.9,129.395840083936
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,132.190337309049
"Rosthern, Canada 2016",43,0.0232643333333333,17.2,16.1,39.6794005155004
"Rosthern, Canada 2017",38.3333333333333,0.026091,17.5,16.4,38.3273925874823
"Sutherland, Canada 2016",44,0.022727,16.7,15.9,40.9105208823521
"Sutherland, Canada 2017",42.3333333333333,0.0236673333333333,15.7,16.1,41.028452044593
"Sutherland, Canada 2018",40.6666666666667,0.0246033333333333,17.6,16.1,39.3345063535359
"Central Ferry, USA 2018",50.6666666666667,0.0197386666666667,15.8,14.3,49.7786528437308
"Bhopal, India 2016",55,0.018236,17.6,10.9,77.6022273200684
"Bhopal, India 2017",66,0.0153276666666667,20.6,10.7,71.116810445119
"Jessore, Bangladesh 2016",64.6666666666667,0.015465,18.6,10.8,75.7714710936363
"Jessore, Bangladesh 2017",65,0.0153923333333333,21.7,11,64.9674080169782
"Bardiya, Nepal 2016",96.3333333333333,0.0103853333333333,19.2,11,71.3713356997619
"Bardiya, Nepal 2017",104.333333333333,0.009588,19.4,10.8,73.316291636244
"Cordoba, Spain 2016",97,0.010309,12.5,10.9,99.3169816579442
"Cordoba, Spain 2017",99,0.010109,11.7,11.1,98.9217528934613
"Marchouch, Morocco 2016",101,0.009901,12,10.8,104.696045572911
"Marchouch, Morocco 2017",89.3333333333333,0.0111953333333333,11.8,11.5,89.8584894822578
"Metaponto, Italy 2016",114,0.008772,10.6,10.9,110.875428207539
"Metaponto, Italy 2017",120,0.00833333333333333,11.2,10.8,109.775446858938
"Rosthern, Canada 2016",44,0.022727,17.2,16.1,46.6524429828653
"Rosthern, Canada 2017",45,0.0222436666666667,17.5,16.4,44.9566168647256
"Sutherland, Canada 2016",48.3333333333333,0.0206976666666667,16.7,15.9,48.1699740195602
"Sutherland, Canada 2017",48.6666666666667,0.0205553333333333,15.7,16.1,48.1837409532734
"Sutherland, Canada 2018",43.3333333333333,0.0230796666666667,17.6,16.1,46.26039675724
"Central Ferry, USA 2018",58.5,0.017125,15.8,14.3,59.64668700188
"Bhopal, India 2016",NA,0.011628,17.6,10.9,100.36898809571
"Bhopal, India 2017",81,0.012346,20.6,10.7,91.9332591534004
"Jessore, Bangladesh 2016",85.6666666666667,0.0116736666666667,18.6,10.8,98.1039013328893
"Jessore, Bangladesh 2017",83,0.0120493333333333,21.7,11,82.9921434104239
"Bardiya, Nepal 2016",113.333333333333,0.008857,19.2,11,91.6256582373551
"Bardiya, Nepal 2017",123.333333333333,0.00810966666666667,19.4,10.8,94.7275614059454
"Cordoba, Spain 2016",117,0.00855,12.5,10.9,130.768481310797
"Cordoba, Spain 2017",129.333333333333,0.007732,11.7,11.1,129.332643559234
"Marchouch, Morocco 2016",128,0.007812,12,10.8,138.967552010318
"Marchouch, Morocco 2017",120.666666666667,0.00828766666666667,11.8,11.5,115.289198982136
"Metaponto, Italy 2016",143.666666666667,0.00696133333333333,10.6,10.9,147.400681958783
"Metaponto, Italy 2017",143,0.00699433333333333,11.2,10.8,146.356972011738
"Rosthern, Canada 2016",45.6666666666667,0.0219273333333333,17.2,16.1,42.8235998732908
"Rosthern, Canada 2017",41.3333333333333,0.0242423333333333,17.5,16.4,41.2501546880801
"Sutherland, Canada 2016",47,0.021277,16.7,15.9,44.1925226878457
"Sutherland, Canada 2017",46.6666666666667,0.021437,15.7,16.1,44.045198495466
"Sutherland, Canada 2018",42.6666666666667,0.0234406666666667,17.6,16.1,42.5092005285612
"Central Ferry, USA 2018",56,0.0179056666666667,15.8,14.3,55.0055649247068
"Bhopal, India 2016",NA,0.011628,17.6,10.9,96.8022974411926
"Bhopal, India 2017",73.6666666666667,0.013682,20.6,10.7,89.942685458947
"Jessore, Bangladesh 2016",76.6666666666667,0.013044,18.6,10.8,95.1621840328654
"Jessore, Bangladesh 2017",81,0.0123543333333333,21.7,11,80.9432587755983
"Bardiya, Nepal 2016",107.333333333333,0.00932166666666667,19.2,11,88.6925770603255
"Bardiya, Nepal 2017",121,0.00826966666666667,19.4,10.8,92.1336787801763
"Cordoba, Spain 2016",118.666666666667,0.008427,12.5,10.9,123.027094754421
"Cordoba, Spain 2017",120.666666666667,0.00829033333333333,11.7,11.1,120.622411644084
"Marchouch, Morocco 2016",128.666666666667,0.007772,12,10.8,130.570909727348
"Marchouch, Morocco 2017",119.333333333333,0.00838033333333333,11.8,11.5,106.969803410744
"Metaponto, Italy 2016",137.666666666667,0.007269,10.6,10.9,136.837804500508
"Metaponto, Italy 2017",141.333333333333,0.00707633333333333,11.2,10.8,136.738012876648
"Rosthern, Canada 2016",45,0.0222436666666667,17.2,16.1,46.8748380147587
"Rosthern, Canada 2017",45.3333333333333,0.0220683333333333,17.5,16.4,45.3137980515067
"Sutherland, Canada 2016",50.3333333333333,0.0198693333333333,16.7,15.9,48.3029372711444
"Sutherland, Canada 2017",48,0.020833,15.7,16.1,48.4742727185382
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,46.4659925694362
"Central Ferry, USA 2018",56,0.017857,15.8,14.3,58.44003223211
"Bhopal, India 2016",56.5,0.017734,17.6,10.9,89.1058694974195
"Bhopal, India 2017",66.6666666666667,0.0153073333333333,20.6,10.7,81.7372554449056
"Jessore, Bangladesh 2016",71.6666666666667,0.013958,18.6,10.8,87.0032123476102
"Jessore, Bangladesh 2017",75,0.0133446666666667,21.7,11,74.9363041414798
"Bardiya, Nepal 2016",113.666666666667,0.00884733333333333,19.2,11,82.1592237271054
"Bardiya, Nepal 2017",117.666666666667,0.00851733333333333,19.4,10.8,84.2513523838497
"Cordoba, Spain 2016",112.333333333333,0.008906,12.5,10.9,113.258996987793
"Cordoba, Spain 2017",113,0.00885,11.7,11.1,112.994350282486
"Marchouch, Morocco 2016",126,0.007937,12,10.8,119.095305117704
"Marchouch, Morocco 2017",115.666666666667,0.00864633333333333,11.8,11.5,103.208544588791
"Metaponto, Italy 2016",128,0.007812,10.6,10.9,125.981001416036
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,124.669323616024
"Rosthern, Canada 2016",48.3333333333333,0.0206976666666667,17.2,16.1,49.7528454509385
"Rosthern, Canada 2017",48,0.020833,17.5,16.4,48.0007680122882
"Sutherland, Canada 2016",53,0.018882,16.7,15.9,51.3064841571329
"Sutherland, Canada 2017",54.3333333333333,0.0184106666666667,15.7,16.1,51.277718631138
"Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,49.361408958742
"Central Ferry, USA 2018",61,0.0163963333333333,15.8,14.3,63.0641935934995
"Bhopal, India 2016",NA,0.011628,17.6,10.9,104.012415797844
"Bhopal, India 2017",71,0.014085,20.6,10.7,96.1515954982654
"Jessore, Bangladesh 2016",89,0.011237,18.6,10.8,101.95753326022
"Jessore, Bangladesh 2017",87.3333333333333,0.0114526666666667,21.7,11,87.3159089586123
"Bardiya, Nepal 2016",113.666666666667,0.00880333333333333,19.2,11,95.6343752544026
"Bardiya, Nepal 2017",122.666666666667,0.008156,19.4,10.8,98.7480602478172
"Cordoba, Spain 2016",117.333333333333,0.008526,12.5,10.9,131.890646260228
"Cordoba, Spain 2017",130.333333333333,0.00767266666666667,11.7,11.1,130.332783039361
"Marchouch, Morocco 2016",130,0.007692,12,10.8,139.312598151615
"Marchouch, Morocco 2017",127.666666666667,0.00783333333333333,11.8,11.5,117.215132098734
"Metaponto, Italy 2016",132,0.00757933333333333,10.6,10.9,146.521317835375
"Metaponto, Italy 2017",142.666666666667,0.00701166666666667,11.2,10.8,145.786927842881
"Rosthern, Canada 2016",46,0.0217603333333333,17.2,16.1,44.3183051846338
"Rosthern, Canada 2017",42.6666666666667,0.0234406666666667,17.5,16.4,42.6609027047012
"Sutherland, Canada 2016",47,0.021277,16.7,15.9,45.7698014187443
"Sutherland, Canada 2017",45.6666666666667,0.0219,15.7,16.1,45.644871822504
"Sutherland, Canada 2018",42.6666666666667,0.0234406666666667,17.6,16.1,43.9774765170768
"Central Ferry, USA 2018",57,0.0175856666666667,15.8,14.3,57.2110159344923
"Bhopal, India 2016",58.3333333333333,0.017799,17.6,10.9,101.860017530645
"Bhopal, India 2017",74,0.013514,20.6,10.7,94.0560304424157
"Jessore, Bangladesh 2016",86,0.011629,18.6,10.8,99.9391728934821
"Jessore, Bangladesh 2017",84.3333333333333,0.0118583333333333,21.7,11,84.328882642305
"Bardiya, Nepal 2016",106.5,0.0094065,19.2,11,92.8903809421578
"Bardiya, Nepal 2017",115.666666666667,0.00866,19.4,10.8,96.5639426525524
"Cordoba, Spain 2016",118.333333333333,0.008451,12.5,10.9,131.791123024185
"Cordoba, Spain 2017",129.333333333333,0.007735,11.7,11.1,129.282482223659
"Marchouch, Morocco 2016",128.666666666667,0.007772,12,10.8,140.435975859795
"Marchouch, Morocco 2017",128,0.00781333333333333,11.8,11.5,113.990236453293
"Metaponto, Italy 2016",137.666666666667,0.007277,10.6,10.9,147.99209011096
"Metaponto, Italy 2017",144.333333333333,0.00692866666666667,11.2,10.8,147.690055044728
"Rosthern, Canada 2016",50,0.0200156666666667,17.2,16.1,52.7968729588695
"Rosthern, Canada 2017",51,0.019608,17.5,16.4,50.999592003264
"Sutherland, Canada 2016",54.6666666666667,0.0182983333333333,16.7,15.9,54.3163581771908
"Sutherland, Canada 2017",58.3333333333333,0.0171746666666667,15.7,16.1,54.0068060671233
"Sutherland, Canada 2018",50,0.02,17.6,16.1,52.4833257447355
"Central Ferry, USA 2018",60,0.016667,15.8,14.3,66.4506371912905
"Bhopal, India 2016",NA,0.011628,17.6,10.9,111.67000533861
"Bhopal, India 2017",NA,0.011765,20.6,10.7,106.211166789929
"Jessore, Bangladesh 2016",90,0.011112,18.6,10.8,110.574977708039
"Jessore, Bangladesh 2017",97,0.010309,21.7,11,97.0026190707149
"Bardiya, Nepal 2016",127,0.007878,19.2,11,104.147336253048
"Bardiya, Nepal 2017",130.333333333333,0.00768033333333333,19.4,10.8,107.875479804786
"Cordoba, Spain 2016",125.5,0.0079695,12.5,10.9,133.116246358371
"Cordoba, Spain 2017",130.333333333333,0.00767433333333333,11.7,11.1,130.304478130565
"Marchouch, Morocco 2016",133.333333333333,0.00750033333333333,12,10.8,139.342111227513
"Marchouch, Morocco 2017",126.666666666667,0.007895,11.8,11.5,117.932229379375
"Metaponto, Italy 2016",148.666666666667,0.00672766666666667,10.6,10.9,143.374412323456
"Metaponto, Italy 2017",144.333333333333,0.00692866666666667,11.2,10.8,143.879270308144
"Rosthern, Canada 2016",53.6666666666667,0.0186353333333333,17.2,16.1,53.0716642094195
"Rosthern, Canada 2017",51.3333333333333,0.0194823333333333,17.5,16.4,51.3285540746317
"Sutherland, Canada 2016",57.6666666666667,0.017349,16.7,15.9,54.653605218914
"Sutherland, Canada 2017",59.3333333333333,0.016855,15.7,16.1,54.7991977593817
"Sutherland, Canada 2018",50,0.02,17.6,16.1,52.62923066827
"Central Ferry, USA 2018",58.6666666666667,0.017105,15.8,14.3,65.9564150210864
"Bhopal, India 2016",NA,0.011628,17.6,10.9,100.314053382915
"Bhopal, India 2017",NA,0.011765,20.6,10.7,92.5128345442717
"Jessore, Bangladesh 2016",91,0.01099,18.6,10.8,98.1257918809093
"Jessore, Bangladesh 2017",85,0.011766,21.7,11,84.9906510283869
"Bardiya, Nepal 2016",130.333333333333,0.00768166666666667,19.2,11,92.7988737863093
"Bardiya, Nepal 2017",138,0.00725166666666667,19.4,10.8,95.1673736498144
"Cordoba, Spain 2016",121.333333333333,0.00825066666666667,12.5,10.9,125.800747112746
"Cordoba, Spain 2017",125.333333333333,0.00797966666666667,11.7,11.1,125.318517899662
"Marchouch, Morocco 2016",134,0.007463,12,10.8,131.971707807742
"Marchouch, Morocco 2017",119,0.00840433333333333,11.8,11.5,114.757227601028
"Metaponto, Italy 2016",146,0.00685233333333333,10.6,10.9,138.953097762391
"Metaponto, Italy 2017",144.333333333333,0.00692833333333333,11.2,10.8,137.730055312318
"Rosthern, Canada 2016",48,0.0208393333333333,17.2,16.1,49.0021545309008
"Rosthern, Canada 2017",47.3333333333333,0.021135,17.5,16.4,47.3148805299267
"Sutherland, Canada 2016",53,0.0188726666666667,16.7,15.9,50.4839115650765
"Sutherland, Canada 2017",54,0.018531,15.7,16.1,50.407874782549
"Sutherland, Canada 2018",47,0.021277,17.6,16.1,48.6404393508054
"Central Ferry, USA 2018",57.3333333333333,0.0174946666666667,15.8,14.3,61.7565264275229
"Bhopal, India 2016",70,0.014286,17.6,10.9,100.828473961047
"Bhopal, India 2017",71,0.014085,20.6,10.7,93.9253919303434
"Jessore, Bangladesh 2016",90.6666666666667,0.0110296666666667,18.6,10.8,99.082572675486
"Jessore, Bangladesh 2017",85.6666666666667,0.011678,21.7,11,85.6311012159617
"Bardiya, Nepal 2016",119.666666666667,0.00838466666666667,19.2,11,93.2009263246678
"Bardiya, Nepal 2017",122.666666666667,0.008156,19.4,10.8,96.1898255041525
"Cordoba, Spain 2016",115.666666666667,0.008649,12.5,10.9,125.267637416822
"Cordoba, Spain 2017",123.666666666667,0.00808866666666667,11.7,11.1,123.629770048628
"Marchouch, Morocco 2016",130,0.007692,12,10.8,131.777117230699
"Marchouch, Morocco 2017",121,0.00826533333333333,11.8,11.5,111.79230417021
"Metaponto, Italy 2016",132,0.00757933333333333,10.6,10.9,137.702103472876
"Metaponto, Italy 2017",139.666666666667,0.00716066666666667,11.2,10.8,137.267357384327
"Rosthern, Canada 2016",48.6666666666667,0.0205496666666667,17.2,16.1,47.5941554163961
"Rosthern, Canada 2017",46,0.021746,17.5,16.4,45.9854685919249
"Sutherland, Canada 2016",50.6666666666667,0.0197386666666667,16.7,15.9,48.8158493965995
"Sutherland, Canada 2017",48.3333333333333,0.0208093333333333,15.7,16.1,48.0033637833058
"Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,47.4862087925528
"Central Ferry, USA 2018",57,0.01761,15.8,14.3,60.0649481679182
"Bhopal, India 2016",NA,0.011628,17.6,10.9,111.864726108049
"Bhopal, India 2017",NA,0.011765,20.6,10.7,113.231586363113
"Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,113.30533224029
"Jessore, Bangladesh 2017",NA,0.009662,21.7,11,103.498240529911
"Bardiya, Nepal 2016",122,0.008197,19.2,11,106.797857010705
"Bardiya, Nepal 2017",131.333333333333,0.007617,19.4,10.8,112.092101799712
"Cordoba, Spain 2016",112.333333333333,0.008906,12.5,10.9,120.042322648222
"Cordoba, Spain 2017",115,0.008701,11.7,11.1,114.929318469141
"Marchouch, Morocco 2016",120.333333333333,0.00831033333333333,12,10.8,124.414828854376
"Marchouch, Morocco 2017",111.333333333333,0.00898233333333333,11.8,11.5,103.678508849942
"Metaponto, Italy 2016",127.666666666667,0.00783266666666667,10.6,10.9,123.403118049938
"Metaponto, Italy 2017",138,0.007247,11.2,10.8,125.911252729546
"Rosthern, Canada 2016",48.6666666666667,0.0205496666666667,17.2,16.1,48.0823197312462
"Rosthern, Canada 2017",46.3333333333333,0.021585,17.5,16.4,46.3284688441047
"Sutherland, Canada 2016",53,0.018882,16.7,15.9,49.4992606567598
"Sutherland, Canada 2017",52.3333333333333,0.01911,15.7,16.1,48.9107660044872
"Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,47.8661191615244
"Central Ferry, USA 2018",58,0.0173336666666667,15.8,14.3,61.8521123266913
"Bhopal, India 2016",NA,0.011628,17.6,10.9,118.124126697451
"Bhopal, India 2017",NA,0.011765,20.6,10.7,115.044500030677
"Jessore, Bangladesh 2016",104,0.009616,18.6,10.8,118.181561618467
"Jessore, Bangladesh 2017",103.5,0.0096675,21.7,11,103.439358675976
"Bardiya, Nepal 2016",130.5,0.007663,19.2,11,110.127489834712
"Bardiya, Nepal 2017",133.333333333333,0.00750066666666667,19.4,10.8,115.614506150792
"Cordoba, Spain 2016",127,0.007874,12.5,10.9,137.590259903841
"Cordoba, Spain 2017",132.333333333333,0.007558,11.7,11.1,132.310134956338
"Marchouch, Morocco 2016",138.666666666667,0.00721166666666667,12,10.8,144.684862637884
"Marchouch, Morocco 2017",118,0.00847566666666667,11.8,11.5,117.132700364223
"Metaponto, Italy 2016",150,0.006667,10.6,10.9,146.589975322242
"Metaponto, Italy 2017",145,0.00689666666666667,11.2,10.8,148.727718062544
"Rosthern, Canada 2016",46,0.021759,17.2,16.1,44.9535661878841
"Rosthern, Canada 2017",43.3333333333333,0.023088,17.5,16.4,43.3125433125433
"Sutherland, Canada 2016",48.3333333333333,0.0206913333333333,16.7,15.9,46.3989193653
"Sutherland, Canada 2017",47,0.021283,15.7,16.1,46.3180864416518
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,44.6031664274558
"Central Ferry, USA 2018",54.3333333333333,0.0184066666666667,15.8,14.3,57.5937668194563
"Bhopal, India 2016",NA,0.011628,17.6,10.9,99.1785579437675
"Bhopal, India 2017",NA,0.011765,20.6,10.7,91.5835117361985
"Jessore, Bangladesh 2016",79.6666666666667,0.0125526666666667,18.6,10.8,97.252950822969
"Jessore, Bangladesh 2017",82.6666666666667,0.0121113333333333,21.7,11,82.5672923432598
"Bardiya, Nepal 2016",123.666666666667,0.008088,19.2,11,90.7514832566054
"Bardiya, Nepal 2017",122.333333333333,0.00818,19.4,10.8,94.0558768913546
"Cordoba, Spain 2016",120,0.0083335,12.5,10.9,127.312698854808
"Cordoba, Spain 2017",125.333333333333,0.00797966666666667,11.7,11.1,125.318517899662
"Marchouch, Morocco 2016",134,0.007463,12,10.8,135.153801393633
"Marchouch, Morocco 2017",121.333333333333,0.00824233333333333,11.8,11.5,111.453344821381
"Metaponto, Italy 2016",145,0.006897,10.6,10.9,142.35723638923
"Metaponto, Italy 2017",143,0.00699433333333333,11.2,10.8,141.854747022524
"Rosthern, Canada 2016",46,0.0217856666666667,17.2,16.1,45.5579052709833
"Rosthern, Canada 2017",44,0.0227503333333333,17.5,16.4,43.9553999208803
"Sutherland, Canada 2016",48,0.0208393333333333,16.7,15.9,46.9206064923618
"Sutherland, Canada 2017",47,0.021283,15.7,16.1,46.6632842897977
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,45.2719266129959
"Central Ferry, USA 2018",55.6666666666667,0.0179653333333333,15.8,14.3,57.8460397674142
"Bhopal, India 2016",61,0.016393,17.6,10.9,99.7969045451363
"Bhopal, India 2017",NA,0.011765,20.6,10.7,94.3742806705904
"Jessore, Bangladesh 2016",79.6666666666667,0.0125526666666667,18.6,10.8,98.668876201277
"Jessore, Bangladesh 2017",85.6666666666667,0.0116736666666667,21.7,11,85.6628879814969
"Bardiya, Nepal 2016",106,0.009434,19.2,11,92.5320850716297
"Bardiya, Nepal 2017",119.666666666667,0.00835666666666667,19.4,10.8,96.0409832221052
"Cordoba, Spain 2016",115,0.00870133333333333,12.5,10.9,121.175727511205
"Cordoba, Spain 2017",118.666666666667,0.00843933333333333,11.7,11.1,118.492771940912
"Marchouch, Morocco 2016",126,0.007937,12,10.8,127.436061132587
"Marchouch, Morocco 2017",118,0.00847566666666667,11.8,11.5,106.356554227617
"Metaponto, Italy 2016",127.666666666667,0.00783266666666667,10.6,10.9,131.685362918765
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,132.104602189353
"Rosthern, Canada 2016",45.6666666666667,0.021907,17.2,16.1,46.223383099934
"Rosthern, Canada 2017",44.6666666666667,0.0223976666666667,17.5,16.4,44.6475079249327
"Sutherland, Canada 2016",48,0.020833,16.7,15.9,47.6165262512362
"Sutherland, Canada 2017",47.6666666666667,0.0209873333333333,15.7,16.1,47.5859931206534
"Sutherland, Canada 2018",43.6666666666667,0.0229113333333333,17.6,16.1,45.8730999371424
"Central Ferry, USA 2018",52.6666666666667,0.018989,15.8,14.3,58.0797658702527
"Bhopal, India 2016",55,0.0182093333333333,17.6,10.9,93.3604351579021
"Bhopal, India 2017",70.6666666666667,0.014171,20.6,10.7,86.7778340712581
"Jessore, Bangladesh 2016",81.6666666666667,0.0122476666666667,18.6,10.8,91.6511921890606
"Jessore, Bangladesh 2017",79.3333333333333,0.0126176666666667,21.7,11,79.2539560933084
"Bardiya, Nepal 2016",106.5,0.00939,19.2,11,86.3170857985712
"Bardiya, Nepal 2017",115.333333333333,0.008675,19.4,10.8,88.9574869878508
"Cordoba, Spain 2016",110,0.00909233333333333,12.5,10.9,116.2124930035
"Cordoba, Spain 2017",115,0.008701,11.7,11.1,114.929318469142
"Marchouch, Morocco 2016",119,0.008403,12,10.8,122.171734604686
"Marchouch, Morocco 2017",116.666666666667,0.00857166666666667,11.8,11.5,104.218459006959
"Metaponto, Italy 2016",125.333333333333,0.00798566666666667,10.6,10.9,127.873215449089
"Metaponto, Italy 2017",131,0.00763566666666667,11.2,10.8,127.310569215107
"Rosthern, Canada 2016",45.3333333333333,0.0221303333333333,17.2,16.1,43.3694968131433
"Rosthern, Canada 2017",42,0.0238373333333333,17.5,16.4,41.9510012305627
"Sutherland, Canada 2016",47.3333333333333,0.021129,16.7,15.9,44.55289177454
"Sutherland, Canada 2017",46.3333333333333,0.021598,15.7,16.1,44.2589858751387
"Sutherland, Canada 2018",42.6666666666667,0.0234406666666667,17.6,16.1,43.1383057882074
"Central Ferry, USA 2018",52.6666666666667,0.0189936666666667,15.8,14.3,54.0443076173747
"Bhopal, India 2016",54.5,0.0183625,17.6,10.9,88.7018714538704
"Bhopal, India 2017",73,0.0137043333333333,20.6,10.7,85.1604904913656
"Jessore, Bangladesh 2016",81.6666666666667,0.0122453333333333,18.6,10.8,88.0773194590021
"Jessore, Bangladesh 2017",78.3333333333333,0.0127693333333333,21.7,11,78.312623994988
"Bardiya, Nepal 2016",105,0.00952533333333333,19.2,11,83.3541563154589
"Bardiya, Nepal 2017",111.666666666667,0.008963,19.4,10.8,86.2009022875931
"Cordoba, Spain 2016",105,0.00955233333333333,12.5,10.9,103.112301844155
"Cordoba, Spain 2017",101,0.009909,11.7,11.1,100.918357049147
"Marchouch, Morocco 2016",119,0.008403,12,10.8,107.357111951828
"Marchouch, Morocco 2017",105.666666666667,0.009464,11.8,11.5,92.1161693894978
"Metaponto, Italy 2016",121,0.008264,10.6,10.9,109.755120307836
"Metaponto, Italy 2017",130.333333333333,0.00767566666666667,11.2,10.8,110.283243512935
"Rosthern, Canada 2016",44,0.022727,17.2,16.1,41.7362000613767
"Rosthern, Canada 2017",40.3333333333333,0.024846,17.5,16.4,40.2479272317476
"Sutherland, Canada 2016",46.6666666666667,0.0214706666666667,16.7,15.9,42.9612411080802
"Sutherland, Canada 2017",44.3333333333333,0.0225903333333333,15.7,16.1,42.5582722669519
